Date;Group;Series;Value
15/09/2008;Swedish Government Bonds;SE GVB 10Y;3.815
16/09/2008;Swedish Government Bonds;SE GVB 10Y;3.73
17/09/2008;Swedish Government Bonds;SE GVB 10Y;3.77
18/09/2008;Swedish Government Bonds;SE GVB 10Y;3.77
19/09/2008;Swedish Government Bonds;SE GVB 10Y;3.93
22/09/2008;Swedish Government Bonds;SE GVB 10Y;4.002
23/09/2008;Swedish Government Bonds;SE GVB 10Y;3.956
24/09/2008;Swedish Government Bonds;SE GVB 10Y;3.902
25/09/2008;Swedish Government Bonds;SE GVB 10Y;3.992
26/09/2008;Swedish Government Bonds;SE GVB 10Y;3.94
29/09/2008;Swedish Government Bonds;SE GVB 10Y;3.84
30/09/2008;Swedish Government Bonds;SE GVB 10Y;3.83
01/10/2008;Swedish Government Bonds;SE GVB 10Y;3.78
02/10/2008;Swedish Government Bonds;SE GVB 10Y;3.767
03/10/2008;Swedish Government Bonds;SE GVB 10Y;3.635
06/10/2008;Swedish Government Bonds;SE GVB 10Y;3.427
07/10/2008;Swedish Government Bonds;SE GVB 10Y;3.445
08/10/2008;Swedish Government Bonds;SE GVB 10Y;3.255
09/10/2008;Swedish Government Bonds;SE GVB 10Y;3.495
10/10/2008;Swedish Government Bonds;SE GVB 10Y;3.597
13/10/2008;Swedish Government Bonds;SE GVB 10Y;3.708
14/10/2008;Swedish Government Bonds;SE GVB 10Y;3.698
15/10/2008;Swedish Government Bonds;SE GVB 10Y;3.732
16/10/2008;Swedish Government Bonds;SE GVB 10Y;3.698
17/10/2008;Swedish Government Bonds;SE GVB 10Y;3.605
20/10/2008;Swedish Government Bonds;SE GVB 10Y;3.678
21/10/2008;Swedish Government Bonds;SE GVB 10Y;3.65
22/10/2008;Swedish Government Bonds;SE GVB 10Y;3.60
23/10/2008;Swedish Government Bonds;SE GVB 10Y;3.497
24/10/2008;Swedish Government Bonds;SE GVB 10Y;3.418
27/10/2008;Swedish Government Bonds;SE GVB 10Y;3.384
28/10/2008;Swedish Government Bonds;SE GVB 10Y;3.417
29/10/2008;Swedish Government Bonds;SE GVB 10Y;3.51
30/10/2008;Swedish Government Bonds;SE GVB 10Y;3.533
31/10/2008;Swedish Government Bonds;SE GVB 10Y;3.514
03/11/2008;Swedish Government Bonds;SE GVB 10Y;3.546
04/11/2008;Swedish Government Bonds;SE GVB 10Y;3.644
05/11/2008;Swedish Government Bonds;SE GVB 10Y;3.693
06/11/2008;Swedish Government Bonds;SE GVB 10Y;3.685
07/11/2008;Swedish Government Bonds;SE GVB 10Y;3.622
10/11/2008;Swedish Government Bonds;SE GVB 10Y;3.59
11/11/2008;Swedish Government Bonds;SE GVB 10Y;3.533
12/11/2008;Swedish Government Bonds;SE GVB 10Y;3.464
13/11/2008;Swedish Government Bonds;SE GVB 10Y;3.434
14/11/2008;Swedish Government Bonds;SE GVB 10Y;3.398
17/11/2008;Swedish Government Bonds;SE GVB 10Y;3.374
18/11/2008;Swedish Government Bonds;SE GVB 10Y;3.371
19/11/2008;Swedish Government Bonds;SE GVB 10Y;3.333
20/11/2008;Swedish Government Bonds;SE GVB 10Y;3.10
21/11/2008;Swedish Government Bonds;SE GVB 10Y;3.075
24/11/2008;Swedish Government Bonds;SE GVB 10Y;3.116
25/11/2008;Swedish Government Bonds;SE GVB 10Y;3.067
26/11/2008;Swedish Government Bonds;SE GVB 10Y;2.945
27/11/2008;Swedish Government Bonds;SE GVB 10Y;2.952
28/11/2008;Swedish Government Bonds;SE GVB 10Y;2.918
01/12/2008;Swedish Government Bonds;SE GVB 10Y;2.825
02/12/2008;Swedish Government Bonds;SE GVB 10Y;2.717
03/12/2008;Swedish Government Bonds;SE GVB 10Y;2.689
04/12/2008;Swedish Government Bonds;SE GVB 10Y;2.591
05/12/2008;Swedish Government Bonds;SE GVB 10Y;2.634
08/12/2008;Swedish Government Bonds;SE GVB 10Y;2.745
09/12/2008;Swedish Government Bonds;SE GVB 10Y;2.898
10/12/2008;Swedish Government Bonds;SE GVB 10Y;2.856
11/12/2008;Swedish Government Bonds;SE GVB 10Y;2.867
12/12/2008;Swedish Government Bonds;SE GVB 10Y;2.888
15/12/2008;Swedish Government Bonds;SE GVB 10Y;2.83
16/12/2008;Swedish Government Bonds;SE GVB 10Y;2.757
17/12/2008;Swedish Government Bonds;SE GVB 10Y;2.509
18/12/2008;Swedish Government Bonds;SE GVB 10Y;2.513
19/12/2008;Swedish Government Bonds;SE GVB 10Y;2.532
22/12/2008;Swedish Government Bonds;SE GVB 10Y;2.502
23/12/2008;Swedish Government Bonds;SE GVB 10Y;2.455
29/12/2008;Swedish Government Bonds;SE GVB 10Y;2.42
30/12/2008;Swedish Government Bonds;SE GVB 10Y;2.43
02/01/2009;Swedish Government Bonds;SE GVB 10Y;2.44
05/01/2009;Swedish Government Bonds;SE GVB 10Y;2.551
07/01/2009;Swedish Government Bonds;SE GVB 10Y;2.658
08/01/2009;Swedish Government Bonds;SE GVB 10Y;2.656
09/01/2009;Swedish Government Bonds;SE GVB 10Y;2.625
12/01/2009;Swedish Government Bonds;SE GVB 10Y;2.625
13/01/2009;Swedish Government Bonds;SE GVB 10Y;2.606
14/01/2009;Swedish Government Bonds;SE GVB 10Y;2.689
15/01/2009;Swedish Government Bonds;SE GVB 10Y;2.648
16/01/2009;Swedish Government Bonds;SE GVB 10Y;2.735
19/01/2009;Swedish Government Bonds;SE GVB 10Y;2.773
20/01/2009;Swedish Government Bonds;SE GVB 10Y;2.801
21/01/2009;Swedish Government Bonds;SE GVB 10Y;2.816
22/01/2009;Swedish Government Bonds;SE GVB 10Y;2.885
23/01/2009;Swedish Government Bonds;SE GVB 10Y;2.995
26/01/2009;Swedish Government Bonds;SE GVB 10Y;3.14
27/01/2009;Swedish Government Bonds;SE GVB 10Y;3.068
28/01/2009;Swedish Government Bonds;SE GVB 10Y;3.05
29/01/2009;Swedish Government Bonds;SE GVB 10Y;3.075
30/01/2009;Swedish Government Bonds;SE GVB 10Y;3.115
02/02/2009;Swedish Government Bonds;SE GVB 10Y;3.08
03/02/2009;Swedish Government Bonds;SE GVB 10Y;3.04
04/02/2009;Swedish Government Bonds;SE GVB 10Y;3.116
05/02/2009;Swedish Government Bonds;SE GVB 10Y;3.035
06/02/2009;Swedish Government Bonds;SE GVB 10Y;3.104
09/02/2009;Swedish Government Bonds;SE GVB 10Y;3.10
10/02/2009;Swedish Government Bonds;SE GVB 10Y;3.012
11/02/2009;Swedish Government Bonds;SE GVB 10Y;2.922
12/02/2009;Swedish Government Bonds;SE GVB 10Y;2.898
13/02/2009;Swedish Government Bonds;SE GVB 10Y;3.004
16/02/2009;Swedish Government Bonds;SE GVB 10Y;2.991
17/02/2009;Swedish Government Bonds;SE GVB 10Y;2.88
18/02/2009;Swedish Government Bonds;SE GVB 10Y;2.818
19/02/2009;Swedish Government Bonds;SE GVB 10Y;2.866
20/02/2009;Swedish Government Bonds;SE GVB 10Y;2.797
23/02/2009;Swedish Government Bonds;SE GVB 10Y;2.767
24/02/2009;Swedish Government Bonds;SE GVB 10Y;2.705
25/02/2009;Swedish Government Bonds;SE GVB 10Y;2.748
26/02/2009;Swedish Government Bonds;SE GVB 10Y;2.86
27/02/2009;Swedish Government Bonds;SE GVB 10Y;2.831
02/03/2009;Swedish Government Bonds;SE GVB 10Y;2.801
03/03/2009;Swedish Government Bonds;SE GVB 10Y;2.829
04/03/2009;Swedish Government Bonds;SE GVB 10Y;2.842
05/03/2009;Swedish Government Bonds;SE GVB 10Y;2.815
06/03/2009;Swedish Government Bonds;SE GVB 10Y;2.733
09/03/2009;Swedish Government Bonds;SE GVB 10Y;2.734
10/03/2009;Swedish Government Bonds;SE GVB 10Y;2.788
11/03/2009;Swedish Government Bonds;SE GVB 10Y;2.885
12/03/2009;Swedish Government Bonds;SE GVB 10Y;2.874
13/03/2009;Swedish Government Bonds;SE GVB 10Y;2.903
16/03/2009;Swedish Government Bonds;SE GVB 10Y;2.919
17/03/2009;Swedish Government Bonds;SE GVB 10Y;2.932
18/03/2009;Swedish Government Bonds;SE GVB 10Y;2.96
19/03/2009;Swedish Government Bonds;SE GVB 10Y;2.851
20/03/2009;Swedish Government Bonds;SE GVB 10Y;2.893
23/03/2009;Swedish Government Bonds;SE GVB 10Y;3.059
24/03/2009;Swedish Government Bonds;SE GVB 10Y;3.152
25/03/2009;Swedish Government Bonds;SE GVB 10Y;3.146
26/03/2009;Swedish Government Bonds;SE GVB 10Y;3.223
27/03/2009;Swedish Government Bonds;SE GVB 10Y;3.17
30/03/2009;Swedish Government Bonds;SE GVB 10Y;3.116
31/03/2009;Swedish Government Bonds;SE GVB 10Y;3.005
01/04/2009;Swedish Government Bonds;SE GVB 10Y;3.048
02/04/2009;Swedish Government Bonds;SE GVB 10Y;3.126
03/04/2009;Swedish Government Bonds;SE GVB 10Y;3.183
06/04/2009;Swedish Government Bonds;SE GVB 10Y;3.253
07/04/2009;Swedish Government Bonds;SE GVB 10Y;3.262
08/04/2009;Swedish Government Bonds;SE GVB 10Y;3.253
09/04/2009;Swedish Government Bonds;SE GVB 10Y;3.271
14/04/2009;Swedish Government Bonds;SE GVB 10Y;3.184
15/04/2009;Swedish Government Bonds;SE GVB 10Y;3.136
16/04/2009;Swedish Government Bonds;SE GVB 10Y;3.138
17/04/2009;Swedish Government Bonds;SE GVB 10Y;3.182
20/04/2009;Swedish Government Bonds;SE GVB 10Y;3.094
21/04/2009;Swedish Government Bonds;SE GVB 10Y;3.052
22/04/2009;Swedish Government Bonds;SE GVB 10Y;3.141
23/04/2009;Swedish Government Bonds;SE GVB 10Y;3.18
24/04/2009;Swedish Government Bonds;SE GVB 10Y;3.255
27/04/2009;Swedish Government Bonds;SE GVB 10Y;3.193
28/04/2009;Swedish Government Bonds;SE GVB 10Y;3.18
29/04/2009;Swedish Government Bonds;SE GVB 10Y;3.199
30/04/2009;Swedish Government Bonds;SE GVB 10Y;3.256
04/05/2009;Swedish Government Bonds;SE GVB 10Y;3.345
05/05/2009;Swedish Government Bonds;SE GVB 10Y;3.354
06/05/2009;Swedish Government Bonds;SE GVB 10Y;3.41
07/05/2009;Swedish Government Bonds;SE GVB 10Y;3.564
08/05/2009;Swedish Government Bonds;SE GVB 10Y;3.536
11/05/2009;Swedish Government Bonds;SE GVB 10Y;3.47
12/05/2009;Swedish Government Bonds;SE GVB 10Y;3.54
13/05/2009;Swedish Government Bonds;SE GVB 10Y;3.555
14/05/2009;Swedish Government Bonds;SE GVB 10Y;3.492
15/05/2009;Swedish Government Bonds;SE GVB 10Y;3.528
18/05/2009;Swedish Government Bonds;SE GVB 10Y;3.531
19/05/2009;Swedish Government Bonds;SE GVB 10Y;3.597
20/05/2009;Swedish Government Bonds;SE GVB 10Y;3.62
22/05/2009;Swedish Government Bonds;SE GVB 10Y;3.691
25/05/2009;Swedish Government Bonds;SE GVB 10Y;3.698
26/05/2009;Swedish Government Bonds;SE GVB 10Y;3.655
27/05/2009;Swedish Government Bonds;SE GVB 10Y;3.691
28/05/2009;Swedish Government Bonds;SE GVB 10Y;3.741
29/05/2009;Swedish Government Bonds;SE GVB 10Y;3.77
01/06/2009;Swedish Government Bonds;SE GVB 10Y;3.818
02/06/2009;Swedish Government Bonds;SE GVB 10Y;3.796
03/06/2009;Swedish Government Bonds;SE GVB 10Y;3.703
04/06/2009;Swedish Government Bonds;SE GVB 10Y;3.73
05/06/2009;Swedish Government Bonds;SE GVB 10Y;3.73
08/06/2009;Swedish Government Bonds;SE GVB 10Y;3.755
09/06/2009;Swedish Government Bonds;SE GVB 10Y;3.73
10/06/2009;Swedish Government Bonds;SE GVB 10Y;3.756
11/06/2009;Swedish Government Bonds;SE GVB 10Y;3.781
12/06/2009;Swedish Government Bonds;SE GVB 10Y;3.626
15/06/2009;Swedish Government Bonds;SE GVB 10Y;3.513
16/06/2009;Swedish Government Bonds;SE GVB 10Y;3.526
17/06/2009;Swedish Government Bonds;SE GVB 10Y;3.513
18/06/2009;Swedish Government Bonds;SE GVB 10Y;3.565
22/06/2009;Swedish Government Bonds;SE GVB 10Y;3.55
23/06/2009;Swedish Government Bonds;SE GVB 10Y;3.553
24/06/2009;Swedish Government Bonds;SE GVB 10Y;3.527
25/06/2009;Swedish Government Bonds;SE GVB 10Y;3.487
26/06/2009;Swedish Government Bonds;SE GVB 10Y;3.464
29/06/2009;Swedish Government Bonds;SE GVB 10Y;3.45
30/06/2009;Swedish Government Bonds;SE GVB 10Y;3.48
01/07/2009;Swedish Government Bonds;SE GVB 10Y;3.509
02/07/2009;Swedish Government Bonds;SE GVB 10Y;3.364
03/07/2009;Swedish Government Bonds;SE GVB 10Y;3.365
06/07/2009;Swedish Government Bonds;SE GVB 10Y;3.349
07/07/2009;Swedish Government Bonds;SE GVB 10Y;3.34
08/07/2009;Swedish Government Bonds;SE GVB 10Y;3.302
09/07/2009;Swedish Government Bonds;SE GVB 10Y;3.323
10/07/2009;Swedish Government Bonds;SE GVB 10Y;3.29
13/07/2009;Swedish Government Bonds;SE GVB 10Y;3.244
14/07/2009;Swedish Government Bonds;SE GVB 10Y;3.305
15/07/2009;Swedish Government Bonds;SE GVB 10Y;3.352
16/07/2009;Swedish Government Bonds;SE GVB 10Y;3.331
17/07/2009;Swedish Government Bonds;SE GVB 10Y;3.364
20/07/2009;Swedish Government Bonds;SE GVB 10Y;3.39
21/07/2009;Swedish Government Bonds;SE GVB 10Y;3.368
22/07/2009;Swedish Government Bonds;SE GVB 10Y;3.365
23/07/2009;Swedish Government Bonds;SE GVB 10Y;3.409
24/07/2009;Swedish Government Bonds;SE GVB 10Y;3.454
27/07/2009;Swedish Government Bonds;SE GVB 10Y;3.485
28/07/2009;Swedish Government Bonds;SE GVB 10Y;3.412
29/07/2009;Swedish Government Bonds;SE GVB 10Y;3.391
30/07/2009;Swedish Government Bonds;SE GVB 10Y;3.443
31/07/2009;Swedish Government Bonds;SE GVB 10Y;3.348
03/08/2009;Swedish Government Bonds;SE GVB 10Y;3.41
04/08/2009;Swedish Government Bonds;SE GVB 10Y;3.443
05/08/2009;Swedish Government Bonds;SE GVB 10Y;3.45
06/08/2009;Swedish Government Bonds;SE GVB 10Y;3.456
07/08/2009;Swedish Government Bonds;SE GVB 10Y;3.541
10/08/2009;Swedish Government Bonds;SE GVB 10Y;3.545
11/08/2009;Swedish Government Bonds;SE GVB 10Y;3.476
12/08/2009;Swedish Government Bonds;SE GVB 10Y;3.511
13/08/2009;Swedish Government Bonds;SE GVB 10Y;3.547
14/08/2009;Swedish Government Bonds;SE GVB 10Y;3.468
17/08/2009;Swedish Government Bonds;SE GVB 10Y;3.441
18/08/2009;Swedish Government Bonds;SE GVB 10Y;3.463
19/08/2009;Swedish Government Bonds;SE GVB 10Y;3.387
20/08/2009;Swedish Government Bonds;SE GVB 10Y;3.388
21/08/2009;Swedish Government Bonds;SE GVB 10Y;3.438
24/08/2009;Swedish Government Bonds;SE GVB 10Y;3.479
25/08/2009;Swedish Government Bonds;SE GVB 10Y;3.447
26/08/2009;Swedish Government Bonds;SE GVB 10Y;3.418
27/08/2009;Swedish Government Bonds;SE GVB 10Y;3.353
28/08/2009;Swedish Government Bonds;SE GVB 10Y;3.37
31/08/2009;Swedish Government Bonds;SE GVB 10Y;3.325
01/09/2009;Swedish Government Bonds;SE GVB 10Y;3.346
02/09/2009;Swedish Government Bonds;SE GVB 10Y;3.323
03/09/2009;Swedish Government Bonds;SE GVB 10Y;3.327
04/09/2009;Swedish Government Bonds;SE GVB 10Y;3.311
07/09/2009;Swedish Government Bonds;SE GVB 10Y;3.294
08/09/2009;Swedish Government Bonds;SE GVB 10Y;3.357
09/09/2009;Swedish Government Bonds;SE GVB 10Y;3.412
10/09/2009;Swedish Government Bonds;SE GVB 10Y;3.387
11/09/2009;Swedish Government Bonds;SE GVB 10Y;3.338
14/09/2009;Swedish Government Bonds;SE GVB 10Y;3.342
15/09/2009;Swedish Government Bonds;SE GVB 10Y;3.371
16/09/2009;Swedish Government Bonds;SE GVB 10Y;3.411
17/09/2009;Swedish Government Bonds;SE GVB 10Y;3.417
18/09/2009;Swedish Government Bonds;SE GVB 10Y;3.415
21/09/2009;Swedish Government Bonds;SE GVB 10Y;3.442
22/09/2009;Swedish Government Bonds;SE GVB 10Y;3.465
23/09/2009;Swedish Government Bonds;SE GVB 10Y;3.454
24/09/2009;Swedish Government Bonds;SE GVB 10Y;3.408
