Date;Group;Series;Value
24/06/1998;Swedish Government Bonds;SE GVB 5Y;4.71
25/06/1998;Swedish Government Bonds;SE GVB 5Y;4.69
26/06/1998;Swedish Government Bonds;SE GVB 5Y;4.66
29/06/1998;Swedish Government Bonds;SE GVB 5Y;4.65
30/06/1998;Swedish Government Bonds;SE GVB 5Y;4.685
01/07/1998;Swedish Government Bonds;SE GVB 5Y;4.68
02/07/1998;Swedish Government Bonds;SE GVB 5Y;4.65
03/07/1998;Swedish Government Bonds;SE GVB 5Y;4.645
06/07/1998;Swedish Government Bonds;SE GVB 5Y;4.625
07/07/1998;Swedish Government Bonds;SE GVB 5Y;4.64
08/07/1998;Swedish Government Bonds;SE GVB 5Y;4.64
09/07/1998;Swedish Government Bonds;SE GVB 5Y;4.64
10/07/1998;Swedish Government Bonds;SE GVB 5Y;4.62
13/07/1998;Swedish Government Bonds;SE GVB 5Y;4.635
14/07/1998;Swedish Government Bonds;SE GVB 5Y;4.63
15/07/1998;Swedish Government Bonds;SE GVB 5Y;4.64
16/07/1998;Swedish Government Bonds;SE GVB 5Y;4.645
17/07/1998;Swedish Government Bonds;SE GVB 5Y;4.64
20/07/1998;Swedish Government Bonds;SE GVB 5Y;4.645
21/07/1998;Swedish Government Bonds;SE GVB 5Y;4.635
22/07/1998;Swedish Government Bonds;SE GVB 5Y;4.655
23/07/1998;Swedish Government Bonds;SE GVB 5Y;4.645
24/07/1998;Swedish Government Bonds;SE GVB 5Y;4.65
27/07/1998;Swedish Government Bonds;SE GVB 5Y;4.645
28/07/1998;Swedish Government Bonds;SE GVB 5Y;4.655
29/07/1998;Swedish Government Bonds;SE GVB 5Y;4.64
30/07/1998;Swedish Government Bonds;SE GVB 5Y;4.66
31/07/1998;Swedish Government Bonds;SE GVB 5Y;4.66
03/08/1998;Swedish Government Bonds;SE GVB 5Y;4.655
04/08/1998;Swedish Government Bonds;SE GVB 5Y;4.68
05/08/1998;Swedish Government Bonds;SE GVB 5Y;4.66
06/08/1998;Swedish Government Bonds;SE GVB 5Y;4.67
07/08/1998;Swedish Government Bonds;SE GVB 5Y;4.66
10/08/1998;Swedish Government Bonds;SE GVB 5Y;4.66
11/08/1998;Swedish Government Bonds;SE GVB 5Y;4.615
12/08/1998;Swedish Government Bonds;SE GVB 5Y;4.595
13/08/1998;Swedish Government Bonds;SE GVB 5Y;4.57
14/08/1998;Swedish Government Bonds;SE GVB 5Y;4.55
17/08/1998;Swedish Government Bonds;SE GVB 5Y;4.535
18/08/1998;Swedish Government Bonds;SE GVB 5Y;4.54
19/08/1998;Swedish Government Bonds;SE GVB 5Y;4.56
20/08/1998;Swedish Government Bonds;SE GVB 5Y;4.52
21/08/1998;Swedish Government Bonds;SE GVB 5Y;4.495
24/08/1998;Swedish Government Bonds;SE GVB 5Y;4.545
25/08/1998;Swedish Government Bonds;SE GVB 5Y;4.785
26/08/1998;Swedish Government Bonds;SE GVB 5Y;4.735
27/08/1998;Swedish Government Bonds;SE GVB 5Y;4.82
28/08/1998;Swedish Government Bonds;SE GVB 5Y;4.755
31/08/1998;Swedish Government Bonds;SE GVB 5Y;4.66
01/09/1998;Swedish Government Bonds;SE GVB 5Y;4.60
02/09/1998;Swedish Government Bonds;SE GVB 5Y;4.675
03/09/1998;Swedish Government Bonds;SE GVB 5Y;4.715
04/09/1998;Swedish Government Bonds;SE GVB 5Y;4.715
07/09/1998;Swedish Government Bonds;SE GVB 5Y;4.69
08/09/1998;Swedish Government Bonds;SE GVB 5Y;4.675
09/09/1998;Swedish Government Bonds;SE GVB 5Y;4.585
10/09/1998;Swedish Government Bonds;SE GVB 5Y;4.55
11/09/1998;Swedish Government Bonds;SE GVB 5Y;4.475
14/09/1998;Swedish Government Bonds;SE GVB 5Y;4.49
15/09/1998;Swedish Government Bonds;SE GVB 5Y;4.47
16/09/1998;Swedish Government Bonds;SE GVB 5Y;4.505
17/09/1998;Swedish Government Bonds;SE GVB 5Y;4.525
18/09/1998;Swedish Government Bonds;SE GVB 5Y;4.505
21/09/1998;Swedish Government Bonds;SE GVB 5Y;4.665
22/09/1998;Swedish Government Bonds;SE GVB 5Y;4.605
23/09/1998;Swedish Government Bonds;SE GVB 5Y;4.62
24/09/1998;Swedish Government Bonds;SE GVB 5Y;4.605
25/09/1998;Swedish Government Bonds;SE GVB 5Y;4.615
28/09/1998;Swedish Government Bonds;SE GVB 5Y;4.59
29/09/1998;Swedish Government Bonds;SE GVB 5Y;4.565
30/09/1998;Swedish Government Bonds;SE GVB 5Y;4.525
01/10/1998;Swedish Government Bonds;SE GVB 5Y;4.435
02/10/1998;Swedish Government Bonds;SE GVB 5Y;4.38
05/10/1998;Swedish Government Bonds;SE GVB 5Y;4.40
06/10/1998;Swedish Government Bonds;SE GVB 5Y;4.465
07/10/1998;Swedish Government Bonds;SE GVB 5Y;4.487
08/10/1998;Swedish Government Bonds;SE GVB 5Y;4.62
09/10/1998;Swedish Government Bonds;SE GVB 5Y;4.78
12/10/1998;Swedish Government Bonds;SE GVB 5Y;4.765
13/10/1998;Swedish Government Bonds;SE GVB 5Y;4.69
14/10/1998;Swedish Government Bonds;SE GVB 5Y;4.685
15/10/1998;Swedish Government Bonds;SE GVB 5Y;4.64
16/10/1998;Swedish Government Bonds;SE GVB 5Y;4.55
19/10/1998;Swedish Government Bonds;SE GVB 5Y;4.565
20/10/1998;Swedish Government Bonds;SE GVB 5Y;4.555
21/10/1998;Swedish Government Bonds;SE GVB 5Y;4.48
22/10/1998;Swedish Government Bonds;SE GVB 5Y;4.49
23/10/1998;Swedish Government Bonds;SE GVB 5Y;4.48
26/10/1998;Swedish Government Bonds;SE GVB 5Y;4.465
27/10/1998;Swedish Government Bonds;SE GVB 5Y;4.455
28/10/1998;Swedish Government Bonds;SE GVB 5Y;4.438
29/10/1998;Swedish Government Bonds;SE GVB 5Y;4.425
30/10/1998;Swedish Government Bonds;SE GVB 5Y;4.313
02/11/1998;Swedish Government Bonds;SE GVB 5Y;4.275
03/11/1998;Swedish Government Bonds;SE GVB 5Y;4.27
04/11/1998;Swedish Government Bonds;SE GVB 5Y;4.27
05/11/1998;Swedish Government Bonds;SE GVB 5Y;4.28
06/11/1998;Swedish Government Bonds;SE GVB 5Y;4.33
09/11/1998;Swedish Government Bonds;SE GVB 5Y;4.355
10/11/1998;Swedish Government Bonds;SE GVB 5Y;4.34
11/11/1998;Swedish Government Bonds;SE GVB 5Y;4.325
12/11/1998;Swedish Government Bonds;SE GVB 5Y;4.25
13/11/1998;Swedish Government Bonds;SE GVB 5Y;4.22
16/11/1998;Swedish Government Bonds;SE GVB 5Y;4.235
17/11/1998;Swedish Government Bonds;SE GVB 5Y;4.20
18/11/1998;Swedish Government Bonds;SE GVB 5Y;4.165
19/11/1998;Swedish Government Bonds;SE GVB 5Y;4.141
20/11/1998;Swedish Government Bonds;SE GVB 5Y;4.115
23/11/1998;Swedish Government Bonds;SE GVB 5Y;4.07
24/11/1998;Swedish Government Bonds;SE GVB 5Y;4.08
25/11/1998;Swedish Government Bonds;SE GVB 5Y;4.10
26/11/1998;Swedish Government Bonds;SE GVB 5Y;4.06
27/11/1998;Swedish Government Bonds;SE GVB 5Y;4.02
30/11/1998;Swedish Government Bonds;SE GVB 5Y;3.97
01/12/1998;Swedish Government Bonds;SE GVB 5Y;3.935
02/12/1998;Swedish Government Bonds;SE GVB 5Y;3.905
03/12/1998;Swedish Government Bonds;SE GVB 5Y;3.865
04/12/1998;Swedish Government Bonds;SE GVB 5Y;3.895
07/12/1998;Swedish Government Bonds;SE GVB 5Y;3.905
08/12/1998;Swedish Government Bonds;SE GVB 5Y;3.935
09/12/1998;Swedish Government Bonds;SE GVB 5Y;3.86
10/12/1998;Swedish Government Bonds;SE GVB 5Y;3.81
11/12/1998;Swedish Government Bonds;SE GVB 5Y;3.81
14/12/1998;Swedish Government Bonds;SE GVB 5Y;3.79
15/12/1998;Swedish Government Bonds;SE GVB 5Y;3.82
16/12/1998;Swedish Government Bonds;SE GVB 5Y;3.825
17/12/1998;Swedish Government Bonds;SE GVB 5Y;3.84
18/12/1998;Swedish Government Bonds;SE GVB 5Y;3.83
21/12/1998;Swedish Government Bonds;SE GVB 5Y;3.835
22/12/1998;Swedish Government Bonds;SE GVB 5Y;3.88
23/12/1998;Swedish Government Bonds;SE GVB 5Y;3.865
28/12/1998;Swedish Government Bonds;SE GVB 5Y;3.89
29/12/1998;Swedish Government Bonds;SE GVB 5Y;3.87
30/12/1998;Swedish Government Bonds;SE GVB 5Y;3.815
04/01/1999;Swedish Government Bonds;SE GVB 5Y;3.74
05/01/1999;Swedish Government Bonds;SE GVB 5Y;3.685
07/01/1999;Swedish Government Bonds;SE GVB 5Y;3.64
08/01/1999;Swedish Government Bonds;SE GVB 5Y;3.635
11/01/1999;Swedish Government Bonds;SE GVB 5Y;3.68
12/01/1999;Swedish Government Bonds;SE GVB 5Y;3.69
13/01/1999;Swedish Government Bonds;SE GVB 5Y;3.62
14/01/1999;Swedish Government Bonds;SE GVB 5Y;3.625
15/01/1999;Swedish Government Bonds;SE GVB 5Y;3.57
18/01/1999;Swedish Government Bonds;SE GVB 5Y;3.545
19/01/1999;Swedish Government Bonds;SE GVB 5Y;3.571
20/01/1999;Swedish Government Bonds;SE GVB 5Y;3.58
21/01/1999;Swedish Government Bonds;SE GVB 5Y;3.55
22/01/1999;Swedish Government Bonds;SE GVB 5Y;3.515
25/01/1999;Swedish Government Bonds;SE GVB 5Y;3.50
26/01/1999;Swedish Government Bonds;SE GVB 5Y;3.51
27/01/1999;Swedish Government Bonds;SE GVB 5Y;3.505
28/01/1999;Swedish Government Bonds;SE GVB 5Y;3.525
29/01/1999;Swedish Government Bonds;SE GVB 5Y;3.53
01/02/1999;Swedish Government Bonds;SE GVB 5Y;3.541
02/02/1999;Swedish Government Bonds;SE GVB 5Y;3.58
03/02/1999;Swedish Government Bonds;SE GVB 5Y;3.615
04/02/1999;Swedish Government Bonds;SE GVB 5Y;3.67
05/02/1999;Swedish Government Bonds;SE GVB 5Y;3.67
08/02/1999;Swedish Government Bonds;SE GVB 5Y;3.68
09/02/1999;Swedish Government Bonds;SE GVB 5Y;3.64
10/02/1999;Swedish Government Bonds;SE GVB 5Y;3.63
11/02/1999;Swedish Government Bonds;SE GVB 5Y;3.615
12/02/1999;Swedish Government Bonds;SE GVB 5Y;3.655
15/02/1999;Swedish Government Bonds;SE GVB 5Y;3.705
16/02/1999;Swedish Government Bonds;SE GVB 5Y;3.69
17/02/1999;Swedish Government Bonds;SE GVB 5Y;3.70
18/02/1999;Swedish Government Bonds;SE GVB 5Y;3.69
19/02/1999;Swedish Government Bonds;SE GVB 5Y;3.69
22/02/1999;Swedish Government Bonds;SE GVB 5Y;3.68
23/02/1999;Swedish Government Bonds;SE GVB 5Y;3.685
24/02/1999;Swedish Government Bonds;SE GVB 5Y;3.705
25/02/1999;Swedish Government Bonds;SE GVB 5Y;3.755
26/02/1999;Swedish Government Bonds;SE GVB 5Y;3.855
01/03/1999;Swedish Government Bonds;SE GVB 5Y;3.985
02/03/1999;Swedish Government Bonds;SE GVB 5Y;3.965
03/03/1999;Swedish Government Bonds;SE GVB 5Y;3.97
04/03/1999;Swedish Government Bonds;SE GVB 5Y;4.001
05/03/1999;Swedish Government Bonds;SE GVB 5Y;3.86
08/03/1999;Swedish Government Bonds;SE GVB 5Y;3.88
09/03/1999;Swedish Government Bonds;SE GVB 5Y;3.903
10/03/1999;Swedish Government Bonds;SE GVB 5Y;3.92
11/03/1999;Swedish Government Bonds;SE GVB 5Y;3.905
12/03/1999;Swedish Government Bonds;SE GVB 5Y;3.83
15/03/1999;Swedish Government Bonds;SE GVB 5Y;3.855
16/03/1999;Swedish Government Bonds;SE GVB 5Y;3.84
17/03/1999;Swedish Government Bonds;SE GVB 5Y;3.75
18/03/1999;Swedish Government Bonds;SE GVB 5Y;3.70
19/03/1999;Swedish Government Bonds;SE GVB 5Y;3.685
22/03/1999;Swedish Government Bonds;SE GVB 5Y;3.70
23/03/1999;Swedish Government Bonds;SE GVB 5Y;3.74
24/03/1999;Swedish Government Bonds;SE GVB 5Y;3.705
25/03/1999;Swedish Government Bonds;SE GVB 5Y;3.659
26/03/1999;Swedish Government Bonds;SE GVB 5Y;3.70
29/03/1999;Swedish Government Bonds;SE GVB 5Y;3.70
30/03/1999;Swedish Government Bonds;SE GVB 5Y;3.645
31/03/1999;Swedish Government Bonds;SE GVB 5Y;3.605
01/04/1999;Swedish Government Bonds;SE GVB 5Y;3.60
06/04/1999;Swedish Government Bonds;SE GVB 5Y;3.55
07/04/1999;Swedish Government Bonds;SE GVB 5Y;3.505
08/04/1999;Swedish Government Bonds;SE GVB 5Y;3.515
09/04/1999;Swedish Government Bonds;SE GVB 5Y;3.42
12/04/1999;Swedish Government Bonds;SE GVB 5Y;3.515
13/04/1999;Swedish Government Bonds;SE GVB 5Y;3.48
14/04/1999;Swedish Government Bonds;SE GVB 5Y;3.49
15/04/1999;Swedish Government Bonds;SE GVB 5Y;3.525
16/04/1999;Swedish Government Bonds;SE GVB 5Y;3.565
19/04/1999;Swedish Government Bonds;SE GVB 5Y;3.575
20/04/1999;Swedish Government Bonds;SE GVB 5Y;3.525
21/04/1999;Swedish Government Bonds;SE GVB 5Y;3.50
22/04/1999;Swedish Government Bonds;SE GVB 5Y;3.52
23/04/1999;Swedish Government Bonds;SE GVB 5Y;3.545
26/04/1999;Swedish Government Bonds;SE GVB 5Y;3.57
27/04/1999;Swedish Government Bonds;SE GVB 5Y;3.555
28/04/1999;Swedish Government Bonds;SE GVB 5Y;3.61
29/04/1999;Swedish Government Bonds;SE GVB 5Y;3.57
30/04/1999;Swedish Government Bonds;SE GVB 5Y;3.485
03/05/1999;Swedish Government Bonds;SE GVB 5Y;3.55
04/05/1999;Swedish Government Bonds;SE GVB 5Y;3.57
05/05/1999;Swedish Government Bonds;SE GVB 5Y;3.645
06/05/1999;Swedish Government Bonds;SE GVB 5Y;3.775
07/05/1999;Swedish Government Bonds;SE GVB 5Y;3.74
10/05/1999;Swedish Government Bonds;SE GVB 5Y;3.805
11/05/1999;Swedish Government Bonds;SE GVB 5Y;3.735
12/05/1999;Swedish Government Bonds;SE GVB 5Y;3.79
14/05/1999;Swedish Government Bonds;SE GVB 5Y;3.83
17/05/1999;Swedish Government Bonds;SE GVB 5Y;3.84
18/05/1999;Swedish Government Bonds;SE GVB 5Y;3.805
19/05/1999;Swedish Government Bonds;SE GVB 5Y;3.85
20/05/1999;Swedish Government Bonds;SE GVB 5Y;3.865
21/05/1999;Swedish Government Bonds;SE GVB 5Y;3.89
25/05/1999;Swedish Government Bonds;SE GVB 5Y;3.92
26/05/1999;Swedish Government Bonds;SE GVB 5Y;3.86
27/05/1999;Swedish Government Bonds;SE GVB 5Y;3.88
28/05/1999;Swedish Government Bonds;SE GVB 5Y;3.925
31/05/1999;Swedish Government Bonds;SE GVB 5Y;3.955
01/06/1999;Swedish Government Bonds;SE GVB 5Y;4.06
02/06/1999;Swedish Government Bonds;SE GVB 5Y;4.155
03/06/1999;Swedish Government Bonds;SE GVB 5Y;4.08
04/06/1999;Swedish Government Bonds;SE GVB 5Y;4.18
07/06/1999;Swedish Government Bonds;SE GVB 5Y;4.17
08/06/1999;Swedish Government Bonds;SE GVB 5Y;4.125
09/06/1999;Swedish Government Bonds;SE GVB 5Y;4.175
10/06/1999;Swedish Government Bonds;SE GVB 5Y;4.26
11/06/1999;Swedish Government Bonds;SE GVB 5Y;4.295
14/06/1999;Swedish Government Bonds;SE GVB 5Y;4.295
15/06/1999;Swedish Government Bonds;SE GVB 5Y;4.28
16/06/1999;Swedish Government Bonds;SE GVB 5Y;4.245
17/06/1999;Swedish Government Bonds;SE GVB 5Y;4.25
18/06/1999;Swedish Government Bonds;SE GVB 5Y;4.21
21/06/1999;Swedish Government Bonds;SE GVB 5Y;4.255
22/06/1999;Swedish Government Bonds;SE GVB 5Y;4.355
23/06/1999;Swedish Government Bonds;SE GVB 5Y;4.44
24/06/1999;Swedish Government Bonds;SE GVB 5Y;4.50
28/06/1999;Swedish Government Bonds;SE GVB 5Y;4.535
29/06/1999;Swedish Government Bonds;SE GVB 5Y;4.53
30/06/1999;Swedish Government Bonds;SE GVB 5Y;4.54
01/07/1999;Swedish Government Bonds;SE GVB 5Y;4.58
02/07/1999;Swedish Government Bonds;SE GVB 5Y;4.66
05/07/1999;Swedish Government Bonds;SE GVB 5Y;4.68
06/07/1999;Swedish Government Bonds;SE GVB 5Y;4.80
07/07/1999;Swedish Government Bonds;SE GVB 5Y;4.865
08/07/1999;Swedish Government Bonds;SE GVB 5Y;5.07
09/07/1999;Swedish Government Bonds;SE GVB 5Y;4.95
12/07/1999;Swedish Government Bonds;SE GVB 5Y;4.88
13/07/1999;Swedish Government Bonds;SE GVB 5Y;4.76
14/07/1999;Swedish Government Bonds;SE GVB 5Y;4.775
15/07/1999;Swedish Government Bonds;SE GVB 5Y;4.81
16/07/1999;Swedish Government Bonds;SE GVB 5Y;4.87
19/07/1999;Swedish Government Bonds;SE GVB 5Y;4.875
20/07/1999;Swedish Government Bonds;SE GVB 5Y;4.805
21/07/1999;Swedish Government Bonds;SE GVB 5Y;4.715
22/07/1999;Swedish Government Bonds;SE GVB 5Y;4.69
23/07/1999;Swedish Government Bonds;SE GVB 5Y;4.77
26/07/1999;Swedish Government Bonds;SE GVB 5Y;4.795
27/07/1999;Swedish Government Bonds;SE GVB 5Y;4.81
28/07/1999;Swedish Government Bonds;SE GVB 5Y;4.82
29/07/1999;Swedish Government Bonds;SE GVB 5Y;4.88
30/07/1999;Swedish Government Bonds;SE GVB 5Y;4.935
02/08/1999;Swedish Government Bonds;SE GVB 5Y;5.045
03/08/1999;Swedish Government Bonds;SE GVB 5Y;5.055
04/08/1999;Swedish Government Bonds;SE GVB 5Y;5.10
05/08/1999;Swedish Government Bonds;SE GVB 5Y;5.185
06/08/1999;Swedish Government Bonds;SE GVB 5Y;5.265
09/08/1999;Swedish Government Bonds;SE GVB 5Y;5.405
10/08/1999;Swedish Government Bonds;SE GVB 5Y;5.335
11/08/1999;Swedish Government Bonds;SE GVB 5Y;5.24
12/08/1999;Swedish Government Bonds;SE GVB 5Y;5.05
13/08/1999;Swedish Government Bonds;SE GVB 5Y;5.035
16/08/1999;Swedish Government Bonds;SE GVB 5Y;5.10
17/08/1999;Swedish Government Bonds;SE GVB 5Y;5.07
18/08/1999;Swedish Government Bonds;SE GVB 5Y;5.075
19/08/1999;Swedish Government Bonds;SE GVB 5Y;5.055
20/08/1999;Swedish Government Bonds;SE GVB 5Y;4.982
23/08/1999;Swedish Government Bonds;SE GVB 5Y;4.92
24/08/1999;Swedish Government Bonds;SE GVB 5Y;4.965
25/08/1999;Swedish Government Bonds;SE GVB 5Y;4.90
26/08/1999;Swedish Government Bonds;SE GVB 5Y;4.96
27/08/1999;Swedish Government Bonds;SE GVB 5Y;5.005
30/08/1999;Swedish Government Bonds;SE GVB 5Y;5.085
31/08/1999;Swedish Government Bonds;SE GVB 5Y;5.14
01/09/1999;Swedish Government Bonds;SE GVB 5Y;5.245
02/09/1999;Swedish Government Bonds;SE GVB 5Y;5.265
03/09/1999;Swedish Government Bonds;SE GVB 5Y;5.17
06/09/1999;Swedish Government Bonds;SE GVB 5Y;5.12
07/09/1999;Swedish Government Bonds;SE GVB 5Y;5.195
08/09/1999;Swedish Government Bonds;SE GVB 5Y;5.285
09/09/1999;Swedish Government Bonds;SE GVB 5Y;5.34
10/09/1999;Swedish Government Bonds;SE GVB 5Y;5.315
13/09/1999;Swedish Government Bonds;SE GVB 5Y;5.375
14/09/1999;Swedish Government Bonds;SE GVB 5Y;5.37
15/09/1999;Swedish Government Bonds;SE GVB 5Y;5.36
16/09/1999;Swedish Government Bonds;SE GVB 5Y;5.32
17/09/1999;Swedish Government Bonds;SE GVB 5Y;5.25
20/09/1999;Swedish Government Bonds;SE GVB 5Y;5.27
21/09/1999;Swedish Government Bonds;SE GVB 5Y;5.37
22/09/1999;Swedish Government Bonds;SE GVB 5Y;5.335
23/09/1999;Swedish Government Bonds;SE GVB 5Y;5.32
24/09/1999;Swedish Government Bonds;SE GVB 5Y;5.24
27/09/1999;Swedish Government Bonds;SE GVB 5Y;5.245
28/09/1999;Swedish Government Bonds;SE GVB 5Y;5.275
