Date;Group;Series;Value
22/03/2010;Treasury Bills;SE 12M;0.545
23/03/2010;Treasury Bills;SE 12M;0.54
24/03/2010;Treasury Bills;SE 12M;0.565
25/03/2010;Treasury Bills;SE 12M;0.565
26/03/2010;Treasury Bills;SE 12M;0.56
29/03/2010;Treasury Bills;SE 12M;0.545
30/03/2010;Treasury Bills;SE 12M;0.535
31/03/2010;Treasury Bills;SE 12M;0.54
01/04/2010;Treasury Bills;SE 12M;0.54
06/04/2010;Treasury Bills;SE 12M;0.55
07/04/2010;Treasury Bills;SE 12M;0.535
08/04/2010;Treasury Bills;SE 12M;0.53
09/04/2010;Treasury Bills;SE 12M;0.55
12/04/2010;Treasury Bills;SE 12M;0.555
13/04/2010;Treasury Bills;SE 12M;0.54
14/04/2010;Treasury Bills;SE 12M;0.54
15/04/2010;Treasury Bills;SE 12M;0.535
16/04/2010;Treasury Bills;SE 12M;0.53
19/04/2010;Treasury Bills;SE 12M;0.54
20/04/2010;Treasury Bills;SE 12M;0.535
21/04/2010;Treasury Bills;SE 12M;0.52
22/04/2010;Treasury Bills;SE 12M;0.515
23/04/2010;Treasury Bills;SE 12M;0.53
26/04/2010;Treasury Bills;SE 12M;0.52
27/04/2010;Treasury Bills;SE 12M;0.505
28/04/2010;Treasury Bills;SE 12M;0.515
29/04/2010;Treasury Bills;SE 12M;0.53
30/04/2010;Treasury Bills;SE 12M;0.50
03/05/2010;Treasury Bills;SE 12M;0.59
04/05/2010;Treasury Bills;SE 12M;0.59
05/05/2010;Treasury Bills;SE 12M;0.56
06/05/2010;Treasury Bills;SE 12M;0.535
07/05/2010;Treasury Bills;SE 12M;0.53
10/05/2010;Treasury Bills;SE 12M;0.53
11/05/2010;Treasury Bills;SE 12M;0.54
12/05/2010;Treasury Bills;SE 12M;0.51
14/05/2010;Treasury Bills;SE 12M;0.52
17/05/2010;Treasury Bills;SE 12M;0.51
18/05/2010;Treasury Bills;SE 12M;0.515
19/05/2010;Treasury Bills;SE 12M;0.52
20/05/2010;Treasury Bills;SE 12M;0.515
21/05/2010;Treasury Bills;SE 12M;0.515
24/05/2010;Treasury Bills;SE 12M;0.52
25/05/2010;Treasury Bills;SE 12M;0.495
26/05/2010;Treasury Bills;SE 12M;0.52
27/05/2010;Treasury Bills;SE 12M;0.53
28/05/2010;Treasury Bills;SE 12M;0.56
31/05/2010;Treasury Bills;SE 12M;0.57
01/06/2010;Treasury Bills;SE 12M;0.59
02/06/2010;Treasury Bills;SE 12M;0.62
03/06/2010;Treasury Bills;SE 12M;0.62
04/06/2010;Treasury Bills;SE 12M;0.59
07/06/2010;Treasury Bills;SE 12M;0.615
08/06/2010;Treasury Bills;SE 12M;0.615
09/06/2010;Treasury Bills;SE 12M;0.61
10/06/2010;Treasury Bills;SE 12M;0.61
11/06/2010;Treasury Bills;SE 12M;0.62
14/06/2010;Treasury Bills;SE 12M;0.62
15/06/2010;Treasury Bills;SE 12M;0.61
16/06/2010;Treasury Bills;SE 12M;0.62
17/06/2010;Treasury Bills;SE 12M;0.62
18/06/2010;Treasury Bills;SE 12M;0.625
21/06/2010;Treasury Bills;SE 12M;0.635
22/06/2010;Treasury Bills;SE 12M;0.635
23/06/2010;Treasury Bills;SE 12M;0.64
24/06/2010;Treasury Bills;SE 12M;0.64
28/06/2010;Treasury Bills;SE 12M;0.65
29/06/2010;Treasury Bills;SE 12M;0.665
30/06/2010;Treasury Bills;SE 12M;0.655
01/07/2010;Treasury Bills;SE 12M;0.655
02/07/2010;Treasury Bills;SE 12M;0.67
05/07/2010;Treasury Bills;SE 12M;0.675
06/07/2010;Treasury Bills;SE 12M;0.67
07/07/2010;Treasury Bills;SE 12M;0.685
08/07/2010;Treasury Bills;SE 12M;0.70
09/07/2010;Treasury Bills;SE 12M;0.71
12/07/2010;Treasury Bills;SE 12M;0.715
13/07/2010;Treasury Bills;SE 12M;0.705
14/07/2010;Treasury Bills;SE 12M;0.71
15/07/2010;Treasury Bills;SE 12M;0.70
16/07/2010;Treasury Bills;SE 12M;0.71
19/07/2010;Treasury Bills;SE 12M;0.70
20/07/2010;Treasury Bills;SE 12M;0.705
21/07/2010;Treasury Bills;SE 12M;0.70
22/07/2010;Treasury Bills;SE 12M;0.70
23/07/2010;Treasury Bills;SE 12M;0.70
26/07/2010;Treasury Bills;SE 12M;0.705
27/07/2010;Treasury Bills;SE 12M;0.71
28/07/2010;Treasury Bills;SE 12M;0.705
29/07/2010;Treasury Bills;SE 12M;0.71
30/07/2010;Treasury Bills;SE 12M;0.71
02/08/2010;Treasury Bills;SE 12M;0.705
03/08/2010;Treasury Bills;SE 12M;0.71
04/08/2010;Treasury Bills;SE 12M;0.72
05/08/2010;Treasury Bills;SE 12M;0.705
06/08/2010;Treasury Bills;SE 12M;0.71
09/08/2010;Treasury Bills;SE 12M;0.72
10/08/2010;Treasury Bills;SE 12M;0.72
11/08/2010;Treasury Bills;SE 12M;0.70
12/08/2010;Treasury Bills;SE 12M;0.695
13/08/2010;Treasury Bills;SE 12M;0.695
16/08/2010;Treasury Bills;SE 12M;0.695
17/08/2010;Treasury Bills;SE 12M;0.69
18/08/2010;Treasury Bills;SE 12M;0.66
19/08/2010;Treasury Bills;SE 12M;0.68
20/08/2010;Treasury Bills;SE 12M;0.67
23/08/2010;Treasury Bills;SE 12M;0.67
24/08/2010;Treasury Bills;SE 12M;0.665
25/08/2010;Treasury Bills;SE 12M;0.66
26/08/2010;Treasury Bills;SE 12M;0.665
27/08/2010;Treasury Bills;SE 12M;0.69
30/08/2010;Treasury Bills;SE 12M;0.69
31/08/2010;Treasury Bills;SE 12M;0.685
01/09/2010;Treasury Bills;SE 12M;0.69
02/09/2010;Treasury Bills;SE 12M;0.69
03/09/2010;Treasury Bills;SE 12M;0.71
06/09/2010;Treasury Bills;SE 12M;0.71
07/09/2010;Treasury Bills;SE 12M;0.72
08/09/2010;Treasury Bills;SE 12M;0.725
09/09/2010;Treasury Bills;SE 12M;0.72
10/09/2010;Treasury Bills;SE 12M;0.725
13/09/2010;Treasury Bills;SE 12M;0.72
14/09/2010;Treasury Bills;SE 12M;0.725
15/09/2010;Treasury Bills;SE 12M;0.70
16/09/2010;Treasury Bills;SE 12M;0.71
17/09/2010;Treasury Bills;SE 12M;0.71
20/09/2010;Treasury Bills;SE 12M;0.71
21/09/2010;Treasury Bills;SE 12M;0.705
22/09/2010;Treasury Bills;SE 12M;0.695
23/09/2010;Treasury Bills;SE 12M;0.70
24/09/2010;Treasury Bills;SE 12M;0.70
27/09/2010;Treasury Bills;SE 12M;0.69
28/09/2010;Treasury Bills;SE 12M;0.70
29/09/2010;Treasury Bills;SE 12M;0.71
30/09/2010;Treasury Bills;SE 12M;0.72
01/10/2010;Treasury Bills;SE 12M;0.715
04/10/2010;Treasury Bills;SE 12M;0.72
05/10/2010;Treasury Bills;SE 12M;0.73
06/10/2010;Treasury Bills;SE 12M;0.73
07/10/2010;Treasury Bills;SE 12M;n/a
08/10/2010;Treasury Bills;SE 12M;n/a
11/10/2010;Treasury Bills;SE 12M;n/a
12/10/2010;Treasury Bills;SE 12M;n/a
13/10/2010;Treasury Bills;SE 12M;n/a
14/10/2010;Treasury Bills;SE 12M;n/a
15/10/2010;Treasury Bills;SE 12M;n/a
18/10/2010;Treasury Bills;SE 12M;n/a
19/10/2010;Treasury Bills;SE 12M;n/a
20/10/2010;Treasury Bills;SE 12M;n/a
21/10/2010;Treasury Bills;SE 12M;n/a
22/10/2010;Treasury Bills;SE 12M;n/a
25/10/2010;Treasury Bills;SE 12M;n/a
26/10/2010;Treasury Bills;SE 12M;n/a
27/10/2010;Treasury Bills;SE 12M;n/a
28/10/2010;Treasury Bills;SE 12M;n/a
29/10/2010;Treasury Bills;SE 12M;n/a
01/11/2010;Treasury Bills;SE 12M;n/a
02/11/2010;Treasury Bills;SE 12M;n/a
03/11/2010;Treasury Bills;SE 12M;n/a
04/11/2010;Treasury Bills;SE 12M;n/a
05/11/2010;Treasury Bills;SE 12M;n/a
08/11/2010;Treasury Bills;SE 12M;n/a
09/11/2010;Treasury Bills;SE 12M;n/a
10/11/2010;Treasury Bills;SE 12M;n/a
11/11/2010;Treasury Bills;SE 12M;n/a
12/11/2010;Treasury Bills;SE 12M;n/a
15/11/2010;Treasury Bills;SE 12M;n/a
16/11/2010;Treasury Bills;SE 12M;n/a
17/11/2010;Treasury Bills;SE 12M;n/a
18/11/2010;Treasury Bills;SE 12M;n/a
19/11/2010;Treasury Bills;SE 12M;n/a
22/11/2010;Treasury Bills;SE 12M;n/a
23/11/2010;Treasury Bills;SE 12M;n/a
24/11/2010;Treasury Bills;SE 12M;n/a
25/11/2010;Treasury Bills;SE 12M;n/a
26/11/2010;Treasury Bills;SE 12M;n/a
29/11/2010;Treasury Bills;SE 12M;n/a
30/11/2010;Treasury Bills;SE 12M;n/a
01/12/2010;Treasury Bills;SE 12M;n/a
02/12/2010;Treasury Bills;SE 12M;n/a
03/12/2010;Treasury Bills;SE 12M;n/a
06/12/2010;Treasury Bills;SE 12M;n/a
07/12/2010;Treasury Bills;SE 12M;n/a
08/12/2010;Treasury Bills;SE 12M;n/a
09/12/2010;Treasury Bills;SE 12M;n/a
10/12/2010;Treasury Bills;SE 12M;n/a
13/12/2010;Treasury Bills;SE 12M;n/a
14/12/2010;Treasury Bills;SE 12M;n/a
15/12/2010;Treasury Bills;SE 12M;n/a
16/12/2010;Treasury Bills;SE 12M;n/a
17/12/2010;Treasury Bills;SE 12M;n/a
20/12/2010;Treasury Bills;SE 12M;n/a
21/12/2010;Treasury Bills;SE 12M;n/a
22/12/2010;Treasury Bills;SE 12M;n/a
23/12/2010;Treasury Bills;SE 12M;n/a
27/12/2010;Treasury Bills;SE 12M;n/a
28/12/2010;Treasury Bills;SE 12M;n/a
29/12/2010;Treasury Bills;SE 12M;n/a
30/12/2010;Treasury Bills;SE 12M;n/a
03/01/2011;Treasury Bills;SE 12M;n/a
04/01/2011;Treasury Bills;SE 12M;n/a
05/01/2011;Treasury Bills;SE 12M;n/a
07/01/2011;Treasury Bills;SE 12M;n/a
10/01/2011;Treasury Bills;SE 12M;n/a
11/01/2011;Treasury Bills;SE 12M;n/a
12/01/2011;Treasury Bills;SE 12M;n/a
13/01/2011;Treasury Bills;SE 12M;n/a
14/01/2011;Treasury Bills;SE 12M;n/a
17/01/2011;Treasury Bills;SE 12M;n/a
18/01/2011;Treasury Bills;SE 12M;n/a
19/01/2011;Treasury Bills;SE 12M;n/a
20/01/2011;Treasury Bills;SE 12M;n/a
21/01/2011;Treasury Bills;SE 12M;n/a
24/01/2011;Treasury Bills;SE 12M;n/a
25/01/2011;Treasury Bills;SE 12M;n/a
26/01/2011;Treasury Bills;SE 12M;n/a
27/01/2011;Treasury Bills;SE 12M;n/a
28/01/2011;Treasury Bills;SE 12M;n/a
31/01/2011;Treasury Bills;SE 12M;n/a
01/02/2011;Treasury Bills;SE 12M;n/a
02/02/2011;Treasury Bills;SE 12M;n/a
03/02/2011;Treasury Bills;SE 12M;n/a
04/02/2011;Treasury Bills;SE 12M;n/a
07/02/2011;Treasury Bills;SE 12M;n/a
08/02/2011;Treasury Bills;SE 12M;n/a
09/02/2011;Treasury Bills;SE 12M;n/a
10/02/2011;Treasury Bills;SE 12M;n/a
11/02/2011;Treasury Bills;SE 12M;n/a
14/02/2011;Treasury Bills;SE 12M;n/a
15/02/2011;Treasury Bills;SE 12M;n/a
16/02/2011;Treasury Bills;SE 12M;n/a
17/02/2011;Treasury Bills;SE 12M;n/a
18/02/2011;Treasury Bills;SE 12M;n/a
21/02/2011;Treasury Bills;SE 12M;n/a
22/02/2011;Treasury Bills;SE 12M;n/a
23/02/2011;Treasury Bills;SE 12M;n/a
24/02/2011;Treasury Bills;SE 12M;n/a
25/02/2011;Treasury Bills;SE 12M;n/a
28/02/2011;Treasury Bills;SE 12M;n/a
01/03/2011;Treasury Bills;SE 12M;n/a
02/03/2011;Treasury Bills;SE 12M;n/a
03/03/2011;Treasury Bills;SE 12M;n/a
04/03/2011;Treasury Bills;SE 12M;n/a
07/03/2011;Treasury Bills;SE 12M;n/a
08/03/2011;Treasury Bills;SE 12M;n/a
09/03/2011;Treasury Bills;SE 12M;n/a
10/03/2011;Treasury Bills;SE 12M;n/a
11/03/2011;Treasury Bills;SE 12M;n/a
14/03/2011;Treasury Bills;SE 12M;n/a
15/03/2011;Treasury Bills;SE 12M;n/a
16/03/2011;Treasury Bills;SE 12M;n/a
17/03/2011;Treasury Bills;SE 12M;n/a
18/03/2011;Treasury Bills;SE 12M;n/a
21/03/2011;Treasury Bills;SE 12M;n/a
22/03/2011;Treasury Bills;SE 12M;n/a
23/03/2011;Treasury Bills;SE 12M;n/a
24/03/2011;Treasury Bills;SE 12M;n/a
25/03/2011;Treasury Bills;SE 12M;n/a
28/03/2011;Treasury Bills;SE 12M;n/a
29/03/2011;Treasury Bills;SE 12M;n/a
30/03/2011;Treasury Bills;SE 12M;n/a
31/03/2011;Treasury Bills;SE 12M;n/a
01/04/2011;Treasury Bills;SE 12M;n/a
04/04/2011;Treasury Bills;SE 12M;n/a
05/04/2011;Treasury Bills;SE 12M;n/a
06/04/2011;Treasury Bills;SE 12M;n/a
07/04/2011;Treasury Bills;SE 12M;n/a
08/04/2011;Treasury Bills;SE 12M;n/a
11/04/2011;Treasury Bills;SE 12M;n/a
12/04/2011;Treasury Bills;SE 12M;2.31
13/04/2011;Treasury Bills;SE 12M;2.319
14/04/2011;Treasury Bills;SE 12M;n/a
15/04/2011;Treasury Bills;SE 12M;2.325
18/04/2011;Treasury Bills;SE 12M;2.32
19/04/2011;Treasury Bills;SE 12M;2.345
20/04/2011;Treasury Bills;SE 12M;2.317
21/04/2011;Treasury Bills;SE 12M;2.332
26/04/2011;Treasury Bills;SE 12M;n/a
27/04/2011;Treasury Bills;SE 12M;n/a
28/04/2011;Treasury Bills;SE 12M;n/a
29/04/2011;Treasury Bills;SE 12M;n/a
02/05/2011;Treasury Bills;SE 12M;n/a
03/05/2011;Treasury Bills;SE 12M;n/a
04/05/2011;Treasury Bills;SE 12M;n/a
05/05/2011;Treasury Bills;SE 12M;n/a
06/05/2011;Treasury Bills;SE 12M;n/a
09/05/2011;Treasury Bills;SE 12M;n/a
10/05/2011;Treasury Bills;SE 12M;n/a
11/05/2011;Treasury Bills;SE 12M;n/a
12/05/2011;Treasury Bills;SE 12M;n/a
13/05/2011;Treasury Bills;SE 12M;n/a
16/05/2011;Treasury Bills;SE 12M;n/a
17/05/2011;Treasury Bills;SE 12M;n/a
18/05/2011;Treasury Bills;SE 12M;n/a
19/05/2011;Treasury Bills;SE 12M;n/a
20/05/2011;Treasury Bills;SE 12M;n/a
23/05/2011;Treasury Bills;SE 12M;n/a
24/05/2011;Treasury Bills;SE 12M;n/a
25/05/2011;Treasury Bills;SE 12M;n/a
26/05/2011;Treasury Bills;SE 12M;n/a
27/05/2011;Treasury Bills;SE 12M;n/a
30/05/2011;Treasury Bills;SE 12M;n/a
31/05/2011;Treasury Bills;SE 12M;n/a
01/06/2011;Treasury Bills;SE 12M;n/a
03/06/2011;Treasury Bills;SE 12M;n/a
07/06/2011;Treasury Bills;SE 12M;n/a
08/06/2011;Treasury Bills;SE 12M;n/a
09/06/2011;Treasury Bills;SE 12M;n/a
10/06/2011;Treasury Bills;SE 12M;n/a
13/06/2011;Treasury Bills;SE 12M;n/a
14/06/2011;Treasury Bills;SE 12M;n/a
15/06/2011;Treasury Bills;SE 12M;n/a
16/06/2011;Treasury Bills;SE 12M;n/a
17/06/2011;Treasury Bills;SE 12M;n/a
20/06/2011;Treasury Bills;SE 12M;n/a
21/06/2011;Treasury Bills;SE 12M;n/a
22/06/2011;Treasury Bills;SE 12M;n/a
23/06/2011;Treasury Bills;SE 12M;n/a
27/06/2011;Treasury Bills;SE 12M;n/a
28/06/2011;Treasury Bills;SE 12M;n/a
29/06/2011;Treasury Bills;SE 12M;n/a
30/06/2011;Treasury Bills;SE 12M;n/a
01/07/2011;Treasury Bills;SE 12M;n/a
04/07/2011;Treasury Bills;SE 12M;n/a
05/07/2011;Treasury Bills;SE 12M;n/a
06/07/2011;Treasury Bills;SE 12M;n/a
07/07/2011;Treasury Bills;SE 12M;n/a
08/07/2011;Treasury Bills;SE 12M;n/a
11/07/2011;Treasury Bills;SE 12M;n/a
12/07/2011;Treasury Bills;SE 12M;n/a
13/07/2011;Treasury Bills;SE 12M;n/a
14/07/2011;Treasury Bills;SE 12M;n/a
15/07/2011;Treasury Bills;SE 12M;n/a
18/07/2011;Treasury Bills;SE 12M;n/a
19/07/2011;Treasury Bills;SE 12M;n/a
20/07/2011;Treasury Bills;SE 12M;n/a
21/07/2011;Treasury Bills;SE 12M;n/a
22/07/2011;Treasury Bills;SE 12M;n/a
25/07/2011;Treasury Bills;SE 12M;n/a
26/07/2011;Treasury Bills;SE 12M;n/a
27/07/2011;Treasury Bills;SE 12M;n/a
28/07/2011;Treasury Bills;SE 12M;n/a
29/07/2011;Treasury Bills;SE 12M;n/a
01/08/2011;Treasury Bills;SE 12M;n/a
02/08/2011;Treasury Bills;SE 12M;n/a
03/08/2011;Treasury Bills;SE 12M;n/a
04/08/2011;Treasury Bills;SE 12M;n/a
05/08/2011;Treasury Bills;SE 12M;n/a
08/08/2011;Treasury Bills;SE 12M;n/a
09/08/2011;Treasury Bills;SE 12M;n/a
10/08/2011;Treasury Bills;SE 12M;n/a
11/08/2011;Treasury Bills;SE 12M;n/a
12/08/2011;Treasury Bills;SE 12M;n/a
15/08/2011;Treasury Bills;SE 12M;n/a
16/08/2011;Treasury Bills;SE 12M;n/a
17/08/2011;Treasury Bills;SE 12M;n/a
18/08/2011;Treasury Bills;SE 12M;n/a
19/08/2011;Treasury Bills;SE 12M;n/a
22/08/2011;Treasury Bills;SE 12M;n/a
23/08/2011;Treasury Bills;SE 12M;n/a
24/08/2011;Treasury Bills;SE 12M;n/a
25/08/2011;Treasury Bills;SE 12M;n/a
26/08/2011;Treasury Bills;SE 12M;n/a
29/08/2011;Treasury Bills;SE 12M;n/a
30/08/2011;Treasury Bills;SE 12M;n/a
31/08/2011;Treasury Bills;SE 12M;n/a
01/09/2011;Treasury Bills;SE 12M;n/a
02/09/2011;Treasury Bills;SE 12M;n/a
05/09/2011;Treasury Bills;SE 12M;n/a
06/09/2011;Treasury Bills;SE 12M;n/a
07/09/2011;Treasury Bills;SE 12M;n/a
08/09/2011;Treasury Bills;SE 12M;n/a
09/09/2011;Treasury Bills;SE 12M;n/a
12/09/2011;Treasury Bills;SE 12M;n/a
13/09/2011;Treasury Bills;SE 12M;n/a
14/09/2011;Treasury Bills;SE 12M;n/a
15/09/2011;Treasury Bills;SE 12M;n/a
16/09/2011;Treasury Bills;SE 12M;n/a
19/09/2011;Treasury Bills;SE 12M;n/a
20/09/2011;Treasury Bills;SE 12M;n/a
21/09/2011;Treasury Bills;SE 12M;n/a
22/09/2011;Treasury Bills;SE 12M;n/a
23/09/2011;Treasury Bills;SE 12M;n/a
26/09/2011;Treasury Bills;SE 12M;n/a
27/09/2011;Treasury Bills;SE 12M;n/a
28/09/2011;Treasury Bills;SE 12M;n/a
29/09/2011;Treasury Bills;SE 12M;n/a
30/09/2011;Treasury Bills;SE 12M;n/a
03/10/2011;Treasury Bills;SE 12M;n/a
04/10/2011;Treasury Bills;SE 12M;n/a
05/10/2011;Treasury Bills;SE 12M;n/a
06/10/2011;Treasury Bills;SE 12M;n/a
07/10/2011;Treasury Bills;SE 12M;n/a
10/10/2011;Treasury Bills;SE 12M;n/a
11/10/2011;Treasury Bills;SE 12M;n/a
12/10/2011;Treasury Bills;SE 12M;n/a
13/10/2011;Treasury Bills;SE 12M;n/a
14/10/2011;Treasury Bills;SE 12M;n/a
17/10/2011;Treasury Bills;SE 12M;n/a
18/10/2011;Treasury Bills;SE 12M;n/a
19/10/2011;Treasury Bills;SE 12M;n/a
20/10/2011;Treasury Bills;SE 12M;n/a
21/10/2011;Treasury Bills;SE 12M;n/a
24/10/2011;Treasury Bills;SE 12M;n/a
25/10/2011;Treasury Bills;SE 12M;n/a
26/10/2011;Treasury Bills;SE 12M;n/a
27/10/2011;Treasury Bills;SE 12M;n/a
28/10/2011;Treasury Bills;SE 12M;n/a
31/10/2011;Treasury Bills;SE 12M;n/a
01/11/2011;Treasury Bills;SE 12M;n/a
02/11/2011;Treasury Bills;SE 12M;n/a
03/11/2011;Treasury Bills;SE 12M;n/a
04/11/2011;Treasury Bills;SE 12M;n/a
07/11/2011;Treasury Bills;SE 12M;n/a
08/11/2011;Treasury Bills;SE 12M;n/a
09/11/2011;Treasury Bills;SE 12M;n/a
10/11/2011;Treasury Bills;SE 12M;n/a
11/11/2011;Treasury Bills;SE 12M;n/a
14/11/2011;Treasury Bills;SE 12M;n/a
15/11/2011;Treasury Bills;SE 12M;n/a
16/11/2011;Treasury Bills;SE 12M;n/a
17/11/2011;Treasury Bills;SE 12M;n/a
18/11/2011;Treasury Bills;SE 12M;n/a
21/11/2011;Treasury Bills;SE 12M;n/a
22/11/2011;Treasury Bills;SE 12M;n/a
23/11/2011;Treasury Bills;SE 12M;n/a
24/11/2011;Treasury Bills;SE 12M;n/a
25/11/2011;Treasury Bills;SE 12M;n/a
28/11/2011;Treasury Bills;SE 12M;n/a
29/11/2011;Treasury Bills;SE 12M;n/a
30/11/2011;Treasury Bills;SE 12M;n/a
01/12/2011;Treasury Bills;SE 12M;n/a
02/12/2011;Treasury Bills;SE 12M;n/a
05/12/2011;Treasury Bills;SE 12M;n/a
06/12/2011;Treasury Bills;SE 12M;n/a
07/12/2011;Treasury Bills;SE 12M;n/a
08/12/2011;Treasury Bills;SE 12M;n/a
09/12/2011;Treasury Bills;SE 12M;n/a
12/12/2011;Treasury Bills;SE 12M;n/a
13/12/2011;Treasury Bills;SE 12M;n/a
14/12/2011;Treasury Bills;SE 12M;n/a
15/12/2011;Treasury Bills;SE 12M;n/a
16/12/2011;Treasury Bills;SE 12M;n/a
19/12/2011;Treasury Bills;SE 12M;n/a
20/12/2011;Treasury Bills;SE 12M;n/a
21/12/2011;Treasury Bills;SE 12M;n/a
22/12/2011;Treasury Bills;SE 12M;n/a
23/12/2011;Treasury Bills;SE 12M;n/a
27/12/2011;Treasury Bills;SE 12M;n/a
28/12/2011;Treasury Bills;SE 12M;n/a
29/12/2011;Treasury Bills;SE 12M;n/a
30/12/2011;Treasury Bills;SE 12M;n/a
02/01/2012;Treasury Bills;SE 12M;n/a
03/01/2012;Treasury Bills;SE 12M;n/a
04/01/2012;Treasury Bills;SE 12M;n/a
05/01/2012;Treasury Bills;SE 12M;n/a
09/01/2012;Treasury Bills;SE 12M;n/a
10/01/2012;Treasury Bills;SE 12M;n/a
11/01/2012;Treasury Bills;SE 12M;n/a
12/01/2012;Treasury Bills;SE 12M;n/a
13/01/2012;Treasury Bills;SE 12M;n/a
16/01/2012;Treasury Bills;SE 12M;n/a
17/01/2012;Treasury Bills;SE 12M;n/a
18/01/2012;Treasury Bills;SE 12M;n/a
19/01/2012;Treasury Bills;SE 12M;n/a
20/01/2012;Treasury Bills;SE 12M;n/a
23/01/2012;Treasury Bills;SE 12M;n/a
24/01/2012;Treasury Bills;SE 12M;n/a
25/01/2012;Treasury Bills;SE 12M;n/a
26/01/2012;Treasury Bills;SE 12M;n/a
27/01/2012;Treasury Bills;SE 12M;n/a
30/01/2012;Treasury Bills;SE 12M;n/a
31/01/2012;Treasury Bills;SE 12M;n/a
01/02/2012;Treasury Bills;SE 12M;n/a
02/02/2012;Treasury Bills;SE 12M;n/a
03/02/2012;Treasury Bills;SE 12M;n/a
06/02/2012;Treasury Bills;SE 12M;n/a
07/02/2012;Treasury Bills;SE 12M;n/a
08/02/2012;Treasury Bills;SE 12M;n/a
09/02/2012;Treasury Bills;SE 12M;n/a
10/02/2012;Treasury Bills;SE 12M;n/a
13/02/2012;Treasury Bills;SE 12M;n/a
14/02/2012;Treasury Bills;SE 12M;n/a
15/02/2012;Treasury Bills;SE 12M;n/a
16/02/2012;Treasury Bills;SE 12M;n/a
17/02/2012;Treasury Bills;SE 12M;n/a
20/02/2012;Treasury Bills;SE 12M;n/a
21/02/2012;Treasury Bills;SE 12M;n/a
22/02/2012;Treasury Bills;SE 12M;n/a
23/02/2012;Treasury Bills;SE 12M;n/a
24/02/2012;Treasury Bills;SE 12M;n/a
27/02/2012;Treasury Bills;SE 12M;n/a
28/02/2012;Treasury Bills;SE 12M;n/a
29/02/2012;Treasury Bills;SE 12M;n/a
01/03/2012;Treasury Bills;SE 12M;n/a
02/03/2012;Treasury Bills;SE 12M;n/a
05/03/2012;Treasury Bills;SE 12M;n/a
06/03/2012;Treasury Bills;SE 12M;n/a
07/03/2012;Treasury Bills;SE 12M;n/a
08/03/2012;Treasury Bills;SE 12M;n/a
09/03/2012;Treasury Bills;SE 12M;n/a
12/03/2012;Treasury Bills;SE 12M;n/a
13/03/2012;Treasury Bills;SE 12M;n/a
14/03/2012;Treasury Bills;SE 12M;n/a
15/03/2012;Treasury Bills;SE 12M;n/a
16/03/2012;Treasury Bills;SE 12M;n/a
19/03/2012;Treasury Bills;SE 12M;n/a
20/03/2012;Treasury Bills;SE 12M;n/a
21/03/2012;Treasury Bills;SE 12M;n/a
22/03/2012;Treasury Bills;SE 12M;n/a
23/03/2012;Treasury Bills;SE 12M;n/a
26/03/2012;Treasury Bills;SE 12M;n/a
27/03/2012;Treasury Bills;SE 12M;n/a
28/03/2012;Treasury Bills;SE 12M;n/a
29/03/2012;Treasury Bills;SE 12M;n/a
30/03/2012;Treasury Bills;SE 12M;n/a
02/04/2012;Treasury Bills;SE 12M;n/a
03/04/2012;Treasury Bills;SE 12M;n/a
04/04/2012;Treasury Bills;SE 12M;n/a
05/04/2012;Treasury Bills;SE 12M;n/a
10/04/2012;Treasury Bills;SE 12M;n/a
11/04/2012;Treasury Bills;SE 12M;n/a
12/04/2012;Treasury Bills;SE 12M;n/a
13/04/2012;Treasury Bills;SE 12M;n/a
16/04/2012;Treasury Bills;SE 12M;n/a
17/04/2012;Treasury Bills;SE 12M;n/a
18/04/2012;Treasury Bills;SE 12M;n/a
19/04/2012;Treasury Bills;SE 12M;n/a
20/04/2012;Treasury Bills;SE 12M;n/a
23/04/2012;Treasury Bills;SE 12M;n/a
24/04/2012;Treasury Bills;SE 12M;n/a
25/04/2012;Treasury Bills;SE 12M;n/a
26/04/2012;Treasury Bills;SE 12M;n/a
27/04/2012;Treasury Bills;SE 12M;n/a
30/04/2012;Treasury Bills;SE 12M;n/a
02/05/2012;Treasury Bills;SE 12M;n/a
03/05/2012;Treasury Bills;SE 12M;n/a
04/05/2012;Treasury Bills;SE 12M;n/a
07/05/2012;Treasury Bills;SE 12M;n/a
08/05/2012;Treasury Bills;SE 12M;n/a
09/05/2012;Treasury Bills;SE 12M;n/a
10/05/2012;Treasury Bills;SE 12M;n/a
11/05/2012;Treasury Bills;SE 12M;n/a
14/05/2012;Treasury Bills;SE 12M;n/a
15/05/2012;Treasury Bills;SE 12M;n/a
16/05/2012;Treasury Bills;SE 12M;n/a
18/05/2012;Treasury Bills;SE 12M;n/a
21/05/2012;Treasury Bills;SE 12M;n/a
22/05/2012;Treasury Bills;SE 12M;n/a
23/05/2012;Treasury Bills;SE 12M;n/a
24/05/2012;Treasury Bills;SE 12M;n/a
25/05/2012;Treasury Bills;SE 12M;n/a
28/05/2012;Treasury Bills;SE 12M;n/a
29/05/2012;Treasury Bills;SE 12M;n/a
30/05/2012;Treasury Bills;SE 12M;n/a
31/05/2012;Treasury Bills;SE 12M;n/a
01/06/2012;Treasury Bills;SE 12M;n/a
04/06/2012;Treasury Bills;SE 12M;n/a
05/06/2012;Treasury Bills;SE 12M;n/a
