Date;Group;Series;Value
28/09/1999;Swedish Government Bonds;SE GVB 10Y;5.685
29/09/1999;Swedish Government Bonds;SE GVB 10Y;5.75
30/09/1999;Swedish Government Bonds;SE GVB 10Y;5.765
01/10/1999;Swedish Government Bonds;SE GVB 10Y;5.815
04/10/1999;Swedish Government Bonds;SE GVB 10Y;5.83
05/10/1999;Swedish Government Bonds;SE GVB 10Y;5.795
06/10/1999;Swedish Government Bonds;SE GVB 10Y;5.785
07/10/1999;Swedish Government Bonds;SE GVB 10Y;5.78
08/10/1999;Swedish Government Bonds;SE GVB 10Y;5.805
11/10/1999;Swedish Government Bonds;SE GVB 10Y;5.825
12/10/1999;Swedish Government Bonds;SE GVB 10Y;5.92
13/10/1999;Swedish Government Bonds;SE GVB 10Y;5.915
14/10/1999;Swedish Government Bonds;SE GVB 10Y;6.04
15/10/1999;Swedish Government Bonds;SE GVB 10Y;5.98
18/10/1999;Swedish Government Bonds;SE GVB 10Y;5.99
19/10/1999;Swedish Government Bonds;SE GVB 10Y;6.025
20/10/1999;Swedish Government Bonds;SE GVB 10Y;6.07
21/10/1999;Swedish Government Bonds;SE GVB 10Y;6.015
22/10/1999;Swedish Government Bonds;SE GVB 10Y;5.985
25/10/1999;Swedish Government Bonds;SE GVB 10Y;6.04
26/10/1999;Swedish Government Bonds;SE GVB 10Y;6.07
27/10/1999;Swedish Government Bonds;SE GVB 10Y;5.965
28/10/1999;Swedish Government Bonds;SE GVB 10Y;5.835
29/10/1999;Swedish Government Bonds;SE GVB 10Y;5.755
01/11/1999;Swedish Government Bonds;SE GVB 10Y;5.725
02/11/1999;Swedish Government Bonds;SE GVB 10Y;5.735
03/11/1999;Swedish Government Bonds;SE GVB 10Y;5.67
04/11/1999;Swedish Government Bonds;SE GVB 10Y;5.535
05/11/1999;Swedish Government Bonds;SE GVB 10Y;5.465
08/11/1999;Swedish Government Bonds;SE GVB 10Y;5.45
09/11/1999;Swedish Government Bonds;SE GVB 10Y;5.475
10/11/1999;Swedish Government Bonds;SE GVB 10Y;5.515
11/11/1999;Swedish Government Bonds;SE GVB 10Y;5.435
12/11/1999;Swedish Government Bonds;SE GVB 10Y;5.34
15/11/1999;Swedish Government Bonds;SE GVB 10Y;5.35
16/11/1999;Swedish Government Bonds;SE GVB 10Y;5.38
17/11/1999;Swedish Government Bonds;SE GVB 10Y;5.51
18/11/1999;Swedish Government Bonds;SE GVB 10Y;5.56
19/11/1999;Swedish Government Bonds;SE GVB 10Y;5.60
22/11/1999;Swedish Government Bonds;SE GVB 10Y;5.63
23/11/1999;Swedish Government Bonds;SE GVB 10Y;5.615
24/11/1999;Swedish Government Bonds;SE GVB 10Y;5.665
25/11/1999;Swedish Government Bonds;SE GVB 10Y;5.65
26/11/1999;Swedish Government Bonds;SE GVB 10Y;5.67
29/11/1999;Swedish Government Bonds;SE GVB 10Y;5.68
30/11/1999;Swedish Government Bonds;SE GVB 10Y;5.64
01/12/1999;Swedish Government Bonds;SE GVB 10Y;5.59
02/12/1999;Swedish Government Bonds;SE GVB 10Y;5.595
03/12/1999;Swedish Government Bonds;SE GVB 10Y;5.625
06/12/1999;Swedish Government Bonds;SE GVB 10Y;5.54
07/12/1999;Swedish Government Bonds;SE GVB 10Y;5.54
08/12/1999;Swedish Government Bonds;SE GVB 10Y;5.515
09/12/1999;Swedish Government Bonds;SE GVB 10Y;5.49
10/12/1999;Swedish Government Bonds;SE GVB 10Y;5.425
13/12/1999;Swedish Government Bonds;SE GVB 10Y;5.435
14/12/1999;Swedish Government Bonds;SE GVB 10Y;5.505
15/12/1999;Swedish Government Bonds;SE GVB 10Y;5.505
16/12/1999;Swedish Government Bonds;SE GVB 10Y;5.61
17/12/1999;Swedish Government Bonds;SE GVB 10Y;5.68
20/12/1999;Swedish Government Bonds;SE GVB 10Y;5.685
21/12/1999;Swedish Government Bonds;SE GVB 10Y;5.64
22/12/1999;Swedish Government Bonds;SE GVB 10Y;5.66
23/12/1999;Swedish Government Bonds;SE GVB 10Y;5.645
27/12/1999;Swedish Government Bonds;SE GVB 10Y;5.645
28/12/1999;Swedish Government Bonds;SE GVB 10Y;5.66
29/12/1999;Swedish Government Bonds;SE GVB 10Y;5.66
30/12/1999;Swedish Government Bonds;SE GVB 10Y;5.73
03/01/2000;Swedish Government Bonds;SE GVB 10Y;5.855
04/01/2000;Swedish Government Bonds;SE GVB 10Y;5.89
05/01/2000;Swedish Government Bonds;SE GVB 10Y;5.89
07/01/2000;Swedish Government Bonds;SE GVB 10Y;5.88
10/01/2000;Swedish Government Bonds;SE GVB 10Y;5.815
11/01/2000;Swedish Government Bonds;SE GVB 10Y;5.93
12/01/2000;Swedish Government Bonds;SE GVB 10Y;5.955
13/01/2000;Swedish Government Bonds;SE GVB 10Y;5.915
14/01/2000;Swedish Government Bonds;SE GVB 10Y;5.86
17/01/2000;Swedish Government Bonds;SE GVB 10Y;5.955
18/01/2000;Swedish Government Bonds;SE GVB 10Y;6.025
19/01/2000;Swedish Government Bonds;SE GVB 10Y;6.005
20/01/2000;Swedish Government Bonds;SE GVB 10Y;6.015
21/01/2000;Swedish Government Bonds;SE GVB 10Y;6.035
24/01/2000;Swedish Government Bonds;SE GVB 10Y;6.02
25/01/2000;Swedish Government Bonds;SE GVB 10Y;5.96
26/01/2000;Swedish Government Bonds;SE GVB 10Y;5.945
27/01/2000;Swedish Government Bonds;SE GVB 10Y;5.98
28/01/2000;Swedish Government Bonds;SE GVB 10Y;6.03
31/01/2000;Swedish Government Bonds;SE GVB 10Y;5.97
01/02/2000;Swedish Government Bonds;SE GVB 10Y;5.91
02/02/2000;Swedish Government Bonds;SE GVB 10Y;5.87
03/02/2000;Swedish Government Bonds;SE GVB 10Y;5.87
04/02/2000;Swedish Government Bonds;SE GVB 10Y;5.895
07/02/2000;Swedish Government Bonds;SE GVB 10Y;5.935
08/02/2000;Swedish Government Bonds;SE GVB 10Y;5.90
09/02/2000;Swedish Government Bonds;SE GVB 10Y;5.915
10/02/2000;Swedish Government Bonds;SE GVB 10Y;5.995
11/02/2000;Swedish Government Bonds;SE GVB 10Y;5.995
14/02/2000;Swedish Government Bonds;SE GVB 10Y;5.96
15/02/2000;Swedish Government Bonds;SE GVB 10Y;5.985
16/02/2000;Swedish Government Bonds;SE GVB 10Y;5.99
17/02/2000;Swedish Government Bonds;SE GVB 10Y;5.965
18/02/2000;Swedish Government Bonds;SE GVB 10Y;5.95
21/02/2000;Swedish Government Bonds;SE GVB 10Y;5.905
22/02/2000;Swedish Government Bonds;SE GVB 10Y;5.81
23/02/2000;Swedish Government Bonds;SE GVB 10Y;5.83
24/02/2000;Swedish Government Bonds;SE GVB 10Y;5.81
25/02/2000;Swedish Government Bonds;SE GVB 10Y;5.795
28/02/2000;Swedish Government Bonds;SE GVB 10Y;5.82
29/02/2000;Swedish Government Bonds;SE GVB 10Y;5.835
01/03/2000;Swedish Government Bonds;SE GVB 10Y;5.81
02/03/2000;Swedish Government Bonds;SE GVB 10Y;5.82
03/03/2000;Swedish Government Bonds;SE GVB 10Y;5.75
06/03/2000;Swedish Government Bonds;SE GVB 10Y;5.72
07/03/2000;Swedish Government Bonds;SE GVB 10Y;5.645
08/03/2000;Swedish Government Bonds;SE GVB 10Y;5.68
09/03/2000;Swedish Government Bonds;SE GVB 10Y;5.505
10/03/2000;Swedish Government Bonds;SE GVB 10Y;5.49
13/03/2000;Swedish Government Bonds;SE GVB 10Y;5.455
14/03/2000;Swedish Government Bonds;SE GVB 10Y;5.48
15/03/2000;Swedish Government Bonds;SE GVB 10Y;5.46
16/03/2000;Swedish Government Bonds;SE GVB 10Y;5.42
17/03/2000;Swedish Government Bonds;SE GVB 10Y;5.315
20/03/2000;Swedish Government Bonds;SE GVB 10Y;5.36
21/03/2000;Swedish Government Bonds;SE GVB 10Y;5.315
22/03/2000;Swedish Government Bonds;SE GVB 10Y;5.365
23/03/2000;Swedish Government Bonds;SE GVB 10Y;5.375
24/03/2000;Swedish Government Bonds;SE GVB 10Y;5.455
27/03/2000;Swedish Government Bonds;SE GVB 10Y;5.54
28/03/2000;Swedish Government Bonds;SE GVB 10Y;5.435
29/03/2000;Swedish Government Bonds;SE GVB 10Y;5.435
30/03/2000;Swedish Government Bonds;SE GVB 10Y;5.425
31/03/2000;Swedish Government Bonds;SE GVB 10Y;5.375
03/04/2000;Swedish Government Bonds;SE GVB 10Y;5.37
04/04/2000;Swedish Government Bonds;SE GVB 10Y;5.42
05/04/2000;Swedish Government Bonds;SE GVB 10Y;5.365
06/04/2000;Swedish Government Bonds;SE GVB 10Y;5.39
07/04/2000;Swedish Government Bonds;SE GVB 10Y;5.40
10/04/2000;Swedish Government Bonds;SE GVB 10Y;5.375
11/04/2000;Swedish Government Bonds;SE GVB 10Y;5.335
12/04/2000;Swedish Government Bonds;SE GVB 10Y;5.38
13/04/2000;Swedish Government Bonds;SE GVB 10Y;5.41
14/04/2000;Swedish Government Bonds;SE GVB 10Y;5.425
17/04/2000;Swedish Government Bonds;SE GVB 10Y;5.44
18/04/2000;Swedish Government Bonds;SE GVB 10Y;5.48
19/04/2000;Swedish Government Bonds;SE GVB 10Y;5.475
20/04/2000;Swedish Government Bonds;SE GVB 10Y;5.475
25/04/2000;Swedish Government Bonds;SE GVB 10Y;5.515
26/04/2000;Swedish Government Bonds;SE GVB 10Y;5.485
27/04/2000;Swedish Government Bonds;SE GVB 10Y;5.445
28/04/2000;Swedish Government Bonds;SE GVB 10Y;5.455
02/05/2000;Swedish Government Bonds;SE GVB 10Y;5.48
03/05/2000;Swedish Government Bonds;SE GVB 10Y;5.51
04/05/2000;Swedish Government Bonds;SE GVB 10Y;5.57
05/05/2000;Swedish Government Bonds;SE GVB 10Y;5.545
08/05/2000;Swedish Government Bonds;SE GVB 10Y;5.47
09/05/2000;Swedish Government Bonds;SE GVB 10Y;5.455
10/05/2000;Swedish Government Bonds;SE GVB 10Y;5.41
11/05/2000;Swedish Government Bonds;SE GVB 10Y;5.45
12/05/2000;Swedish Government Bonds;SE GVB 10Y;5.465
15/05/2000;Swedish Government Bonds;SE GVB 10Y;5.275
16/05/2000;Swedish Government Bonds;SE GVB 10Y;5.085
17/05/2000;Swedish Government Bonds;SE GVB 10Y;5.20
18/05/2000;Swedish Government Bonds;SE GVB 10Y;5.315
19/05/2000;Swedish Government Bonds;SE GVB 10Y;5.26
22/05/2000;Swedish Government Bonds;SE GVB 10Y;5.29
23/05/2000;Swedish Government Bonds;SE GVB 10Y;5.315
24/05/2000;Swedish Government Bonds;SE GVB 10Y;5.245
25/05/2000;Swedish Government Bonds;SE GVB 10Y;5.245
26/05/2000;Swedish Government Bonds;SE GVB 10Y;5.22
29/05/2000;Swedish Government Bonds;SE GVB 10Y;5.24
30/05/2000;Swedish Government Bonds;SE GVB 10Y;5.19
31/05/2000;Swedish Government Bonds;SE GVB 10Y;5.175
02/06/2000;Swedish Government Bonds;SE GVB 10Y;4.995
05/06/2000;Swedish Government Bonds;SE GVB 10Y;4.97
06/06/2000;Swedish Government Bonds;SE GVB 10Y;4.965
07/06/2000;Swedish Government Bonds;SE GVB 10Y;5.065
08/06/2000;Swedish Government Bonds;SE GVB 10Y;5.065
09/06/2000;Swedish Government Bonds;SE GVB 10Y;5.15
13/06/2000;Swedish Government Bonds;SE GVB 10Y;5.02
14/06/2000;Swedish Government Bonds;SE GVB 10Y;5.08
15/06/2000;Swedish Government Bonds;SE GVB 10Y;5.105
16/06/2000;Swedish Government Bonds;SE GVB 10Y;5.075
19/06/2000;Swedish Government Bonds;SE GVB 10Y;5.15
20/06/2000;Swedish Government Bonds;SE GVB 10Y;5.13
21/06/2000;Swedish Government Bonds;SE GVB 10Y;5.205
22/06/2000;Swedish Government Bonds;SE GVB 10Y;5.185
26/06/2000;Swedish Government Bonds;SE GVB 10Y;5.225
27/06/2000;Swedish Government Bonds;SE GVB 10Y;5.225
28/06/2000;Swedish Government Bonds;SE GVB 10Y;5.265
29/06/2000;Swedish Government Bonds;SE GVB 10Y;5.23
30/06/2000;Swedish Government Bonds;SE GVB 10Y;5.28
03/07/2000;Swedish Government Bonds;SE GVB 10Y;5.31
04/07/2000;Swedish Government Bonds;SE GVB 10Y;5.305
05/07/2000;Swedish Government Bonds;SE GVB 10Y;5.28
06/07/2000;Swedish Government Bonds;SE GVB 10Y;5.335
07/07/2000;Swedish Government Bonds;SE GVB 10Y;5.30
10/07/2000;Swedish Government Bonds;SE GVB 10Y;5.34
11/07/2000;Swedish Government Bonds;SE GVB 10Y;5.29
12/07/2000;Swedish Government Bonds;SE GVB 10Y;5.295
13/07/2000;Swedish Government Bonds;SE GVB 10Y;5.30
14/07/2000;Swedish Government Bonds;SE GVB 10Y;5.31
17/07/2000;Swedish Government Bonds;SE GVB 10Y;5.32
18/07/2000;Swedish Government Bonds;SE GVB 10Y;5.345
19/07/2000;Swedish Government Bonds;SE GVB 10Y;5.375
20/07/2000;Swedish Government Bonds;SE GVB 10Y;5.34
21/07/2000;Swedish Government Bonds;SE GVB 10Y;5.31
24/07/2000;Swedish Government Bonds;SE GVB 10Y;5.315
25/07/2000;Swedish Government Bonds;SE GVB 10Y;5.275
26/07/2000;Swedish Government Bonds;SE GVB 10Y;5.285
27/07/2000;Swedish Government Bonds;SE GVB 10Y;5.275
28/07/2000;Swedish Government Bonds;SE GVB 10Y;5.31
31/07/2000;Swedish Government Bonds;SE GVB 10Y;5.305
01/08/2000;Swedish Government Bonds;SE GVB 10Y;5.285
02/08/2000;Swedish Government Bonds;SE GVB 10Y;5.29
03/08/2000;Swedish Government Bonds;SE GVB 10Y;5.31
04/08/2000;Swedish Government Bonds;SE GVB 10Y;5.29
07/08/2000;Swedish Government Bonds;SE GVB 10Y;5.275
08/08/2000;Swedish Government Bonds;SE GVB 10Y;5.29
09/08/2000;Swedish Government Bonds;SE GVB 10Y;5.30
10/08/2000;Swedish Government Bonds;SE GVB 10Y;5.285
11/08/2000;Swedish Government Bonds;SE GVB 10Y;5.275
14/08/2000;Swedish Government Bonds;SE GVB 10Y;5.30
15/08/2000;Swedish Government Bonds;SE GVB 10Y;5.32
16/08/2000;Swedish Government Bonds;SE GVB 10Y;5.355
17/08/2000;Swedish Government Bonds;SE GVB 10Y;5.33
18/08/2000;Swedish Government Bonds;SE GVB 10Y;5.32
21/08/2000;Swedish Government Bonds;SE GVB 10Y;5.34
22/08/2000;Swedish Government Bonds;SE GVB 10Y;5.33
23/08/2000;Swedish Government Bonds;SE GVB 10Y;5.305
24/08/2000;Swedish Government Bonds;SE GVB 10Y;5.29
25/08/2000;Swedish Government Bonds;SE GVB 10Y;5.295
28/08/2000;Swedish Government Bonds;SE GVB 10Y;5.305
29/08/2000;Swedish Government Bonds;SE GVB 10Y;5.35
30/08/2000;Swedish Government Bonds;SE GVB 10Y;5.34
31/08/2000;Swedish Government Bonds;SE GVB 10Y;5.34
01/09/2000;Swedish Government Bonds;SE GVB 10Y;5.245
04/09/2000;Swedish Government Bonds;SE GVB 10Y;5.195
05/09/2000;Swedish Government Bonds;SE GVB 10Y;5.225
06/09/2000;Swedish Government Bonds;SE GVB 10Y;5.275
07/09/2000;Swedish Government Bonds;SE GVB 10Y;5.275
08/09/2000;Swedish Government Bonds;SE GVB 10Y;5.285
11/09/2000;Swedish Government Bonds;SE GVB 10Y;5.29
12/09/2000;Swedish Government Bonds;SE GVB 10Y;5.295
13/09/2000;Swedish Government Bonds;SE GVB 10Y;5.28
14/09/2000;Swedish Government Bonds;SE GVB 10Y;5.27
15/09/2000;Swedish Government Bonds;SE GVB 10Y;5.265
18/09/2000;Swedish Government Bonds;SE GVB 10Y;5.31
19/09/2000;Swedish Government Bonds;SE GVB 10Y;5.26
20/09/2000;Swedish Government Bonds;SE GVB 10Y;5.26
21/09/2000;Swedish Government Bonds;SE GVB 10Y;5.25
22/09/2000;Swedish Government Bonds;SE GVB 10Y;5.23
25/09/2000;Swedish Government Bonds;SE GVB 10Y;5.255
26/09/2000;Swedish Government Bonds;SE GVB 10Y;5.235
27/09/2000;Swedish Government Bonds;SE GVB 10Y;5.285
28/09/2000;Swedish Government Bonds;SE GVB 10Y;5.285
29/09/2000;Swedish Government Bonds;SE GVB 10Y;5.255
02/10/2000;Swedish Government Bonds;SE GVB 10Y;5.225
03/10/2000;Swedish Government Bonds;SE GVB 10Y;5.245
04/10/2000;Swedish Government Bonds;SE GVB 10Y;5.285
05/10/2000;Swedish Government Bonds;SE GVB 10Y;5.30
06/10/2000;Swedish Government Bonds;SE GVB 10Y;5.325
09/10/2000;Swedish Government Bonds;SE GVB 10Y;5.29
10/10/2000;Swedish Government Bonds;SE GVB 10Y;5.285
11/10/2000;Swedish Government Bonds;SE GVB 10Y;5.235
12/10/2000;Swedish Government Bonds;SE GVB 10Y;5.22
13/10/2000;Swedish Government Bonds;SE GVB 10Y;5.235
16/10/2000;Swedish Government Bonds;SE GVB 10Y;5.25
17/10/2000;Swedish Government Bonds;SE GVB 10Y;5.26
18/10/2000;Swedish Government Bonds;SE GVB 10Y;5.21
19/10/2000;Swedish Government Bonds;SE GVB 10Y;5.23
20/10/2000;Swedish Government Bonds;SE GVB 10Y;5.20
23/10/2000;Swedish Government Bonds;SE GVB 10Y;5.18
24/10/2000;Swedish Government Bonds;SE GVB 10Y;5.155
25/10/2000;Swedish Government Bonds;SE GVB 10Y;5.17
26/10/2000;Swedish Government Bonds;SE GVB 10Y;5.165
27/10/2000;Swedish Government Bonds;SE GVB 10Y;5.16
30/10/2000;Swedish Government Bonds;SE GVB 10Y;5.165
31/10/2000;Swedish Government Bonds;SE GVB 10Y;5.185
01/11/2000;Swedish Government Bonds;SE GVB 10Y;5.16
02/11/2000;Swedish Government Bonds;SE GVB 10Y;5.17
03/11/2000;Swedish Government Bonds;SE GVB 10Y;5.16
06/11/2000;Swedish Government Bonds;SE GVB 10Y;5.185
07/11/2000;Swedish Government Bonds;SE GVB 10Y;5.145
08/11/2000;Swedish Government Bonds;SE GVB 10Y;5.19
09/11/2000;Swedish Government Bonds;SE GVB 10Y;5.205
10/11/2000;Swedish Government Bonds;SE GVB 10Y;5.145
13/11/2000;Swedish Government Bonds;SE GVB 10Y;5.13
14/11/2000;Swedish Government Bonds;SE GVB 10Y;5.15
15/11/2000;Swedish Government Bonds;SE GVB 10Y;5.125
16/11/2000;Swedish Government Bonds;SE GVB 10Y;5.085
17/11/2000;Swedish Government Bonds;SE GVB 10Y;5.10
20/11/2000;Swedish Government Bonds;SE GVB 10Y;5.11
21/11/2000;Swedish Government Bonds;SE GVB 10Y;5.11
22/11/2000;Swedish Government Bonds;SE GVB 10Y;5.06
23/11/2000;Swedish Government Bonds;SE GVB 10Y;5.065
24/11/2000;Swedish Government Bonds;SE GVB 10Y;5.05
27/11/2000;Swedish Government Bonds;SE GVB 10Y;5.15
28/11/2000;Swedish Government Bonds;SE GVB 10Y;5.135
29/11/2000;Swedish Government Bonds;SE GVB 10Y;5.115
30/11/2000;Swedish Government Bonds;SE GVB 10Y;5.08
01/12/2000;Swedish Government Bonds;SE GVB 10Y;5.06
04/12/2000;Swedish Government Bonds;SE GVB 10Y;4.985
05/12/2000;Swedish Government Bonds;SE GVB 10Y;5.015
06/12/2000;Swedish Government Bonds;SE GVB 10Y;4.93
07/12/2000;Swedish Government Bonds;SE GVB 10Y;4.945
08/12/2000;Swedish Government Bonds;SE GVB 10Y;4.96
11/12/2000;Swedish Government Bonds;SE GVB 10Y;4.97
12/12/2000;Swedish Government Bonds;SE GVB 10Y;4.995
13/12/2000;Swedish Government Bonds;SE GVB 10Y;4.905
14/12/2000;Swedish Government Bonds;SE GVB 10Y;4.895
15/12/2000;Swedish Government Bonds;SE GVB 10Y;4.82
18/12/2000;Swedish Government Bonds;SE GVB 10Y;4.825
19/12/2000;Swedish Government Bonds;SE GVB 10Y;4.88
20/12/2000;Swedish Government Bonds;SE GVB 10Y;4.855
21/12/2000;Swedish Government Bonds;SE GVB 10Y;4.86
22/12/2000;Swedish Government Bonds;SE GVB 10Y;4.90
27/12/2000;Swedish Government Bonds;SE GVB 10Y;4.905
28/12/2000;Swedish Government Bonds;SE GVB 10Y;4.935
29/12/2000;Swedish Government Bonds;SE GVB 10Y;4.86
02/01/2001;Swedish Government Bonds;SE GVB 10Y;4.78
03/01/2001;Swedish Government Bonds;SE GVB 10Y;4.73
04/01/2001;Swedish Government Bonds;SE GVB 10Y;4.785
05/01/2001;Swedish Government Bonds;SE GVB 10Y;4.77
08/01/2001;Swedish Government Bonds;SE GVB 10Y;4.773
09/01/2001;Swedish Government Bonds;SE GVB 10Y;4.833
10/01/2001;Swedish Government Bonds;SE GVB 10Y;4.868
11/01/2001;Swedish Government Bonds;SE GVB 10Y;4.838
12/01/2001;Swedish Government Bonds;SE GVB 10Y;4.883
15/01/2001;Swedish Government Bonds;SE GVB 10Y;4.898
16/01/2001;Swedish Government Bonds;SE GVB 10Y;4.908
17/01/2001;Swedish Government Bonds;SE GVB 10Y;4.933
18/01/2001;Swedish Government Bonds;SE GVB 10Y;4.963
19/01/2001;Swedish Government Bonds;SE GVB 10Y;4.948
22/01/2001;Swedish Government Bonds;SE GVB 10Y;5.013
23/01/2001;Swedish Government Bonds;SE GVB 10Y;4.978
24/01/2001;Swedish Government Bonds;SE GVB 10Y;5.018
25/01/2001;Swedish Government Bonds;SE GVB 10Y;4.988
26/01/2001;Swedish Government Bonds;SE GVB 10Y;4.955
29/01/2001;Swedish Government Bonds;SE GVB 10Y;4.935
30/01/2001;Swedish Government Bonds;SE GVB 10Y;4.90
31/01/2001;Swedish Government Bonds;SE GVB 10Y;4.85
01/02/2001;Swedish Government Bonds;SE GVB 10Y;4.809
02/02/2001;Swedish Government Bonds;SE GVB 10Y;4.819
05/02/2001;Swedish Government Bonds;SE GVB 10Y;4.804
06/02/2001;Swedish Government Bonds;SE GVB 10Y;4.799
07/02/2001;Swedish Government Bonds;SE GVB 10Y;4.784
08/02/2001;Swedish Government Bonds;SE GVB 10Y;4.839
09/02/2001;Swedish Government Bonds;SE GVB 10Y;4.834
12/02/2001;Swedish Government Bonds;SE GVB 10Y;4.824
13/02/2001;Swedish Government Bonds;SE GVB 10Y;4.829
14/02/2001;Swedish Government Bonds;SE GVB 10Y;4.824
15/02/2001;Swedish Government Bonds;SE GVB 10Y;4.909
16/02/2001;Swedish Government Bonds;SE GVB 10Y;4.914
19/02/2001;Swedish Government Bonds;SE GVB 10Y;4.889
20/02/2001;Swedish Government Bonds;SE GVB 10Y;4.884
21/02/2001;Swedish Government Bonds;SE GVB 10Y;4.90
22/02/2001;Swedish Government Bonds;SE GVB 10Y;4.939
23/02/2001;Swedish Government Bonds;SE GVB 10Y;4.924
26/02/2001;Swedish Government Bonds;SE GVB 10Y;4.92
27/02/2001;Swedish Government Bonds;SE GVB 10Y;4.86
28/02/2001;Swedish Government Bonds;SE GVB 10Y;4.86
01/03/2001;Swedish Government Bonds;SE GVB 10Y;4.83
02/03/2001;Swedish Government Bonds;SE GVB 10Y;4.81
05/03/2001;Swedish Government Bonds;SE GVB 10Y;4.83
06/03/2001;Swedish Government Bonds;SE GVB 10Y;4.825
07/03/2001;Swedish Government Bonds;SE GVB 10Y;4.805
08/03/2001;Swedish Government Bonds;SE GVB 10Y;4.765
09/03/2001;Swedish Government Bonds;SE GVB 10Y;4.74
12/03/2001;Swedish Government Bonds;SE GVB 10Y;4.725
13/03/2001;Swedish Government Bonds;SE GVB 10Y;4.77
14/03/2001;Swedish Government Bonds;SE GVB 10Y;4.745
15/03/2001;Swedish Government Bonds;SE GVB 10Y;4.775
16/03/2001;Swedish Government Bonds;SE GVB 10Y;4.725
19/03/2001;Swedish Government Bonds;SE GVB 10Y;4.745
20/03/2001;Swedish Government Bonds;SE GVB 10Y;4.75
21/03/2001;Swedish Government Bonds;SE GVB 10Y;4.695
22/03/2001;Swedish Government Bonds;SE GVB 10Y;4.655
23/03/2001;Swedish Government Bonds;SE GVB 10Y;4.675
26/03/2001;Swedish Government Bonds;SE GVB 10Y;4.685
27/03/2001;Swedish Government Bonds;SE GVB 10Y;4.665
28/03/2001;Swedish Government Bonds;SE GVB 10Y;4.706
29/03/2001;Swedish Government Bonds;SE GVB 10Y;4.731
30/03/2001;Swedish Government Bonds;SE GVB 10Y;4.751
02/04/2001;Swedish Government Bonds;SE GVB 10Y;4.711
03/04/2001;Swedish Government Bonds;SE GVB 10Y;4.741
04/04/2001;Swedish Government Bonds;SE GVB 10Y;4.751
05/04/2001;Swedish Government Bonds;SE GVB 10Y;4.796
06/04/2001;Swedish Government Bonds;SE GVB 10Y;4.766
09/04/2001;Swedish Government Bonds;SE GVB 10Y;4.786
10/04/2001;Swedish Government Bonds;SE GVB 10Y;4.801
11/04/2001;Swedish Government Bonds;SE GVB 10Y;4.911
12/04/2001;Swedish Government Bonds;SE GVB 10Y;4.901
17/04/2001;Swedish Government Bonds;SE GVB 10Y;4.906
18/04/2001;Swedish Government Bonds;SE GVB 10Y;5.011
19/04/2001;Swedish Government Bonds;SE GVB 10Y;5.046
20/04/2001;Swedish Government Bonds;SE GVB 10Y;5.056
23/04/2001;Swedish Government Bonds;SE GVB 10Y;5.066
24/04/2001;Swedish Government Bonds;SE GVB 10Y;5.086
25/04/2001;Swedish Government Bonds;SE GVB 10Y;5.066
26/04/2001;Swedish Government Bonds;SE GVB 10Y;5.025
27/04/2001;Swedish Government Bonds;SE GVB 10Y;5.085
30/04/2001;Swedish Government Bonds;SE GVB 10Y;5.135
02/05/2001;Swedish Government Bonds;SE GVB 10Y;5.155
03/05/2001;Swedish Government Bonds;SE GVB 10Y;5.085
04/05/2001;Swedish Government Bonds;SE GVB 10Y;5.045
07/05/2001;Swedish Government Bonds;SE GVB 10Y;5.075
08/05/2001;Swedish Government Bonds;SE GVB 10Y;5.095
09/05/2001;Swedish Government Bonds;SE GVB 10Y;5.06
10/05/2001;Swedish Government Bonds;SE GVB 10Y;5.08
11/05/2001;Swedish Government Bonds;SE GVB 10Y;5.165
14/05/2001;Swedish Government Bonds;SE GVB 10Y;5.26
15/05/2001;Swedish Government Bonds;SE GVB 10Y;5.315
16/05/2001;Swedish Government Bonds;SE GVB 10Y;5.305
17/05/2001;Swedish Government Bonds;SE GVB 10Y;5.365
18/05/2001;Swedish Government Bonds;SE GVB 10Y;5.34
21/05/2001;Swedish Government Bonds;SE GVB 10Y;5.32
22/05/2001;Swedish Government Bonds;SE GVB 10Y;5.405
23/05/2001;Swedish Government Bonds;SE GVB 10Y;5.435
25/05/2001;Swedish Government Bonds;SE GVB 10Y;5.475
28/05/2001;Swedish Government Bonds;SE GVB 10Y;5.445
29/05/2001;Swedish Government Bonds;SE GVB 10Y;5.425
30/05/2001;Swedish Government Bonds;SE GVB 10Y;5.375
31/05/2001;Swedish Government Bonds;SE GVB 10Y;5.425
01/06/2001;Swedish Government Bonds;SE GVB 10Y;5.335
05/06/2001;Swedish Government Bonds;SE GVB 10Y;5.245
06/06/2001;Swedish Government Bonds;SE GVB 10Y;5.30
07/06/2001;Swedish Government Bonds;SE GVB 10Y;5.31
08/06/2001;Swedish Government Bonds;SE GVB 10Y;5.415
11/06/2001;Swedish Government Bonds;SE GVB 10Y;5.425
12/06/2001;Swedish Government Bonds;SE GVB 10Y;5.475
13/06/2001;Swedish Government Bonds;SE GVB 10Y;5.445
14/06/2001;Swedish Government Bonds;SE GVB 10Y;5.43
15/06/2001;Swedish Government Bonds;SE GVB 10Y;5.40
18/06/2001;Swedish Government Bonds;SE GVB 10Y;5.43
19/06/2001;Swedish Government Bonds;SE GVB 10Y;5.46
20/06/2001;Swedish Government Bonds;SE GVB 10Y;5.42
21/06/2001;Swedish Government Bonds;SE GVB 10Y;5.375
25/06/2001;Swedish Government Bonds;SE GVB 10Y;5.305
