Date;Group;Series;Value
11/03/2008;Swedish Government Bonds;SE GVB 2Y;3.822
12/03/2008;Swedish Government Bonds;SE GVB 2Y;3.823
13/03/2008;Swedish Government Bonds;SE GVB 2Y;3.737
14/03/2008;Swedish Government Bonds;SE GVB 2Y;3.716
17/03/2008;Swedish Government Bonds;SE GVB 2Y;3.628
18/03/2008;Swedish Government Bonds;SE GVB 2Y;3.691
19/03/2008;Swedish Government Bonds;SE GVB 2Y;3.75
20/03/2008;Swedish Government Bonds;SE GVB 2Y;3.721
25/03/2008;Swedish Government Bonds;SE GVB 2Y;3.861
26/03/2008;Swedish Government Bonds;SE GVB 2Y;3.851
27/03/2008;Swedish Government Bonds;SE GVB 2Y;3.846
28/03/2008;Swedish Government Bonds;SE GVB 2Y;3.903
31/03/2008;Swedish Government Bonds;SE GVB 2Y;3.858
01/04/2008;Swedish Government Bonds;SE GVB 2Y;3.892
02/04/2008;Swedish Government Bonds;SE GVB 2Y;3.91
03/04/2008;Swedish Government Bonds;SE GVB 2Y;3.875
04/04/2008;Swedish Government Bonds;SE GVB 2Y;3.86
07/04/2008;Swedish Government Bonds;SE GVB 2Y;3.89
08/04/2008;Swedish Government Bonds;SE GVB 2Y;3.889
09/04/2008;Swedish Government Bonds;SE GVB 2Y;3.879
10/04/2008;Swedish Government Bonds;SE GVB 2Y;3.834
11/04/2008;Swedish Government Bonds;SE GVB 2Y;3.798
14/04/2008;Swedish Government Bonds;SE GVB 2Y;3.842
15/04/2008;Swedish Government Bonds;SE GVB 2Y;3.891
16/04/2008;Swedish Government Bonds;SE GVB 2Y;3.941
17/04/2008;Swedish Government Bonds;SE GVB 2Y;3.98
18/04/2008;Swedish Government Bonds;SE GVB 2Y;4.092
21/04/2008;Swedish Government Bonds;SE GVB 2Y;4.039
22/04/2008;Swedish Government Bonds;SE GVB 2Y;4.115
23/04/2008;Swedish Government Bonds;SE GVB 2Y;4.13
24/04/2008;Swedish Government Bonds;SE GVB 2Y;4.119
25/04/2008;Swedish Government Bonds;SE GVB 2Y;4.116
28/04/2008;Swedish Government Bonds;SE GVB 2Y;4.095
29/04/2008;Swedish Government Bonds;SE GVB 2Y;4.031
30/04/2008;Swedish Government Bonds;SE GVB 2Y;4.008
02/05/2008;Swedish Government Bonds;SE GVB 2Y;4.03
05/05/2008;Swedish Government Bonds;SE GVB 2Y;4.03
06/05/2008;Swedish Government Bonds;SE GVB 2Y;3.977
07/05/2008;Swedish Government Bonds;SE GVB 2Y;4.02
08/05/2008;Swedish Government Bonds;SE GVB 2Y;3.994
09/05/2008;Swedish Government Bonds;SE GVB 2Y;3.981
12/05/2008;Swedish Government Bonds;SE GVB 2Y;4.021
13/05/2008;Swedish Government Bonds;SE GVB 2Y;4.081
14/05/2008;Swedish Government Bonds;SE GVB 2Y;4.115
15/05/2008;Swedish Government Bonds;SE GVB 2Y;4.143
16/05/2008;Swedish Government Bonds;SE GVB 2Y;4.156
19/05/2008;Swedish Government Bonds;SE GVB 2Y;4.165
20/05/2008;Swedish Government Bonds;SE GVB 2Y;4.157
21/05/2008;Swedish Government Bonds;SE GVB 2Y;4.244
22/05/2008;Swedish Government Bonds;SE GVB 2Y;4.39
23/05/2008;Swedish Government Bonds;SE GVB 2Y;4.455
26/05/2008;Swedish Government Bonds;SE GVB 2Y;4.435
27/05/2008;Swedish Government Bonds;SE GVB 2Y;4.46
28/05/2008;Swedish Government Bonds;SE GVB 2Y;4.445
29/05/2008;Swedish Government Bonds;SE GVB 2Y;4.522
30/05/2008;Swedish Government Bonds;SE GVB 2Y;4.435
02/06/2008;Swedish Government Bonds;SE GVB 2Y;4.392
03/06/2008;Swedish Government Bonds;SE GVB 2Y;4.423
04/06/2008;Swedish Government Bonds;SE GVB 2Y;4.417
05/06/2008;Swedish Government Bonds;SE GVB 2Y;4.457
09/06/2008;Swedish Government Bonds;SE GVB 2Y;4.755
10/06/2008;Swedish Government Bonds;SE GVB 2Y;4.749
11/06/2008;Swedish Government Bonds;SE GVB 2Y;4.638
12/06/2008;Swedish Government Bonds;SE GVB 2Y;4.649
13/06/2008;Swedish Government Bonds;SE GVB 2Y;4.718
16/06/2008;Swedish Government Bonds;SE GVB 2Y;4.821
17/06/2008;Swedish Government Bonds;SE GVB 2Y;4.761
18/06/2008;Swedish Government Bonds;SE GVB 2Y;4.709
19/06/2008;Swedish Government Bonds;SE GVB 2Y;4.701
23/06/2008;Swedish Government Bonds;SE GVB 2Y;4.648
24/06/2008;Swedish Government Bonds;SE GVB 2Y;4.617
25/06/2008;Swedish Government Bonds;SE GVB 2Y;4.59
26/06/2008;Swedish Government Bonds;SE GVB 2Y;4.569
27/06/2008;Swedish Government Bonds;SE GVB 2Y;4.521
30/06/2008;Swedish Government Bonds;SE GVB 2Y;4.665
01/07/2008;Swedish Government Bonds;SE GVB 2Y;4.68
02/07/2008;Swedish Government Bonds;SE GVB 2Y;4.675
03/07/2008;Swedish Government Bonds;SE GVB 2Y;4.765
04/07/2008;Swedish Government Bonds;SE GVB 2Y;4.785
07/07/2008;Swedish Government Bonds;SE GVB 2Y;4.77
08/07/2008;Swedish Government Bonds;SE GVB 2Y;4.78
09/07/2008;Swedish Government Bonds;SE GVB 2Y;4.79
10/07/2008;Swedish Government Bonds;SE GVB 2Y;4.805
11/07/2008;Swedish Government Bonds;SE GVB 2Y;4.80
14/07/2008;Swedish Government Bonds;SE GVB 2Y;4.782
15/07/2008;Swedish Government Bonds;SE GVB 2Y;4.725
16/07/2008;Swedish Government Bonds;SE GVB 2Y;4.64
17/07/2008;Swedish Government Bonds;SE GVB 2Y;4.651
18/07/2008;Swedish Government Bonds;SE GVB 2Y;4.687
21/07/2008;Swedish Government Bonds;SE GVB 2Y;4.707
22/07/2008;Swedish Government Bonds;SE GVB 2Y;4.706
23/07/2008;Swedish Government Bonds;SE GVB 2Y;4.731
24/07/2008;Swedish Government Bonds;SE GVB 2Y;4.658
25/07/2008;Swedish Government Bonds;SE GVB 2Y;4.636
28/07/2008;Swedish Government Bonds;SE GVB 2Y;4.602
29/07/2008;Swedish Government Bonds;SE GVB 2Y;4.61
30/07/2008;Swedish Government Bonds;SE GVB 2Y;4.573
31/07/2008;Swedish Government Bonds;SE GVB 2Y;4.523
01/08/2008;Swedish Government Bonds;SE GVB 2Y;4.375
04/08/2008;Swedish Government Bonds;SE GVB 2Y;4.377
05/08/2008;Swedish Government Bonds;SE GVB 2Y;4.368
06/08/2008;Swedish Government Bonds;SE GVB 2Y;4.416
07/08/2008;Swedish Government Bonds;SE GVB 2Y;4.405
08/08/2008;Swedish Government Bonds;SE GVB 2Y;4.41
11/08/2008;Swedish Government Bonds;SE GVB 2Y;4.445
12/08/2008;Swedish Government Bonds;SE GVB 2Y;4.421
13/08/2008;Swedish Government Bonds;SE GVB 2Y;4.405
14/08/2008;Swedish Government Bonds;SE GVB 2Y;4.434
15/08/2008;Swedish Government Bonds;SE GVB 2Y;4.444
18/08/2008;Swedish Government Bonds;SE GVB 2Y;4.445
19/08/2008;Swedish Government Bonds;SE GVB 2Y;4.405
20/08/2008;Swedish Government Bonds;SE GVB 2Y;4.452
21/08/2008;Swedish Government Bonds;SE GVB 2Y;4.524
22/08/2008;Swedish Government Bonds;SE GVB 2Y;4.60
25/08/2008;Swedish Government Bonds;SE GVB 2Y;4.55
26/08/2008;Swedish Government Bonds;SE GVB 2Y;4.494
27/08/2008;Swedish Government Bonds;SE GVB 2Y;4.497
28/08/2008;Swedish Government Bonds;SE GVB 2Y;4.492
29/08/2008;Swedish Government Bonds;SE GVB 2Y;4.49
01/09/2008;Swedish Government Bonds;SE GVB 2Y;4.245
02/09/2008;Swedish Government Bonds;SE GVB 2Y;4.289
03/09/2008;Swedish Government Bonds;SE GVB 2Y;4.225
04/09/2008;Swedish Government Bonds;SE GVB 2Y;4.24
05/09/2008;Swedish Government Bonds;SE GVB 2Y;4.198
08/09/2008;Swedish Government Bonds;SE GVB 2Y;4.286
09/09/2008;Swedish Government Bonds;SE GVB 2Y;4.231
10/09/2008;Swedish Government Bonds;SE GVB 2Y;4.217
11/09/2008;Swedish Government Bonds;SE GVB 2Y;4.148
12/09/2008;Swedish Government Bonds;SE GVB 2Y;4.165
15/09/2008;Swedish Government Bonds;SE GVB 2Y;3.965
16/09/2008;Swedish Government Bonds;SE GVB 2Y;3.82
17/09/2008;Swedish Government Bonds;SE GVB 2Y;3.875
18/09/2008;Swedish Government Bonds;SE GVB 2Y;3.865
19/09/2008;Swedish Government Bonds;SE GVB 2Y;4.045
22/09/2008;Swedish Government Bonds;SE GVB 2Y;4.082
23/09/2008;Swedish Government Bonds;SE GVB 2Y;4.001
24/09/2008;Swedish Government Bonds;SE GVB 2Y;3.904
25/09/2008;Swedish Government Bonds;SE GVB 2Y;3.988
26/09/2008;Swedish Government Bonds;SE GVB 2Y;3.87
29/09/2008;Swedish Government Bonds;SE GVB 2Y;3.705
30/09/2008;Swedish Government Bonds;SE GVB 2Y;3.745
01/10/2008;Swedish Government Bonds;SE GVB 2Y;3.69
02/10/2008;Swedish Government Bonds;SE GVB 2Y;3.657
03/10/2008;Swedish Government Bonds;SE GVB 2Y;3.60
06/10/2008;Swedish Government Bonds;SE GVB 2Y;3.352
07/10/2008;Swedish Government Bonds;SE GVB 2Y;3.42
08/10/2008;Swedish Government Bonds;SE GVB 2Y;3.19
09/10/2008;Swedish Government Bonds;SE GVB 2Y;3.335
10/10/2008;Swedish Government Bonds;SE GVB 2Y;3.355
13/10/2008;Swedish Government Bonds;SE GVB 2Y;3.356
14/10/2008;Swedish Government Bonds;SE GVB 2Y;3.402
15/10/2008;Swedish Government Bonds;SE GVB 2Y;3.355
16/10/2008;Swedish Government Bonds;SE GVB 2Y;3.213
17/10/2008;Swedish Government Bonds;SE GVB 2Y;3.197
20/10/2008;Swedish Government Bonds;SE GVB 2Y;3.212
21/10/2008;Swedish Government Bonds;SE GVB 2Y;3.211
22/10/2008;Swedish Government Bonds;SE GVB 2Y;3.18
23/10/2008;Swedish Government Bonds;SE GVB 2Y;2.968
24/10/2008;Swedish Government Bonds;SE GVB 2Y;2.79
27/10/2008;Swedish Government Bonds;SE GVB 2Y;2.739
28/10/2008;Swedish Government Bonds;SE GVB 2Y;2.74
29/10/2008;Swedish Government Bonds;SE GVB 2Y;2.771
30/10/2008;Swedish Government Bonds;SE GVB 2Y;2.792
31/10/2008;Swedish Government Bonds;SE GVB 2Y;2.735
03/11/2008;Swedish Government Bonds;SE GVB 2Y;2.767
04/11/2008;Swedish Government Bonds;SE GVB 2Y;2.747
05/11/2008;Swedish Government Bonds;SE GVB 2Y;2.783
06/11/2008;Swedish Government Bonds;SE GVB 2Y;2.705
07/11/2008;Swedish Government Bonds;SE GVB 2Y;2.649
10/11/2008;Swedish Government Bonds;SE GVB 2Y;2.625
11/11/2008;Swedish Government Bonds;SE GVB 2Y;2.538
12/11/2008;Swedish Government Bonds;SE GVB 2Y;2.439
13/11/2008;Swedish Government Bonds;SE GVB 2Y;2.43
14/11/2008;Swedish Government Bonds;SE GVB 2Y;2.384
17/11/2008;Swedish Government Bonds;SE GVB 2Y;2.356
18/11/2008;Swedish Government Bonds;SE GVB 2Y;2.387
19/11/2008;Swedish Government Bonds;SE GVB 2Y;2.421
20/11/2008;Swedish Government Bonds;SE GVB 2Y;2.215
21/11/2008;Swedish Government Bonds;SE GVB 2Y;2.243
24/11/2008;Swedish Government Bonds;SE GVB 2Y;2.30
25/11/2008;Swedish Government Bonds;SE GVB 2Y;2.311
26/11/2008;Swedish Government Bonds;SE GVB 2Y;2.254
27/11/2008;Swedish Government Bonds;SE GVB 2Y;2.279
28/11/2008;Swedish Government Bonds;SE GVB 2Y;2.194
01/12/2008;Swedish Government Bonds;SE GVB 2Y;2.095
02/12/2008;Swedish Government Bonds;SE GVB 2Y;1.982
03/12/2008;Swedish Government Bonds;SE GVB 2Y;1.97
04/12/2008;Swedish Government Bonds;SE GVB 2Y;1.886
05/12/2008;Swedish Government Bonds;SE GVB 2Y;1.952
08/12/2008;Swedish Government Bonds;SE GVB 2Y;2.031
09/12/2008;Swedish Government Bonds;SE GVB 2Y;2.149
10/12/2008;Swedish Government Bonds;SE GVB 2Y;2.077
11/12/2008;Swedish Government Bonds;SE GVB 2Y;2.009
12/12/2008;Swedish Government Bonds;SE GVB 2Y;1.966
15/12/2008;Swedish Government Bonds;SE GVB 2Y;1.93
16/12/2008;Swedish Government Bonds;SE GVB 2Y;1.867
17/12/2008;Swedish Government Bonds;SE GVB 2Y;1.633
18/12/2008;Swedish Government Bonds;SE GVB 2Y;1.643
19/12/2008;Swedish Government Bonds;SE GVB 2Y;1.618
22/12/2008;Swedish Government Bonds;SE GVB 2Y;1.596
23/12/2008;Swedish Government Bonds;SE GVB 2Y;1.54
29/12/2008;Swedish Government Bonds;SE GVB 2Y;1.495
30/12/2008;Swedish Government Bonds;SE GVB 2Y;1.489
02/01/2009;Swedish Government Bonds;SE GVB 2Y;1.45
05/01/2009;Swedish Government Bonds;SE GVB 2Y;1.504
07/01/2009;Swedish Government Bonds;SE GVB 2Y;1.504
08/01/2009;Swedish Government Bonds;SE GVB 2Y;1.495
09/01/2009;Swedish Government Bonds;SE GVB 2Y;1.468
12/01/2009;Swedish Government Bonds;SE GVB 2Y;1.456
13/01/2009;Swedish Government Bonds;SE GVB 2Y;1.385
14/01/2009;Swedish Government Bonds;SE GVB 2Y;1.347
15/01/2009;Swedish Government Bonds;SE GVB 2Y;1.328
16/01/2009;Swedish Government Bonds;SE GVB 2Y;1.365
19/01/2009;Swedish Government Bonds;SE GVB 2Y;1.408
20/01/2009;Swedish Government Bonds;SE GVB 2Y;1.373
21/01/2009;Swedish Government Bonds;SE GVB 2Y;1.394
22/01/2009;Swedish Government Bonds;SE GVB 2Y;1.395
23/01/2009;Swedish Government Bonds;SE GVB 2Y;1.404
26/01/2009;Swedish Government Bonds;SE GVB 2Y;1.555
27/01/2009;Swedish Government Bonds;SE GVB 2Y;1.539
28/01/2009;Swedish Government Bonds;SE GVB 2Y;1.514
29/01/2009;Swedish Government Bonds;SE GVB 2Y;1.51
30/01/2009;Swedish Government Bonds;SE GVB 2Y;1.475
02/02/2009;Swedish Government Bonds;SE GVB 2Y;1.435
03/02/2009;Swedish Government Bonds;SE GVB 2Y;1.388
04/02/2009;Swedish Government Bonds;SE GVB 2Y;1.46
05/02/2009;Swedish Government Bonds;SE GVB 2Y;1.385
06/02/2009;Swedish Government Bonds;SE GVB 2Y;1.434
09/02/2009;Swedish Government Bonds;SE GVB 2Y;1.422
10/02/2009;Swedish Government Bonds;SE GVB 2Y;1.337
11/02/2009;Swedish Government Bonds;SE GVB 2Y;1.109
12/02/2009;Swedish Government Bonds;SE GVB 2Y;1.094
13/02/2009;Swedish Government Bonds;SE GVB 2Y;1.135
16/02/2009;Swedish Government Bonds;SE GVB 2Y;1.101
17/02/2009;Swedish Government Bonds;SE GVB 2Y;1.023
18/02/2009;Swedish Government Bonds;SE GVB 2Y;1.047
19/02/2009;Swedish Government Bonds;SE GVB 2Y;1.129
20/02/2009;Swedish Government Bonds;SE GVB 2Y;1.069
23/02/2009;Swedish Government Bonds;SE GVB 2Y;1.03
24/02/2009;Swedish Government Bonds;SE GVB 2Y;0.981
25/02/2009;Swedish Government Bonds;SE GVB 2Y;1.003
26/02/2009;Swedish Government Bonds;SE GVB 2Y;1.097
27/02/2009;Swedish Government Bonds;SE GVB 2Y;1.081
02/03/2009;Swedish Government Bonds;SE GVB 2Y;1.046
03/03/2009;Swedish Government Bonds;SE GVB 2Y;1.09
04/03/2009;Swedish Government Bonds;SE GVB 2Y;1.117
05/03/2009;Swedish Government Bonds;SE GVB 2Y;1.10
06/03/2009;Swedish Government Bonds;SE GVB 2Y;1.098
09/03/2009;Swedish Government Bonds;SE GVB 2Y;1.126
10/03/2009;Swedish Government Bonds;SE GVB 2Y;1.111
11/03/2009;Swedish Government Bonds;SE GVB 2Y;1.174
12/03/2009;Swedish Government Bonds;SE GVB 2Y;1.153
13/03/2009;Swedish Government Bonds;SE GVB 2Y;1.119
16/03/2009;Swedish Government Bonds;SE GVB 2Y;1.081
17/03/2009;Swedish Government Bonds;SE GVB 2Y;1.086
18/03/2009;Swedish Government Bonds;SE GVB 2Y;1.125
19/03/2009;Swedish Government Bonds;SE GVB 2Y;1.121
20/03/2009;Swedish Government Bonds;SE GVB 2Y;1.112
23/03/2009;Swedish Government Bonds;SE GVB 2Y;1.182
24/03/2009;Swedish Government Bonds;SE GVB 2Y;1.213
25/03/2009;Swedish Government Bonds;SE GVB 2Y;1.176
26/03/2009;Swedish Government Bonds;SE GVB 2Y;1.213
27/03/2009;Swedish Government Bonds;SE GVB 2Y;1.135
30/03/2009;Swedish Government Bonds;SE GVB 2Y;1.104
31/03/2009;Swedish Government Bonds;SE GVB 2Y;1.035
01/04/2009;Swedish Government Bonds;SE GVB 2Y;1.067
02/04/2009;Swedish Government Bonds;SE GVB 2Y;1.14
03/04/2009;Swedish Government Bonds;SE GVB 2Y;1.179
06/04/2009;Swedish Government Bonds;SE GVB 2Y;1.212
07/04/2009;Swedish Government Bonds;SE GVB 2Y;1.178
08/04/2009;Swedish Government Bonds;SE GVB 2Y;1.139
09/04/2009;Swedish Government Bonds;SE GVB 2Y;1.126
14/04/2009;Swedish Government Bonds;SE GVB 2Y;1.078
15/04/2009;Swedish Government Bonds;SE GVB 2Y;1.00
16/04/2009;Swedish Government Bonds;SE GVB 2Y;0.995
17/04/2009;Swedish Government Bonds;SE GVB 2Y;1.039
20/04/2009;Swedish Government Bonds;SE GVB 2Y;0.98
21/04/2009;Swedish Government Bonds;SE GVB 2Y;1.028
22/04/2009;Swedish Government Bonds;SE GVB 2Y;1.082
23/04/2009;Swedish Government Bonds;SE GVB 2Y;1.065
24/04/2009;Swedish Government Bonds;SE GVB 2Y;1.12
27/04/2009;Swedish Government Bonds;SE GVB 2Y;1.077
28/04/2009;Swedish Government Bonds;SE GVB 2Y;1.08
29/04/2009;Swedish Government Bonds;SE GVB 2Y;1.075
30/04/2009;Swedish Government Bonds;SE GVB 2Y;1.101
04/05/2009;Swedish Government Bonds;SE GVB 2Y;1.176
05/05/2009;Swedish Government Bonds;SE GVB 2Y;1.178
06/05/2009;Swedish Government Bonds;SE GVB 2Y;1.211
07/05/2009;Swedish Government Bonds;SE GVB 2Y;1.289
08/05/2009;Swedish Government Bonds;SE GVB 2Y;1.218
11/05/2009;Swedish Government Bonds;SE GVB 2Y;1.208
12/05/2009;Swedish Government Bonds;SE GVB 2Y;1.27
13/05/2009;Swedish Government Bonds;SE GVB 2Y;1.235
14/05/2009;Swedish Government Bonds;SE GVB 2Y;1.212
15/05/2009;Swedish Government Bonds;SE GVB 2Y;1.193
18/05/2009;Swedish Government Bonds;SE GVB 2Y;1.194
19/05/2009;Swedish Government Bonds;SE GVB 2Y;1.257
20/05/2009;Swedish Government Bonds;SE GVB 2Y;1.276
22/05/2009;Swedish Government Bonds;SE GVB 2Y;1.301
25/05/2009;Swedish Government Bonds;SE GVB 2Y;1.336
26/05/2009;Swedish Government Bonds;SE GVB 2Y;1.28
27/05/2009;Swedish Government Bonds;SE GVB 2Y;1.276
28/05/2009;Swedish Government Bonds;SE GVB 2Y;1.295
29/05/2009;Swedish Government Bonds;SE GVB 2Y;1.238
01/06/2009;Swedish Government Bonds;SE GVB 2Y;1.256
02/06/2009;Swedish Government Bonds;SE GVB 2Y;1.231
03/06/2009;Swedish Government Bonds;SE GVB 2Y;1.218
04/06/2009;Swedish Government Bonds;SE GVB 2Y;1.302
05/06/2009;Swedish Government Bonds;SE GVB 2Y;1.315
08/06/2009;Swedish Government Bonds;SE GVB 2Y;1.396
09/06/2009;Swedish Government Bonds;SE GVB 2Y;1.393
10/06/2009;Swedish Government Bonds;SE GVB 2Y;1.404
11/06/2009;Swedish Government Bonds;SE GVB 2Y;1.389
12/06/2009;Swedish Government Bonds;SE GVB 2Y;1.329
15/06/2009;Swedish Government Bonds;SE GVB 2Y;1.261
16/06/2009;Swedish Government Bonds;SE GVB 2Y;1.279
17/06/2009;Swedish Government Bonds;SE GVB 2Y;1.267
18/06/2009;Swedish Government Bonds;SE GVB 2Y;1.237
22/06/2009;Swedish Government Bonds;SE GVB 2Y;1.217
23/06/2009;Swedish Government Bonds;SE GVB 2Y;1.226
24/06/2009;Swedish Government Bonds;SE GVB 2Y;1.219
25/06/2009;Swedish Government Bonds;SE GVB 2Y;1.164
26/06/2009;Swedish Government Bonds;SE GVB 2Y;1.168
29/06/2009;Swedish Government Bonds;SE GVB 2Y;1.185
30/06/2009;Swedish Government Bonds;SE GVB 2Y;1.159
01/07/2009;Swedish Government Bonds;SE GVB 2Y;1.185
02/07/2009;Swedish Government Bonds;SE GVB 2Y;0.966
03/07/2009;Swedish Government Bonds;SE GVB 2Y;0.971
06/07/2009;Swedish Government Bonds;SE GVB 2Y;0.959
07/07/2009;Swedish Government Bonds;SE GVB 2Y;0.972
08/07/2009;Swedish Government Bonds;SE GVB 2Y;0.946
09/07/2009;Swedish Government Bonds;SE GVB 2Y;0.959
10/07/2009;Swedish Government Bonds;SE GVB 2Y;0.904
13/07/2009;Swedish Government Bonds;SE GVB 2Y;0.838
14/07/2009;Swedish Government Bonds;SE GVB 2Y;0.842
15/07/2009;Swedish Government Bonds;SE GVB 2Y;0.844
16/07/2009;Swedish Government Bonds;SE GVB 2Y;0.811
17/07/2009;Swedish Government Bonds;SE GVB 2Y;0.84
20/07/2009;Swedish Government Bonds;SE GVB 2Y;0.84
21/07/2009;Swedish Government Bonds;SE GVB 2Y;0.81
22/07/2009;Swedish Government Bonds;SE GVB 2Y;0.813
23/07/2009;Swedish Government Bonds;SE GVB 2Y;0.842
24/07/2009;Swedish Government Bonds;SE GVB 2Y;0.861
27/07/2009;Swedish Government Bonds;SE GVB 2Y;0.89
28/07/2009;Swedish Government Bonds;SE GVB 2Y;0.871
29/07/2009;Swedish Government Bonds;SE GVB 2Y;0.878
30/07/2009;Swedish Government Bonds;SE GVB 2Y;0.978
31/07/2009;Swedish Government Bonds;SE GVB 2Y;0.971
03/08/2009;Swedish Government Bonds;SE GVB 2Y;1.054
04/08/2009;Swedish Government Bonds;SE GVB 2Y;1.117
05/08/2009;Swedish Government Bonds;SE GVB 2Y;1.11
06/08/2009;Swedish Government Bonds;SE GVB 2Y;1.11
07/08/2009;Swedish Government Bonds;SE GVB 2Y;1.153
10/08/2009;Swedish Government Bonds;SE GVB 2Y;1.103
11/08/2009;Swedish Government Bonds;SE GVB 2Y;1.05
12/08/2009;Swedish Government Bonds;SE GVB 2Y;1.078
13/08/2009;Swedish Government Bonds;SE GVB 2Y;1.068
14/08/2009;Swedish Government Bonds;SE GVB 2Y;1.031
17/08/2009;Swedish Government Bonds;SE GVB 2Y;1.049
18/08/2009;Swedish Government Bonds;SE GVB 2Y;1.022
19/08/2009;Swedish Government Bonds;SE GVB 2Y;0.983
20/08/2009;Swedish Government Bonds;SE GVB 2Y;0.974
21/08/2009;Swedish Government Bonds;SE GVB 2Y;1.053
24/08/2009;Swedish Government Bonds;SE GVB 2Y;1.071
25/08/2009;Swedish Government Bonds;SE GVB 2Y;0.998
26/08/2009;Swedish Government Bonds;SE GVB 2Y;0.984
27/08/2009;Swedish Government Bonds;SE GVB 2Y;0.975
28/08/2009;Swedish Government Bonds;SE GVB 2Y;1.004
31/08/2009;Swedish Government Bonds;SE GVB 2Y;0.991
01/09/2009;Swedish Government Bonds;SE GVB 2Y;0.985
02/09/2009;Swedish Government Bonds;SE GVB 2Y;0.955
03/09/2009;Swedish Government Bonds;SE GVB 2Y;0.849
04/09/2009;Swedish Government Bonds;SE GVB 2Y;0.821
07/09/2009;Swedish Government Bonds;SE GVB 2Y;0.81
08/09/2009;Swedish Government Bonds;SE GVB 2Y;0.832
09/09/2009;Swedish Government Bonds;SE GVB 2Y;0.877
10/09/2009;Swedish Government Bonds;SE GVB 2Y;0.837
11/09/2009;Swedish Government Bonds;SE GVB 2Y;0.827
14/09/2009;Swedish Government Bonds;SE GVB 2Y;0.826
15/09/2009;Swedish Government Bonds;SE GVB 2Y;0.832
16/09/2009;Swedish Government Bonds;SE GVB 2Y;0.861
17/09/2009;Swedish Government Bonds;SE GVB 2Y;0.881
18/09/2009;Swedish Government Bonds;SE GVB 2Y;0.88
21/09/2009;Swedish Government Bonds;SE GVB 2Y;0.86
22/09/2009;Swedish Government Bonds;SE GVB 2Y;0.865
23/09/2009;Swedish Government Bonds;SE GVB 2Y;0.867
24/09/2009;Swedish Government Bonds;SE GVB 2Y;0.83
