Date;Group;Series;Value
25/03/1998;Swedish Government Bonds;SE GVB 2Y;4.86
26/03/1998;Swedish Government Bonds;SE GVB 2Y;4.88
27/03/1998;Swedish Government Bonds;SE GVB 2Y;4.87
30/03/1998;Swedish Government Bonds;SE GVB 2Y;4.91
31/03/1998;Swedish Government Bonds;SE GVB 2Y;4.92
01/04/1998;Swedish Government Bonds;SE GVB 2Y;4.95
02/04/1998;Swedish Government Bonds;SE GVB 2Y;4.92
03/04/1998;Swedish Government Bonds;SE GVB 2Y;4.84
06/04/1998;Swedish Government Bonds;SE GVB 2Y;4.85
07/04/1998;Swedish Government Bonds;SE GVB 2Y;4.87
08/04/1998;Swedish Government Bonds;SE GVB 2Y;4.87
09/04/1998;Swedish Government Bonds;SE GVB 2Y;4.86
14/04/1998;Swedish Government Bonds;SE GVB 2Y;4.84
15/04/1998;Swedish Government Bonds;SE GVB 2Y;4.84
16/04/1998;Swedish Government Bonds;SE GVB 2Y;4.82
17/04/1998;Swedish Government Bonds;SE GVB 2Y;4.79
20/04/1998;Swedish Government Bonds;SE GVB 2Y;4.79
21/04/1998;Swedish Government Bonds;SE GVB 2Y;4.79
22/04/1998;Swedish Government Bonds;SE GVB 2Y;4.79
23/04/1998;Swedish Government Bonds;SE GVB 2Y;4.77
24/04/1998;Swedish Government Bonds;SE GVB 2Y;4.81
27/04/1998;Swedish Government Bonds;SE GVB 2Y;4.88
28/04/1998;Swedish Government Bonds;SE GVB 2Y;4.87
29/04/1998;Swedish Government Bonds;SE GVB 2Y;4.91
30/04/1998;Swedish Government Bonds;SE GVB 2Y;4.91
04/05/1998;Swedish Government Bonds;SE GVB 2Y;4.87
05/05/1998;Swedish Government Bonds;SE GVB 2Y;4.92
06/05/1998;Swedish Government Bonds;SE GVB 2Y;4.91
07/05/1998;Swedish Government Bonds;SE GVB 2Y;4.91
08/05/1998;Swedish Government Bonds;SE GVB 2Y;4.87
11/05/1998;Swedish Government Bonds;SE GVB 2Y;4.85
12/05/1998;Swedish Government Bonds;SE GVB 2Y;4.88
13/05/1998;Swedish Government Bonds;SE GVB 2Y;4.85
14/05/1998;Swedish Government Bonds;SE GVB 2Y;4.86
15/05/1998;Swedish Government Bonds;SE GVB 2Y;4.86
18/05/1998;Swedish Government Bonds;SE GVB 2Y;4.81
19/05/1998;Swedish Government Bonds;SE GVB 2Y;4.79
20/05/1998;Swedish Government Bonds;SE GVB 2Y;4.76
22/05/1998;Swedish Government Bonds;SE GVB 2Y;4.76
25/05/1998;Swedish Government Bonds;SE GVB 2Y;4.66
26/05/1998;Swedish Government Bonds;SE GVB 2Y;4.61
27/05/1998;Swedish Government Bonds;SE GVB 2Y;4.56
28/05/1998;Swedish Government Bonds;SE GVB 2Y;4.58
29/05/1998;Swedish Government Bonds;SE GVB 2Y;4.54
02/06/1998;Swedish Government Bonds;SE GVB 2Y;4.52
03/06/1998;Swedish Government Bonds;SE GVB 2Y;4.52
04/06/1998;Swedish Government Bonds;SE GVB 2Y;4.41
05/06/1998;Swedish Government Bonds;SE GVB 2Y;4.42
08/06/1998;Swedish Government Bonds;SE GVB 2Y;4.43
09/06/1998;Swedish Government Bonds;SE GVB 2Y;4.43
10/06/1998;Swedish Government Bonds;SE GVB 2Y;4.39
11/06/1998;Swedish Government Bonds;SE GVB 2Y;4.35
12/06/1998;Swedish Government Bonds;SE GVB 2Y;4.37
15/06/1998;Swedish Government Bonds;SE GVB 2Y;4.34
16/06/1998;Swedish Government Bonds;SE GVB 2Y;4.35
17/06/1998;Swedish Government Bonds;SE GVB 2Y;4.39
18/06/1998;Swedish Government Bonds;SE GVB 2Y;4.38
22/06/1998;Swedish Government Bonds;SE GVB 2Y;4.37
23/06/1998;Swedish Government Bonds;SE GVB 2Y;4.35
24/06/1998;Swedish Government Bonds;SE GVB 2Y;4.33
25/06/1998;Swedish Government Bonds;SE GVB 2Y;4.29
26/06/1998;Swedish Government Bonds;SE GVB 2Y;4.26
29/06/1998;Swedish Government Bonds;SE GVB 2Y;4.265
30/06/1998;Swedish Government Bonds;SE GVB 2Y;4.285
01/07/1998;Swedish Government Bonds;SE GVB 2Y;4.28
02/07/1998;Swedish Government Bonds;SE GVB 2Y;4.26
03/07/1998;Swedish Government Bonds;SE GVB 2Y;4.265
06/07/1998;Swedish Government Bonds;SE GVB 2Y;4.26
07/07/1998;Swedish Government Bonds;SE GVB 2Y;4.275
08/07/1998;Swedish Government Bonds;SE GVB 2Y;4.275
09/07/1998;Swedish Government Bonds;SE GVB 2Y;4.27
10/07/1998;Swedish Government Bonds;SE GVB 2Y;4.26
13/07/1998;Swedish Government Bonds;SE GVB 2Y;4.26
14/07/1998;Swedish Government Bonds;SE GVB 2Y;4.24
15/07/1998;Swedish Government Bonds;SE GVB 2Y;4.245
16/07/1998;Swedish Government Bonds;SE GVB 2Y;4.25
17/07/1998;Swedish Government Bonds;SE GVB 2Y;4.245
20/07/1998;Swedish Government Bonds;SE GVB 2Y;4.245
21/07/1998;Swedish Government Bonds;SE GVB 2Y;4.235
22/07/1998;Swedish Government Bonds;SE GVB 2Y;4.255
23/07/1998;Swedish Government Bonds;SE GVB 2Y;4.255
24/07/1998;Swedish Government Bonds;SE GVB 2Y;4.255
27/07/1998;Swedish Government Bonds;SE GVB 2Y;4.25
28/07/1998;Swedish Government Bonds;SE GVB 2Y;4.27
29/07/1998;Swedish Government Bonds;SE GVB 2Y;4.275
30/07/1998;Swedish Government Bonds;SE GVB 2Y;4.30
31/07/1998;Swedish Government Bonds;SE GVB 2Y;4.29
03/08/1998;Swedish Government Bonds;SE GVB 2Y;4.285
04/08/1998;Swedish Government Bonds;SE GVB 2Y;4.305
05/08/1998;Swedish Government Bonds;SE GVB 2Y;4.29
06/08/1998;Swedish Government Bonds;SE GVB 2Y;4.325
07/08/1998;Swedish Government Bonds;SE GVB 2Y;4.335
10/08/1998;Swedish Government Bonds;SE GVB 2Y;4.325
11/08/1998;Swedish Government Bonds;SE GVB 2Y;4.28
12/08/1998;Swedish Government Bonds;SE GVB 2Y;4.275
13/08/1998;Swedish Government Bonds;SE GVB 2Y;4.26
14/08/1998;Swedish Government Bonds;SE GVB 2Y;4.24
17/08/1998;Swedish Government Bonds;SE GVB 2Y;4.225
18/08/1998;Swedish Government Bonds;SE GVB 2Y;4.225
19/08/1998;Swedish Government Bonds;SE GVB 2Y;4.275
20/08/1998;Swedish Government Bonds;SE GVB 2Y;4.26
21/08/1998;Swedish Government Bonds;SE GVB 2Y;4.275
24/08/1998;Swedish Government Bonds;SE GVB 2Y;4.315
25/08/1998;Swedish Government Bonds;SE GVB 2Y;4.46
26/08/1998;Swedish Government Bonds;SE GVB 2Y;4.42
27/08/1998;Swedish Government Bonds;SE GVB 2Y;4.50
28/08/1998;Swedish Government Bonds;SE GVB 2Y;4.41
31/08/1998;Swedish Government Bonds;SE GVB 2Y;4.34
01/09/1998;Swedish Government Bonds;SE GVB 2Y;4.30
02/09/1998;Swedish Government Bonds;SE GVB 2Y;4.34
03/09/1998;Swedish Government Bonds;SE GVB 2Y;4.395
04/09/1998;Swedish Government Bonds;SE GVB 2Y;4.385
07/09/1998;Swedish Government Bonds;SE GVB 2Y;4.36
08/09/1998;Swedish Government Bonds;SE GVB 2Y;4.335
09/09/1998;Swedish Government Bonds;SE GVB 2Y;4.27
10/09/1998;Swedish Government Bonds;SE GVB 2Y;4.265
11/09/1998;Swedish Government Bonds;SE GVB 2Y;4.225
14/09/1998;Swedish Government Bonds;SE GVB 2Y;4.24
15/09/1998;Swedish Government Bonds;SE GVB 2Y;4.23
16/09/1998;Swedish Government Bonds;SE GVB 2Y;4.26
17/09/1998;Swedish Government Bonds;SE GVB 2Y;4.28
18/09/1998;Swedish Government Bonds;SE GVB 2Y;4.305
21/09/1998;Swedish Government Bonds;SE GVB 2Y;4.47
22/09/1998;Swedish Government Bonds;SE GVB 2Y;4.38
23/09/1998;Swedish Government Bonds;SE GVB 2Y;4.39
24/09/1998;Swedish Government Bonds;SE GVB 2Y;4.365
25/09/1998;Swedish Government Bonds;SE GVB 2Y;4.36
28/09/1998;Swedish Government Bonds;SE GVB 2Y;4.35
29/09/1998;Swedish Government Bonds;SE GVB 2Y;4.33
30/09/1998;Swedish Government Bonds;SE GVB 2Y;4.295
01/10/1998;Swedish Government Bonds;SE GVB 2Y;4.266
02/10/1998;Swedish Government Bonds;SE GVB 2Y;4.26
05/10/1998;Swedish Government Bonds;SE GVB 2Y;4.30
06/10/1998;Swedish Government Bonds;SE GVB 2Y;4.37
07/10/1998;Swedish Government Bonds;SE GVB 2Y;4.354
08/10/1998;Swedish Government Bonds;SE GVB 2Y;4.43
09/10/1998;Swedish Government Bonds;SE GVB 2Y;4.45
12/10/1998;Swedish Government Bonds;SE GVB 2Y;4.425
13/10/1998;Swedish Government Bonds;SE GVB 2Y;4.375
14/10/1998;Swedish Government Bonds;SE GVB 2Y;4.375
15/10/1998;Swedish Government Bonds;SE GVB 2Y;4.385
16/10/1998;Swedish Government Bonds;SE GVB 2Y;4.285
19/10/1998;Swedish Government Bonds;SE GVB 2Y;4.265
20/10/1998;Swedish Government Bonds;SE GVB 2Y;4.26
21/10/1998;Swedish Government Bonds;SE GVB 2Y;4.185
22/10/1998;Swedish Government Bonds;SE GVB 2Y;4.223
23/10/1998;Swedish Government Bonds;SE GVB 2Y;4.20
26/10/1998;Swedish Government Bonds;SE GVB 2Y;4.176
27/10/1998;Swedish Government Bonds;SE GVB 2Y;4.193
28/10/1998;Swedish Government Bonds;SE GVB 2Y;4.187
29/10/1998;Swedish Government Bonds;SE GVB 2Y;4.175
30/10/1998;Swedish Government Bonds;SE GVB 2Y;4.03
02/11/1998;Swedish Government Bonds;SE GVB 2Y;4.00
03/11/1998;Swedish Government Bonds;SE GVB 2Y;3.975
04/11/1998;Swedish Government Bonds;SE GVB 2Y;3.965
05/11/1998;Swedish Government Bonds;SE GVB 2Y;3.955
06/11/1998;Swedish Government Bonds;SE GVB 2Y;3.99
09/11/1998;Swedish Government Bonds;SE GVB 2Y;3.985
10/11/1998;Swedish Government Bonds;SE GVB 2Y;3.98
11/11/1998;Swedish Government Bonds;SE GVB 2Y;3.95
12/11/1998;Swedish Government Bonds;SE GVB 2Y;3.875
13/11/1998;Swedish Government Bonds;SE GVB 2Y;3.845
16/11/1998;Swedish Government Bonds;SE GVB 2Y;3.845
17/11/1998;Swedish Government Bonds;SE GVB 2Y;3.845
18/11/1998;Swedish Government Bonds;SE GVB 2Y;3.85
19/11/1998;Swedish Government Bonds;SE GVB 2Y;3.825
20/11/1998;Swedish Government Bonds;SE GVB 2Y;3.82
23/11/1998;Swedish Government Bonds;SE GVB 2Y;3.801
24/11/1998;Swedish Government Bonds;SE GVB 2Y;3.785
25/11/1998;Swedish Government Bonds;SE GVB 2Y;3.79
26/11/1998;Swedish Government Bonds;SE GVB 2Y;3.76
27/11/1998;Swedish Government Bonds;SE GVB 2Y;3.72
30/11/1998;Swedish Government Bonds;SE GVB 2Y;3.69
01/12/1998;Swedish Government Bonds;SE GVB 2Y;3.685
02/12/1998;Swedish Government Bonds;SE GVB 2Y;3.66
03/12/1998;Swedish Government Bonds;SE GVB 2Y;3.575
04/12/1998;Swedish Government Bonds;SE GVB 2Y;3.585
07/12/1998;Swedish Government Bonds;SE GVB 2Y;3.595
08/12/1998;Swedish Government Bonds;SE GVB 2Y;3.60
09/12/1998;Swedish Government Bonds;SE GVB 2Y;3.57
10/12/1998;Swedish Government Bonds;SE GVB 2Y;3.51
11/12/1998;Swedish Government Bonds;SE GVB 2Y;3.51
14/12/1998;Swedish Government Bonds;SE GVB 2Y;3.49
15/12/1998;Swedish Government Bonds;SE GVB 2Y;3.522
16/12/1998;Swedish Government Bonds;SE GVB 2Y;3.53
17/12/1998;Swedish Government Bonds;SE GVB 2Y;3.54
18/12/1998;Swedish Government Bonds;SE GVB 2Y;3.535
21/12/1998;Swedish Government Bonds;SE GVB 2Y;3.545
22/12/1998;Swedish Government Bonds;SE GVB 2Y;3.58
23/12/1998;Swedish Government Bonds;SE GVB 2Y;3.575
28/12/1998;Swedish Government Bonds;SE GVB 2Y;3.595
29/12/1998;Swedish Government Bonds;SE GVB 2Y;3.59
30/12/1998;Swedish Government Bonds;SE GVB 2Y;3.552
04/01/1999;Swedish Government Bonds;SE GVB 2Y;3.51
05/01/1999;Swedish Government Bonds;SE GVB 2Y;3.535
07/01/1999;Swedish Government Bonds;SE GVB 2Y;3.465
08/01/1999;Swedish Government Bonds;SE GVB 2Y;3.445
11/01/1999;Swedish Government Bonds;SE GVB 2Y;3.455
12/01/1999;Swedish Government Bonds;SE GVB 2Y;3.47
13/01/1999;Swedish Government Bonds;SE GVB 2Y;3.395
14/01/1999;Swedish Government Bonds;SE GVB 2Y;3.415
15/01/1999;Swedish Government Bonds;SE GVB 2Y;3.36
18/01/1999;Swedish Government Bonds;SE GVB 2Y;3.33
19/01/1999;Swedish Government Bonds;SE GVB 2Y;3.364
20/01/1999;Swedish Government Bonds;SE GVB 2Y;3.365
21/01/1999;Swedish Government Bonds;SE GVB 2Y;3.345
22/01/1999;Swedish Government Bonds;SE GVB 2Y;3.295
25/01/1999;Swedish Government Bonds;SE GVB 2Y;3.275
26/01/1999;Swedish Government Bonds;SE GVB 2Y;3.275
27/01/1999;Swedish Government Bonds;SE GVB 2Y;3.27
28/01/1999;Swedish Government Bonds;SE GVB 2Y;3.295
29/01/1999;Swedish Government Bonds;SE GVB 2Y;3.305
01/02/1999;Swedish Government Bonds;SE GVB 2Y;3.323
02/02/1999;Swedish Government Bonds;SE GVB 2Y;3.34
03/02/1999;Swedish Government Bonds;SE GVB 2Y;3.37
04/02/1999;Swedish Government Bonds;SE GVB 2Y;3.41
05/02/1999;Swedish Government Bonds;SE GVB 2Y;3.405
08/02/1999;Swedish Government Bonds;SE GVB 2Y;3.405
09/02/1999;Swedish Government Bonds;SE GVB 2Y;3.36
10/02/1999;Swedish Government Bonds;SE GVB 2Y;3.355
11/02/1999;Swedish Government Bonds;SE GVB 2Y;3.355
12/02/1999;Swedish Government Bonds;SE GVB 2Y;3.35
15/02/1999;Swedish Government Bonds;SE GVB 2Y;3.36
16/02/1999;Swedish Government Bonds;SE GVB 2Y;3.335
17/02/1999;Swedish Government Bonds;SE GVB 2Y;3.335
18/02/1999;Swedish Government Bonds;SE GVB 2Y;3.32
19/02/1999;Swedish Government Bonds;SE GVB 2Y;3.32
22/02/1999;Swedish Government Bonds;SE GVB 2Y;3.31
23/02/1999;Swedish Government Bonds;SE GVB 2Y;3.335
24/02/1999;Swedish Government Bonds;SE GVB 2Y;3.346
25/02/1999;Swedish Government Bonds;SE GVB 2Y;3.374
26/02/1999;Swedish Government Bonds;SE GVB 2Y;3.455
01/03/1999;Swedish Government Bonds;SE GVB 2Y;3.555
02/03/1999;Swedish Government Bonds;SE GVB 2Y;3.55
03/03/1999;Swedish Government Bonds;SE GVB 2Y;3.56
04/03/1999;Swedish Government Bonds;SE GVB 2Y;3.58
05/03/1999;Swedish Government Bonds;SE GVB 2Y;3.465
08/03/1999;Swedish Government Bonds;SE GVB 2Y;3.475
09/03/1999;Swedish Government Bonds;SE GVB 2Y;3.478
10/03/1999;Swedish Government Bonds;SE GVB 2Y;3.49
11/03/1999;Swedish Government Bonds;SE GVB 2Y;3.50
12/03/1999;Swedish Government Bonds;SE GVB 2Y;3.44
15/03/1999;Swedish Government Bonds;SE GVB 2Y;3.46
16/03/1999;Swedish Government Bonds;SE GVB 2Y;3.455
17/03/1999;Swedish Government Bonds;SE GVB 2Y;3.376
18/03/1999;Swedish Government Bonds;SE GVB 2Y;3.315
19/03/1999;Swedish Government Bonds;SE GVB 2Y;3.315
22/03/1999;Swedish Government Bonds;SE GVB 2Y;3.30
23/03/1999;Swedish Government Bonds;SE GVB 2Y;3.33
24/03/1999;Swedish Government Bonds;SE GVB 2Y;3.29
25/03/1999;Swedish Government Bonds;SE GVB 2Y;3.224
26/03/1999;Swedish Government Bonds;SE GVB 2Y;3.235
29/03/1999;Swedish Government Bonds;SE GVB 2Y;3.205
30/03/1999;Swedish Government Bonds;SE GVB 2Y;3.181
31/03/1999;Swedish Government Bonds;SE GVB 2Y;3.15
01/04/1999;Swedish Government Bonds;SE GVB 2Y;3.15
06/04/1999;Swedish Government Bonds;SE GVB 2Y;3.13
07/04/1999;Swedish Government Bonds;SE GVB 2Y;3.123
08/04/1999;Swedish Government Bonds;SE GVB 2Y;3.13
09/04/1999;Swedish Government Bonds;SE GVB 2Y;3.02
12/04/1999;Swedish Government Bonds;SE GVB 2Y;3.085
13/04/1999;Swedish Government Bonds;SE GVB 2Y;3.065
14/04/1999;Swedish Government Bonds;SE GVB 2Y;3.085
15/04/1999;Swedish Government Bonds;SE GVB 2Y;3.125
16/04/1999;Swedish Government Bonds;SE GVB 2Y;3.17
19/04/1999;Swedish Government Bonds;SE GVB 2Y;3.155
20/04/1999;Swedish Government Bonds;SE GVB 2Y;3.125
21/04/1999;Swedish Government Bonds;SE GVB 2Y;3.095
22/04/1999;Swedish Government Bonds;SE GVB 2Y;3.10
23/04/1999;Swedish Government Bonds;SE GVB 2Y;3.135
26/04/1999;Swedish Government Bonds;SE GVB 2Y;3.14
27/04/1999;Swedish Government Bonds;SE GVB 2Y;3.13
28/04/1999;Swedish Government Bonds;SE GVB 2Y;3.16
29/04/1999;Swedish Government Bonds;SE GVB 2Y;3.14
30/04/1999;Swedish Government Bonds;SE GVB 2Y;3.06
03/05/1999;Swedish Government Bonds;SE GVB 2Y;3.11
04/05/1999;Swedish Government Bonds;SE GVB 2Y;3.115
05/05/1999;Swedish Government Bonds;SE GVB 2Y;3.165
06/05/1999;Swedish Government Bonds;SE GVB 2Y;3.275
07/05/1999;Swedish Government Bonds;SE GVB 2Y;3.26
10/05/1999;Swedish Government Bonds;SE GVB 2Y;3.315
11/05/1999;Swedish Government Bonds;SE GVB 2Y;3.23
12/05/1999;Swedish Government Bonds;SE GVB 2Y;3.255
14/05/1999;Swedish Government Bonds;SE GVB 2Y;3.28
17/05/1999;Swedish Government Bonds;SE GVB 2Y;3.295
18/05/1999;Swedish Government Bonds;SE GVB 2Y;3.26
19/05/1999;Swedish Government Bonds;SE GVB 2Y;3.31
20/05/1999;Swedish Government Bonds;SE GVB 2Y;3.35
21/05/1999;Swedish Government Bonds;SE GVB 2Y;3.375
25/05/1999;Swedish Government Bonds;SE GVB 2Y;3.405
26/05/1999;Swedish Government Bonds;SE GVB 2Y;3.35
27/05/1999;Swedish Government Bonds;SE GVB 2Y;3.365
28/05/1999;Swedish Government Bonds;SE GVB 2Y;3.445
31/05/1999;Swedish Government Bonds;SE GVB 2Y;3.47
01/06/1999;Swedish Government Bonds;SE GVB 2Y;3.57
02/06/1999;Swedish Government Bonds;SE GVB 2Y;3.63
03/06/1999;Swedish Government Bonds;SE GVB 2Y;3.54
04/06/1999;Swedish Government Bonds;SE GVB 2Y;3.625
07/06/1999;Swedish Government Bonds;SE GVB 2Y;3.61
08/06/1999;Swedish Government Bonds;SE GVB 2Y;3.575
09/06/1999;Swedish Government Bonds;SE GVB 2Y;3.61
10/06/1999;Swedish Government Bonds;SE GVB 2Y;3.675
11/06/1999;Swedish Government Bonds;SE GVB 2Y;3.74
14/06/1999;Swedish Government Bonds;SE GVB 2Y;3.73
15/06/1999;Swedish Government Bonds;SE GVB 2Y;3.71
16/06/1999;Swedish Government Bonds;SE GVB 2Y;3.695
17/06/1999;Swedish Government Bonds;SE GVB 2Y;3.70
18/06/1999;Swedish Government Bonds;SE GVB 2Y;3.67
21/06/1999;Swedish Government Bonds;SE GVB 2Y;3.71
22/06/1999;Swedish Government Bonds;SE GVB 2Y;3.78
23/06/1999;Swedish Government Bonds;SE GVB 2Y;3.84
24/06/1999;Swedish Government Bonds;SE GVB 2Y;3.885
28/06/1999;Swedish Government Bonds;SE GVB 2Y;3.915
29/06/1999;Swedish Government Bonds;SE GVB 2Y;3.95
30/06/1999;Swedish Government Bonds;SE GVB 2Y;3.945
01/07/1999;Swedish Government Bonds;SE GVB 2Y;3.97
02/07/1999;Swedish Government Bonds;SE GVB 2Y;3.985
05/07/1999;Swedish Government Bonds;SE GVB 2Y;4.005
06/07/1999;Swedish Government Bonds;SE GVB 2Y;4.125
07/07/1999;Swedish Government Bonds;SE GVB 2Y;4.175
08/07/1999;Swedish Government Bonds;SE GVB 2Y;4.38
09/07/1999;Swedish Government Bonds;SE GVB 2Y;4.24
12/07/1999;Swedish Government Bonds;SE GVB 2Y;4.145
13/07/1999;Swedish Government Bonds;SE GVB 2Y;4.10
14/07/1999;Swedish Government Bonds;SE GVB 2Y;4.15
15/07/1999;Swedish Government Bonds;SE GVB 2Y;4.18
16/07/1999;Swedish Government Bonds;SE GVB 2Y;4.215
19/07/1999;Swedish Government Bonds;SE GVB 2Y;4.225
20/07/1999;Swedish Government Bonds;SE GVB 2Y;4.17
21/07/1999;Swedish Government Bonds;SE GVB 2Y;4.11
22/07/1999;Swedish Government Bonds;SE GVB 2Y;4.085
23/07/1999;Swedish Government Bonds;SE GVB 2Y;4.18
26/07/1999;Swedish Government Bonds;SE GVB 2Y;4.20
27/07/1999;Swedish Government Bonds;SE GVB 2Y;4.225
28/07/1999;Swedish Government Bonds;SE GVB 2Y;4.23
29/07/1999;Swedish Government Bonds;SE GVB 2Y;4.275
30/07/1999;Swedish Government Bonds;SE GVB 2Y;4.335
02/08/1999;Swedish Government Bonds;SE GVB 2Y;4.435
03/08/1999;Swedish Government Bonds;SE GVB 2Y;4.435
04/08/1999;Swedish Government Bonds;SE GVB 2Y;4.455
05/08/1999;Swedish Government Bonds;SE GVB 2Y;4.52
06/08/1999;Swedish Government Bonds;SE GVB 2Y;4.58
09/08/1999;Swedish Government Bonds;SE GVB 2Y;4.705
10/08/1999;Swedish Government Bonds;SE GVB 2Y;4.675
11/08/1999;Swedish Government Bonds;SE GVB 2Y;4.585
12/08/1999;Swedish Government Bonds;SE GVB 2Y;4.36
13/08/1999;Swedish Government Bonds;SE GVB 2Y;4.34
16/08/1999;Swedish Government Bonds;SE GVB 2Y;4.41
17/08/1999;Swedish Government Bonds;SE GVB 2Y;4.395
18/08/1999;Swedish Government Bonds;SE GVB 2Y;4.405
19/08/1999;Swedish Government Bonds;SE GVB 2Y;4.405
20/08/1999;Swedish Government Bonds;SE GVB 2Y;4.342
23/08/1999;Swedish Government Bonds;SE GVB 2Y;4.275
24/08/1999;Swedish Government Bonds;SE GVB 2Y;4.325
25/08/1999;Swedish Government Bonds;SE GVB 2Y;4.26
26/08/1999;Swedish Government Bonds;SE GVB 2Y;4.32
27/08/1999;Swedish Government Bonds;SE GVB 2Y;4.355
30/08/1999;Swedish Government Bonds;SE GVB 2Y;4.41
31/08/1999;Swedish Government Bonds;SE GVB 2Y;4.435
01/09/1999;Swedish Government Bonds;SE GVB 2Y;4.515
02/09/1999;Swedish Government Bonds;SE GVB 2Y;4.47
03/09/1999;Swedish Government Bonds;SE GVB 2Y;4.35
06/09/1999;Swedish Government Bonds;SE GVB 2Y;4.33
07/09/1999;Swedish Government Bonds;SE GVB 2Y;4.36
08/09/1999;Swedish Government Bonds;SE GVB 2Y;4.50
09/09/1999;Swedish Government Bonds;SE GVB 2Y;4.56
10/09/1999;Swedish Government Bonds;SE GVB 2Y;4.525
13/09/1999;Swedish Government Bonds;SE GVB 2Y;4.565
14/09/1999;Swedish Government Bonds;SE GVB 2Y;4.55
15/09/1999;Swedish Government Bonds;SE GVB 2Y;4.535
16/09/1999;Swedish Government Bonds;SE GVB 2Y;4.50
17/09/1999;Swedish Government Bonds;SE GVB 2Y;4.46
20/09/1999;Swedish Government Bonds;SE GVB 2Y;4.485
21/09/1999;Swedish Government Bonds;SE GVB 2Y;4.605
22/09/1999;Swedish Government Bonds;SE GVB 2Y;4.59
23/09/1999;Swedish Government Bonds;SE GVB 2Y;4.575
24/09/1999;Swedish Government Bonds;SE GVB 2Y;4.515
27/09/1999;Swedish Government Bonds;SE GVB 2Y;4.535
28/09/1999;Swedish Government Bonds;SE GVB 2Y;4.545
