SFBS2 curncy,1998-3-18,
SFSW2 curncy,1998-3-18,1.79
CHF2Y curncy,1998-3-18,-1135
JPY curncy,1998-3-18,130.04
BPSW2 curncy,1998-3-18,7.155
NOK curncy,1998-3-18,7.6135
BPBS2 curncy,1998-3-18,0.5
GBP2Y curncy,1998-3-18,-432.5
NZD curncy,1998-3-18,0.5629
JYSW2 curncy,1998-3-18,0.8
JYBS2 curncy,1998-3-18,-12
SEK curncy,1998-3-18,7.9525
JPY2Y curncy,1998-3-18,-1266.6
NKSW2 curncy,1998-3-18,4.935
NKBS2 curncy,1998-3-18,
NOK2Y curncy,1998-3-18,-1193
USSWAP2 curncy,1998-3-18,5.835
NDSWAP2 curncy,1998-3-18,8.555
NDBS2 curncy,1998-3-18,
DEM curncy,1998-3-18,1.8285
NZD2Y curncy,1998-3-18,-292
SKSW2 curncy,1998-3-18,5.13
SKBS2 curncy,1998-3-18,
DEM2Y curncy,1998-3-18,-613
SEK2Y curncy,1998-3-18,-1145.5
DMBS2 curncy,1998-3-18,1.875
DMSW2 curncy,1998-3-18,4.095
AUD curncy,1998-4-21,0.6515
ADBS2 curncy,1998-4-21,4
ADSWAP2 curncy,1998-4-21,5.255
AUD2Y curncy,1998-4-21,93.5
CAD curncy,1998-4-21,1.4318
CHF curncy,1998-4-21,1.4821
CAD2Y curncy,1998-4-21,-175
CDBS2 curncy,1998-4-21,
CDSW2 curncy,1998-4-21,5.25
GBP curncy,1998-4-21,1.6737
SFSW2 curncy,1998-4-21,2.14
JPY curncy,1998-4-21,131.3
SFBS2 curncy,1998-4-21,
CHF2Y curncy,1998-4-21,-1067
NOK curncy,1998-4-21,7.427
BPSW2 curncy,1998-4-21,7.075
BPBS2 curncy,1998-4-21,0.25
NZD curncy,1998-4-21,0.5586
GBP2Y curncy,1998-4-21,-365.5
SEK curncy,1998-4-21,7.6623
JYBS2 curncy,1998-4-21,-13.5
JYSW2 curncy,1998-4-21,0.8
NKSW2 curncy,1998-4-21,4.97
JPY2Y curncy,1998-4-21,-1295
NKBS2 curncy,1998-4-21,
USSWAP2 curncy,1998-4-21,5.965
DEM curncy,1998-4-21,1.7858
NOK2Y curncy,1998-4-21,-1259
NDBS2 curncy,1998-4-21,
NDSWAP2 curncy,1998-4-21,8.23
DEM2Y curncy,1998-4-21,-573
SKSW2 curncy,1998-4-21,5.06
NZD2Y curncy,1998-4-21,-241
SKBS2 curncy,1998-4-21,
DMBS2 curncy,1998-4-21,1.75
SEK2Y curncy,1998-4-21,-1085
DMSW2 curncy,1998-4-21,4.315
AUD curncy,1998-5-13,0.6309
ADBS2 curncy,1998-5-13,4
AUD2Y curncy,1998-5-13,96
ADSWAP2 curncy,1998-5-13,5.14
CAD curncy,1998-5-13,1.4448
CHF curncy,1998-5-13,1.4806
CDSW2 curncy,1998-5-13,5.4
CAD2Y curncy,1998-5-13,-157.5
CDBS2 curncy,1998-5-13,
GBP curncy,1998-5-13,1.6311
JPY curncy,1998-5-13,134.13
SFSW2 curncy,1998-5-13,2.2
SFBS2 curncy,1998-5-13,
CHF2Y curncy,1998-5-13,-1050
NOK curncy,1998-5-13,7.462
NZD curncy,1998-5-13,0.5344
BPBS2 curncy,1998-5-13,0.25
BPSW2 curncy,1998-5-13,7.025
GBP2Y curncy,1998-5-13,-332.5
SEK curncy,1998-5-13,7.6665
JYBS2 curncy,1998-5-13,-12.5
JYSW2 curncy,1998-5-13,0.64
JPY2Y curncy,1998-5-13,-1350
NKBS2 curncy,1998-5-13,3
USSWAP2 curncy,1998-5-13,5.975
NKSW2 curncy,1998-5-13,5.15
DEM curncy,1998-5-13,1.7784
NOK2Y curncy,1998-5-13,-1280.5
NDBS2 curncy,1998-5-13,
DEM2Y curncy,1998-5-13,-574
NDSWAP2 curncy,1998-5-13,8.395
NZD2Y curncy,1998-5-13,-241
SKBS2 curncy,1998-5-13,1
DMBS2 curncy,1998-5-13,1.75
SKSW2 curncy,1998-5-13,5.11
SEK2Y curncy,1998-5-13,-1408.5
DMSW2 curncy,1998-5-13,4.305
AUD curncy,1998-6-11,0.5859
ADSWAP2 curncy,1998-6-11,5.855
AUD2Y curncy,1998-6-11,10
ADBS2 curncy,1998-6-11,5
CAD curncy,1998-6-11,1.4695
CHF curncy,1998-6-11,1.496
CAD2Y curncy,1998-6-11,-140
CDSW2 curncy,1998-6-11,5.44
CDBS2 curncy,1998-6-11,
GBP curncy,1998-6-11,1.6278
SFSW2 curncy,1998-6-11,2.21
JPY curncy,1998-6-11,144.05
SFBS2 curncy,1998-6-11,
CHF2Y curncy,1998-6-11,-1038.5
NOK curncy,1998-6-11,7.655
BPBS2 curncy,1998-6-11,0.25
BPSW2 curncy,1998-6-11,7.215
NZD curncy,1998-6-11,0.4954
GBP2Y curncy,1998-6-11,-419.5
JYSW2 curncy,1998-6-11,0.664
SEK curncy,1998-6-11,8.0233
JYBS2 curncy,1998-6-11,-13.5
JPY2Y curncy,1998-6-11,-1423
NKSW2 curncy,1998-6-11,5.1955
NKBS2 curncy,1998-6-11,3
NOK2Y curncy,1998-6-11,-727
USSWAP2 curncy,1998-6-11,5.815
DEM curncy,1998-6-11,1.8058
NDSWAP2 curncy,1998-6-11,8.68
NZD2Y curncy,1998-6-11,-250
NDBS2 curncy,1998-6-11,
DEM2Y curncy,1998-6-11,-594
SKSW2 curncy,1998-6-11,4.625
SKBS2 curncy,1998-6-11,1
SEK2Y curncy,1998-6-11,-2009
DMBS2 curncy,1998-6-11,1.75
DMSW2 curncy,1998-6-11,4.215
AUD curncy,1998-7-8,0.618
ADSWAP2 curncy,1998-7-8,5.485
ADBS2 curncy,1998-7-8,6
AUD2Y curncy,1998-7-8,37.5
CAD curncy,1998-7-8,1.4715
CDSW2 curncy,1998-7-8,5.35
CDBS2 curncy,1998-7-8,
CHF curncy,1998-7-8,1.5287
CAD2Y curncy,1998-7-8,-110
GBP curncy,1998-7-8,1.6378
SFBS2 curncy,1998-7-8,
CHF2Y curncy,1998-7-8,-960
SFSW2 curncy,1998-7-8,2.45
JPY curncy,1998-7-8,139.4
NOK curncy,1998-7-8,7.7323
BPBS2 curncy,1998-7-8,0.25
GBP2Y curncy,1998-7-8,-550.5
BPSW2 curncy,1998-7-8,7.565
NZD curncy,1998-7-8,0.5175
JYBS2 curncy,1998-7-8,-16
SEK curncy,1998-7-8,8.0663
JYSW2 curncy,1998-7-8,0.73
JPY2Y curncy,1998-7-8,-1369
NKBS2 curncy,1998-7-8,3
NKSW2 curncy,1998-7-8,5.745
NOK2Y curncy,1998-7-8,-212
USSWAP2 curncy,1998-7-8,5.825
NDBS2 curncy,1998-7-8,
NDSWAP2 curncy,1998-7-8,7.955
DEM curncy,1998-7-8,1.8184
NZD2Y curncy,1998-7-8,-208
SKBS2 curncy,1998-7-8,
SKSW2 curncy,1998-7-8,4.575
DEM2Y curncy,1998-7-8,-592.5
SEK2Y curncy,1998-7-8,-2021.5
DMBS2 curncy,1998-7-8,1.75
DMSW2 curncy,1998-7-8,4.115
AUD curncy,1998-8-11,0.5942
ADSWAP2 curncy,1998-8-11,5.55
AUD2Y curncy,1998-8-11,24.5
CAD curncy,1998-8-11,1.5224
ADBS2 curncy,1998-8-11,5
CHF curncy,1998-8-11,1.4895
CDBS2 curncy,1998-8-11,
CAD2Y curncy,1998-8-11,-44.5
CDSW2 curncy,1998-8-11,5.55
GBP curncy,1998-8-11,1.6303
SFBS2 curncy,1998-8-11,
JPY curncy,1998-8-11,147.26
SFSW2 curncy,1998-8-11,2.3
CHF2Y curncy,1998-8-11,-961
NOK curncy,1998-8-11,7.621
BPBS2 curncy,1998-8-11,1
NZD curncy,1998-8-11,0.5019
BPSW2 curncy,1998-8-11,7.145
GBP2Y curncy,1998-8-11,-432.5
SEK curncy,1998-8-11,8.1576
JYBS2 curncy,1998-8-11,-18.5
JYSW2 curncy,1998-8-11,0.7235
JPY2Y curncy,1998-8-11,-1425
USSWAP2 curncy,1998-8-11,5.76
NKBS2 curncy,1998-8-11,3
NKSW2 curncy,1998-8-11,6.01
DEM curncy,1998-8-11,1.7806
NOK2Y curncy,1998-8-11,170.5
NDBS2 curncy,1998-8-11,
NDSWAP2 curncy,1998-8-11,7.435
DEM2Y curncy,1998-8-11,-596.5
SKBS2 curncy,1998-8-11,1
NZD2Y curncy,1998-8-11,-159
SKSW2 curncy,1998-8-11,4.585
DMBS2 curncy,1998-8-11,1.5
SEK2Y curncy,1998-8-11,-1822.5
DMSW2 curncy,1998-8-11,3.984
AUD curncy,1998-9-11,0.5983
AUD2Y curncy,1998-9-11,-6.5
CAD curncy,1998-9-11,1.5138
ADSWAP2 curncy,1998-9-11,5.18
ADBS2 curncy,1998-9-11,4
CHF curncy,1998-9-11,1.3913
CDSW2 curncy,1998-9-11,5.38
CAD2Y curncy,1998-9-11,90
CDBS2 curncy,1998-9-11,
GBP curncy,1998-9-11,1.6728
JPY curncy,1998-9-11,130.95
SFSW2 curncy,1998-9-11,1.91
SFBS2 curncy,1998-9-11,1
CHF2Y curncy,1998-9-11,-841
NOK curncy,1998-9-11,7.5524
BPSW2 curncy,1998-9-11,6.605
BPBS2 curncy,1998-9-11,1
NZD curncy,1998-9-11,0.5188
GBP2Y curncy,1998-9-11,-487.5
SEK curncy,1998-9-11,7.865
JYSW2 curncy,1998-9-11,0.47
JYBS2 curncy,1998-9-11,-27.5
JPY2Y curncy,1998-9-11,-1193
NKSW2 curncy,1998-9-11,6.655
USSWAP2 curncy,1998-9-11,5.19
NKBS2 curncy,1998-9-11,3
NDSWAP2 curncy,1998-9-11,6.555
NOK2Y curncy,1998-9-11,2200
DEM curncy,1998-9-11,1.6915
NDBS2 curncy,1998-9-11,
DEM2Y curncy,1998-9-11,-498
SKSW2 curncy,1998-9-11,4.675
NZD2Y curncy,1998-9-11,-142.5
DMBS2 curncy,1998-9-11,0.8
SKBS2 curncy,1998-9-11,-0.5
DMSW2 curncy,1998-9-11,3.608
SEK2Y curncy,1998-9-11,-713.5
AUD curncy,1998-10-16,0.6352
ADSWAP2 curncy,1998-10-16,4.68
AUD2Y curncy,1998-10-16,-18.5
CAD curncy,1998-10-16,1.545
ADBS2 curncy,1998-10-16,2
CHF curncy,1998-10-16,1.3175
CDSW2 curncy,1998-10-16,4.76
CDBS2 curncy,1998-10-16,
GBP curncy,1998-10-16,1.7027
CAD2Y curncy,1998-10-16,25
JPY curncy,1998-10-16,115.27
CHF2Y curncy,1998-10-16,-730.5
SFSW2 curncy,1998-10-16,1.62
SFBS2 curncy,1998-10-16,-3.5
NOK curncy,1998-10-16,7.4609
NZD curncy,1998-10-16,0.5358
BPBS2 curncy,1998-10-16,-2.25
GBP2Y curncy,1998-10-16,-494.5
BPSW2 curncy,1998-10-16,6.075
SEK curncy,1998-10-16,7.7899
JYSW2 curncy,1998-10-16,0.5
JPY2Y curncy,1998-10-16,-995
JYBS2 curncy,1998-10-16,-32.5
USSWAP2 curncy,1998-10-16,4.56
NKSW2 curncy,1998-10-16,6.65
NKBS2 curncy,1998-10-16,
NOK2Y curncy,1998-10-16,2415
DEM curncy,1998-10-16,1.6143
NDSWAP2 curncy,1998-10-16,5.805
NDBS2 curncy,1998-10-16,
NZD2Y curncy,1998-10-16,-130
DEM2Y curncy,1998-10-16,-354.5
SKSW2 curncy,1998-10-16,4.655
SKBS2 curncy,1998-10-16,
DMBS2 curncy,1998-10-16,-3
SEK2Y curncy,1998-10-16,125.5
DMSW2 curncy,1998-10-16,3.426
AUD curncy,1998-11-10,0.6279
ADSWAP2 curncy,1998-11-10,5.105
ADBS2 curncy,1998-11-10,2
CAD curncy,1998-11-10,1.544
AUD2Y curncy,1998-11-10,19.5
CHF curncy,1998-11-10,1.3873
CDSW2 curncy,1998-11-10,4.96
CDBS2 curncy,1998-11-10,
CAD2Y curncy,1998-11-10,-20
GBP curncy,1998-11-10,1.6584
SFBS2 curncy,1998-11-10,-3.5
SFSW2 curncy,1998-11-10,1.89
JPY curncy,1998-11-10,122.07
CHF2Y curncy,1998-11-10,-836.5
BPBS2 curncy,1998-11-10,-5.5
NOK curncy,1998-11-10,7.4686
BPSW2 curncy,1998-11-10,6.055
NZD curncy,1998-11-10,0.5296
JYBS2 curncy,1998-11-10,-33.5
GBP2Y curncy,1998-11-10,-322.5
JYSW2 curncy,1998-11-10,0.45
SEK curncy,1998-11-10,7.9591
NKBS2 curncy,1998-11-10,
JPY2Y curncy,1998-11-10,-1105
NKSW2 curncy,1998-11-10,6.215
USSWAP2 curncy,1998-11-10,5.03
NDBS2 curncy,1998-11-10,-6
DEM curncy,1998-11-10,1.6864
NDSWAP2 curncy,1998-11-10,6.005
NOK2Y curncy,1998-11-10,1650
SKBS2 curncy,1998-11-10,
DEM2Y curncy,1998-11-10,-487.5
SKSW2 curncy,1998-11-10,4.225
NZD2Y curncy,1998-11-10,-101
DMBS2 curncy,1998-11-10,-2.5
DMSW2 curncy,1998-11-10,3.576
SEK2Y curncy,1998-11-10,-1316.5
AUD curncy,1998-12-2,0.6298
ADSWAP2 curncy,1998-12-2,4.765
AUD2Y curncy,1998-12-2,37.5
CAD curncy,1998-12-2,1.532
ADBS2 curncy,1998-12-2,2
CDSW2 curncy,1998-12-2,4.86
CHF curncy,1998-12-2,1.3665
GBP curncy,1998-12-2,1.6671
CAD2Y curncy,1998-12-2,-30
CDBS2 curncy,1998-12-2,
SFSW2 curncy,1998-12-2,1.88
JPY curncy,1998-12-2,119.97
SFBS2 curncy,1998-12-2,-4
CHF2Y curncy,1998-12-2,-825.5
NOK curncy,1998-12-2,7.429
BPSW2 curncy,1998-12-2,5.905
NZD curncy,1998-12-2,0.5265
BPBS2 curncy,1998-12-2,-4
GBP2Y curncy,1998-12-2,-266.5
SEK curncy,1998-12-2,8.061
JYSW2 curncy,1998-12-2,0.51375
JYBS2 curncy,1998-12-2,-24.5
JPY2Y curncy,1998-12-2,-1065
NKBS2 curncy,1998-12-2,
NKSW2 curncy,1998-12-2,6.435
USSWAP2 curncy,1998-12-2,5
NDBS2 curncy,1998-12-2,
NOK2Y curncy,1998-12-2,1591
DEM curncy,1998-12-2,1.6696
NDSWAP2 curncy,1998-12-2,5.515
SKBS2 curncy,1998-12-2,-5.5
DEM2Y curncy,1998-12-2,-537
SKSW2 curncy,1998-12-2,3.935
NZD2Y curncy,1998-12-2,-52
DMBS2 curncy,1998-12-2,-2
DMSW2 curncy,1998-12-2,3.408
SEK2Y curncy,1998-12-2,-1373
AUD curncy,1999-1-6,0.6283
ADSWAP2 curncy,1999-1-6,4.89
AUD2Y curncy,1999-1-6,21.5
ADBS2 curncy,1999-1-6,2
CAD curncy,1999-1-6,1.5114
CHF curncy,1999-1-6,1.3925
CDSW2 curncy,1999-1-6,4.91
CAD2Y curncy,1999-1-6,-65
CDBS2 curncy,1999-1-6,
GBP curncy,1999-1-6,1.6558
JPY curncy,1999-1-6,112.88
SFBS2 curncy,1999-1-6,-4
CHF2Y curncy,1999-1-6,-860
SFSW2 curncy,1999-1-6,1.91
NOK curncy,1999-1-6,7.445
BPBS2 curncy,1999-1-6,-5.5
BPSW2 curncy,1999-1-6,5.355
GBP2Y curncy,1999-1-6,-65.5
NZD curncy,1999-1-6,0.5378
SEK curncy,1999-1-6,7.94
JYSW2 curncy,1999-1-6,0.7215
JPY2Y curncy,1999-1-6,-977
JYBS2 curncy,1999-1-6,-25.5
USSWAP2 curncy,1999-1-6,5.1
NKBS2 curncy,1999-1-6,
NKSW2 curncy,1999-1-6,6.03
NOK2Y curncy,1999-1-6,1150
EUR curncy,1999-1-6,1.1628
NDBS2 curncy,1999-1-6,-8
NDSWAP2 curncy,1999-1-6,5.725
NZD2Y curncy,1999-1-6,-61
EUR2Y curncy,1999-1-6,459
SKSW2 curncy,1999-1-6,3.745
SEK2Y curncy,1999-1-6,-2200
SKBS2 curncy,1999-1-6,-5.5
EUBS2 curncy,1999-1-6,-2.5
EUSA2 curncy,1999-1-6,3.1975
AUD curncy,1999-2-4,0.648
AUD2Y curncy,1999-2-4,23.5
CAD curncy,1999-2-4,1.4916
ADBS2 curncy,1999-2-4,5
ADSWAP2 curncy,1999-2-4,5.1
CHF curncy,1999-2-4,1.4127
CAD2Y curncy,1999-2-4,-40
GBP curncy,1999-2-4,1.6448
CDBS2 curncy,1999-2-4,
CDSW2 curncy,1999-2-4,5.07
JPY curncy,1999-2-4,112.07
SFSW2 curncy,1999-2-4,1.805
SFBS2 curncy,1999-2-4,-3.5
CHF2Y curncy,1999-2-4,-935.5
NOK curncy,1999-2-4,7.6309
BPSW2 curncy,1999-2-4,5.2
BPBS2 curncy,1999-2-4,-5
GBP2Y curncy,1999-2-4,20
NZD curncy,1999-2-4,0.5502
JYSW2 curncy,1999-2-4,0.759
SEK curncy,1999-2-4,7.8255
JYBS2 curncy,1999-2-4,-14.5
JPY2Y curncy,1999-2-4,-969.5
NKBS2 curncy,1999-2-4,
NKSW2 curncy,1999-2-4,5.53
USSWAP2 curncy,1999-2-4,5.26
NOK2Y curncy,1999-2-4,500
NDSWAP2 curncy,1999-2-4,5.61
EUR curncy,1999-2-4,1.134
NDBS2 curncy,1999-2-4,-7.5
NZD2Y curncy,1999-2-4,-34
SKSW2 curncy,1999-2-4,3.555
SKBS2 curncy,1999-2-4,-5.5
EUR2Y curncy,1999-2-4,494
SEK2Y curncy,1999-2-4,-2750
EUBS2 curncy,1999-2-4,-1
EUSA2 curncy,1999-2-4,3.115
AUD curncy,1999-3-29,0.6322
AUD2Y curncy,1999-3-29,38
ADSWAP2 curncy,1999-3-29,5.09
ADBS2 curncy,1999-3-29,4.501
CAD curncy,1999-3-29,1.5129
CHF curncy,1999-3-29,1.4856
CDSW2 curncy,1999-3-29,5.14
CDBS2 curncy,1999-3-29,
CAD2Y curncy,1999-3-29,-77.5
GBP curncy,1999-3-29,1.6157
SFSW2 curncy,1999-3-29,1.7
SFBS2 curncy,1999-3-29,-1.75
JPY curncy,1999-3-29,120.27
CHF2Y curncy,1999-3-29,-1052.5
BPSW2 curncy,1999-3-29,5.17
NOK curncy,1999-3-29,7.7805
BPBS2 curncy,1999-3-29,-2
NZD curncy,1999-3-29,0.5332
GBP2Y curncy,1999-3-29,85
JYSW2 curncy,1999-3-29,0.38
JYBS2 curncy,1999-3-29,-9.5
SEK curncy,1999-3-29,8.3271
JPY2Y curncy,1999-3-29,-1130
NKSW2 curncy,1999-3-29,5.47
NKBS2 curncy,1999-3-29,
USSWAP2 curncy,1999-3-29,5.465
NDSWAP2 curncy,1999-3-29,5.41
NOK2Y curncy,1999-3-29,139
NDBS2 curncy,1999-3-29,-4
EUR curncy,1999-3-29,1.0732
SKSW2 curncy,1999-3-29,3.39
NZD2Y curncy,1999-3-29,8.5
SKBS2 curncy,1999-3-29,-2.5
EUR2Y curncy,1999-3-29,535.2
SEK2Y curncy,1999-3-29,-3235
EUBS2 curncy,1999-3-29,-1
EUSA2 curncy,1999-3-29,3.083
AUD curncy,1999-4-5,0.6313
AUD2Y curncy,1999-4-5,43
ADSWAP2 curncy,1999-4-5,5.05
CAD curncy,1999-4-5,1.501
ADBS2 curncy,1999-4-5,4.501
CHF curncy,1999-4-5,1.4795
CDBS2 curncy,1999-4-5,
CAD2Y curncy,1999-4-5,-145
CDSW2 curncy,1999-4-5,4.98
GBP curncy,1999-4-5,1.6
SFBS2 curncy,1999-4-5,-1.75
JPY curncy,1999-4-5,121.78
CHF2Y curncy,1999-4-5,-1060
SFSW2 curncy,1999-4-5,1.65
NOK curncy,1999-4-5,7.7861
BPBS2 curncy,1999-4-5,-2.5
BPSW2 curncy,1999-4-5,5.2
GBP2Y curncy,1999-4-5,100
NZD curncy,1999-4-5,0.5312
JYSW2 curncy,1999-4-5,0.358
SEK curncy,1999-4-5,8.2767
JYBS2 curncy,1999-4-5,-9.5
JPY2Y curncy,1999-4-5,-1145.4
NKSW2 curncy,1999-4-5,5.46
NKBS2 curncy,1999-4-5,
NOK2Y curncy,1999-4-5,126.5
USSWAP2 curncy,1999-4-5,5.42
NDSWAP2 curncy,1999-4-5,5.375
NDBS2 curncy,1999-4-5,-4
EUR curncy,1999-4-5,1.0712
NZD2Y curncy,1999-4-5,12
SKBS2 curncy,1999-4-5,-2.75
SKSW2 curncy,1999-4-5,3.33
EUR2Y curncy,1999-4-5,535.2
SEK2Y curncy,1999-4-5,-3486.5
EUBS2 curncy,1999-4-5,0.5
EUSA2 curncy,1999-4-5,3.011
AUD curncy,1999-5-21,0.6576
ADSWAP2 curncy,1999-5-21,5.475
AUD2Y curncy,1999-5-21,23.5
ADBS2 curncy,1999-5-21,4.5
CAD curncy,1999-5-21,1.4609
CDSW2 curncy,1999-5-21,5.29
CDBS2 curncy,1999-5-21,
CAD2Y curncy,1999-5-21,-110
CHF curncy,1999-5-21,1.516
SFSW2 curncy,1999-5-21,1.5975
GBP curncy,1999-5-21,1.6011
CHF2Y curncy,1999-5-21,-1200
SFBS2 curncy,1999-5-21,-1.75
JPY curncy,1999-5-21,124
BPSW2 curncy,1999-5-21,5.6
GBP2Y curncy,1999-5-21,71.5
NOK curncy,1999-5-21,7.7874
BPBS2 curncy,1999-5-21,-2.25
JYSW2 curncy,1999-5-21,0.195
NZD curncy,1999-5-21,0.5445
JYBS2 curncy,1999-5-21,-5
JPY2Y curncy,1999-5-21,-1295
SEK curncy,1999-5-21,8.4873
NKSW2 curncy,1999-5-21,5.62
NDSWAP2 curncy,1999-5-21,5.515
NKBS2 curncy,1999-5-21,-3
NOK2Y curncy,1999-5-21,-311
USSWAP2 curncy,1999-5-21,5.715
NDBS2 curncy,1999-5-21,-2
SKSW2 curncy,1999-5-21,3.715
NZD2Y curncy,1999-5-21,23
EUR curncy,1999-5-21,1.0585
SKBS2 curncy,1999-5-21,-3
EUR2Y curncy,1999-5-21,611
SEK2Y curncy,1999-5-21,-2609
EUBS2 curncy,1999-5-21,1.5
EUSA2 curncy,1999-5-21,2.906
AUD curncy,1999-6-14,0.6637
ADBS2 curncy,1999-6-14,4.5
CAD curncy,1999-6-14,1.4608
AUD2Y curncy,1999-6-14,30.5
ADSWAP2 curncy,1999-6-14,5.795
CHF curncy,1999-6-14,1.5295
CDBS2 curncy,1999-6-14,
GBP curncy,1999-6-14,1.6065
CAD2Y curncy,1999-6-14,-135
CDSW2 curncy,1999-6-14,5.64
JPY curncy,1999-6-14,120.61
SFBS2 curncy,1999-6-14,-1.75
NOK curncy,1999-6-14,7.855
SFSW2 curncy,1999-6-14,1.8775
CHF2Y curncy,1999-6-14,-1238
BPBS2 curncy,1999-6-14,
NZD curncy,1999-6-14,0.5388
SEK curncy,1999-6-14,8.4965
GBP2Y curncy,1999-6-14,125
JYBS2 curncy,1999-6-14,-8
BPSW2 curncy,1999-6-14,5.73
USSWAP2 curncy,1999-6-14,6.11
JPY2Y curncy,1999-6-14,-1305
JYSW2 curncy,1999-6-14,0.35
NKBS2 curncy,1999-6-14,
EUR curncy,1999-6-14,1.0423
NKSW2 curncy,1999-6-14,5.83
NOK2Y curncy,1999-6-14,-650
NDBS2 curncy,1999-6-14,-2
EUR2Y curncy,1999-6-14,625
NDSWAP2 curncy,1999-6-14,5.985
EUBS2 curncy,1999-6-14,1.125
NZD2Y curncy,1999-6-14,22
SKSW2 curncy,1999-6-14,4.005
SKBS2 curncy,1999-6-14,
EUSA2 curncy,1999-6-14,3.174
SEK2Y curncy,1999-6-14,-3600
AUD curncy,1999-7-12,0.6609
AUD2Y curncy,1999-7-12,30.5
ADBS2 curncy,1999-7-12,6.5
CAD curncy,1999-7-12,1.4788
CHF curncy,1999-7-12,1.5818
ADSWAP2 curncy,1999-7-12,5.775
CAD2Y curncy,1999-7-12,-125
CDBS2 curncy,1999-7-12,
GBP curncy,1999-7-12,1.5574
CDSW2 curncy,1999-7-12,5.5
JPY curncy,1999-7-12,122.12
CHF2Y curncy,1999-7-12,-1146.5
NOK curncy,1999-7-12,7.992
SFBS2 curncy,1999-7-12,-1.75
SFSW2 curncy,1999-7-12,2.28
GBP2Y curncy,1999-7-12,62.5
NZD curncy,1999-7-12,0.5241
BPSW2 curncy,1999-7-12,5.87
BPBS2 curncy,1999-7-12,-3.5
SEK curncy,1999-7-12,8.6027
JPY2Y curncy,1999-7-12,-1307.5
JYSW2 curncy,1999-7-12,0.475
JYBS2 curncy,1999-7-12,-13.5
NOK2Y curncy,1999-7-12,-200
USSWAP2 curncy,1999-7-12,6.005
