GBP4Y curncy,1998-3-18,-510
NZD curncy,1998-3-18,0.5629
BPSW4 curncy,1998-3-18,6.76
BPBS4 curncy,1998-3-18,0.875
SEK curncy,1998-3-18,7.9525
JPY4Y curncy,1998-3-18,-2259.5
JYSW4 curncy,1998-3-18,1.23
JYBS4 curncy,1998-3-18,-13
NOK4Y curncy,1998-3-18,-2400
USSWAP4 curncy,1998-3-18,5.925
NKSW4 curncy,1998-3-18,5.235
DEM curncy,1998-3-18,1.8285
NKBS4 curncy,1998-3-18,
NZD4Y curncy,1998-3-18,-484
DEM4Y curncy,1998-3-18,
NDSWAP4 curncy,1998-3-18,8.295
NDBS4 curncy,1998-3-18,
SEK4Y curncy,1998-3-18,
SKSW4 curncy,1998-3-18,5.33
DMBS4 curncy,1998-3-18,1.5
SKBS4 curncy,1998-3-18,
DMSW4 curncy,1998-3-18,4.475
AUD curncy,1998-4-21,0.6515
AUD4Y curncy,1998-4-21,68
ADBS4 curncy,1998-4-21,4
CAD curncy,1998-4-21,1.4318
ADSWAP4 curncy,1998-4-21,5.67
CHF curncy,1998-4-21,1.4821
CAD4Y curncy,1998-4-21,
GBP curncy,1998-4-21,1.6737
CDBS4 curncy,1998-4-21,
CDSW4 curncy,1998-4-21,5.38
JPY curncy,1998-4-21,131.3
CHF4Y curncy,1998-4-21,-1804
SFSW4 curncy,1998-4-21,2.65
SFBS4 curncy,1998-4-21,
NOK curncy,1998-4-21,7.427
GBP4Y curncy,1998-4-21,-402
NZD curncy,1998-4-21,0.5586
BPSW4 curncy,1998-4-21,6.68
BPBS4 curncy,1998-4-21,0.25
SEK curncy,1998-4-21,7.6623
JPY4Y curncy,1998-4-21,-2322.5
JYSW4 curncy,1998-4-21,1.205
JYBS4 curncy,1998-4-21,-13.5
NKSW4 curncy,1998-4-21,5.29
USSWAP4 curncy,1998-4-21,6.025
NOK4Y curncy,1998-4-21,-2200
NKBS4 curncy,1998-4-21,
DEM curncy,1998-4-21,1.7858
NDSWAP4 curncy,1998-4-21,7.95
NZD4Y curncy,1998-4-21,-393
NDBS4 curncy,1998-4-21,
DEM4Y curncy,1998-4-21,
SKSW4 curncy,1998-4-21,5.25
SEK4Y curncy,1998-4-21,
SKBS4 curncy,1998-4-21,
DMBS4 curncy,1998-4-21,1.5
DMSW4 curncy,1998-4-21,4.675
AUD curncy,1998-5-13,0.6309
AUD4Y curncy,1998-5-13,92.5
ADBS4 curncy,1998-5-13,4
CAD curncy,1998-5-13,1.4448
ADSWAP4 curncy,1998-5-13,5.62
CHF curncy,1998-5-13,1.4806
CAD4Y curncy,1998-5-13,
CDBS4 curncy,1998-5-13,
GBP curncy,1998-5-13,1.6311
CDSW4 curncy,1998-5-13,5.49
CHF4Y curncy,1998-5-13,-1807.5
JPY curncy,1998-5-13,134.13
SFSW4 curncy,1998-5-13,2.69
SFBS4 curncy,1998-5-13,
NOK curncy,1998-5-13,7.462
GBP4Y curncy,1998-5-13,-350.5
NZD curncy,1998-5-13,0.5344
BPSW4 curncy,1998-5-13,6.62
BPBS4 curncy,1998-5-13,0.25
JPY4Y curncy,1998-5-13,-2461
SEK curncy,1998-5-13,7.6665
JYBS4 curncy,1998-5-13,-14.5
JYSW4 curncy,1998-5-13,1.04
NOK4Y curncy,1998-5-13,-1778.5
NKBS4 curncy,1998-5-13,3
USSWAP4 curncy,1998-5-13,6.025
NKSW4 curncy,1998-5-13,5.49
NZD4Y curncy,1998-5-13,-399
DEM curncy,1998-5-13,1.7784
NDSWAP4 curncy,1998-5-13,8.105
SEK4Y curncy,1998-5-13,-2370
DEM4Y curncy,1998-5-13,
NDBS4 curncy,1998-5-13,
SKSW4 curncy,1998-5-13,5.31
SKBS4 curncy,1998-5-13,
DMBS4 curncy,1998-5-13,1.5
DMSW4 curncy,1998-5-13,4.685
AUD curncy,1998-6-11,0.5859
AUD4Y curncy,1998-6-11,17
ADBS4 curncy,1998-6-11,5
ADSWAP4 curncy,1998-6-11,5.9
CAD curncy,1998-6-11,1.4695
CHF curncy,1998-6-11,1.496
CDBS4 curncy,1998-6-11,
CAD4Y curncy,1998-6-11,
CDSW4 curncy,1998-6-11,5.48
GBP curncy,1998-6-11,1.6278
SFBS4 curncy,1998-6-11,
CHF4Y curncy,1998-6-11,-1769
JPY curncy,1998-6-11,144.05
SFSW4 curncy,1998-6-11,2.66
NOK curncy,1998-6-11,7.655
BPBS4 curncy,1998-6-11,0.25
GBP4Y curncy,1998-6-11,-474
BPSW4 curncy,1998-6-11,6.7
NZD curncy,1998-6-11,0.4954
JPY4Y curncy,1998-6-11,-2575
JYBS4 curncy,1998-6-11,-14.5
SEK curncy,1998-6-11,8.0233
JYSW4 curncy,1998-6-11,1.0275
NOK4Y curncy,1998-6-11,-1300
NKSW4 curncy,1998-6-11,5.4133
NKBS4 curncy,1998-6-11,3
USSWAP4 curncy,1998-6-11,5.865
NDBS4 curncy,1998-6-11,
NZD4Y curncy,1998-6-11,-396.5
NDSWAP4 curncy,1998-6-11,8.22
DEM curncy,1998-6-11,1.8058
SKSW4 curncy,1998-6-11,4.875
SKBS4 curncy,1998-6-11,
DEM4Y curncy,1998-6-11,
SEK4Y curncy,1998-6-11,-2368.5
DMBS4 curncy,1998-6-11,1.375
DMSW4 curncy,1998-6-11,4.555
AUD curncy,1998-7-8,0.618
ADSWAP4 curncy,1998-7-8,5.665
AUD4Y curncy,1998-7-8,40
CAD curncy,1998-7-8,1.4715
ADBS4 curncy,1998-7-8,5
CHF curncy,1998-7-8,1.5287
CAD4Y curncy,1998-7-8,
CDBS4 curncy,1998-7-8,
CDSW4 curncy,1998-7-8,5.44
GBP curncy,1998-7-8,1.6378
CHF4Y curncy,1998-7-8,-1658
JPY curncy,1998-7-8,139.4
SFSW4 curncy,1998-7-8,2.85
SFBS4 curncy,1998-7-8,
NOK curncy,1998-7-8,7.7323
GBP4Y curncy,1998-7-8,-742.5
BPBS4 curncy,1998-7-8,0.25
NZD curncy,1998-7-8,0.5175
BPSW4 curncy,1998-7-8,7.09
SEK curncy,1998-7-8,8.0663
JPY4Y curncy,1998-7-8,-2442.5
JYBS4 curncy,1998-7-8,-16
JYSW4 curncy,1998-7-8,1.12
USSWAP4 curncy,1998-7-8,5.87
NKBS4 curncy,1998-7-8,3
NOK4Y curncy,1998-7-8,-278
DEM curncy,1998-7-8,1.8184
NKSW4 curncy,1998-7-8,5.835
DEM4Y curncy,1998-7-8,
NZD4Y curncy,1998-7-8,-340.5
NDBS4 curncy,1998-7-8,
NDSWAP4 curncy,1998-7-8,7.745
DMBS4 curncy,1998-7-8,1.25
SEK4Y curncy,1998-7-8,-3250
SKBS4 curncy,1998-7-8,
SKSW4 curncy,1998-7-8,4.845
DMSW4 curncy,1998-7-8,4.435
AUD curncy,1998-8-11,0.5942
AUD4Y curncy,1998-8-11,21
ADBS4 curncy,1998-8-11,5
CAD curncy,1998-8-11,1.5224
ADSWAP4 curncy,1998-8-11,5.825
CHF curncy,1998-8-11,1.4895
CAD4Y curncy,1998-8-11,
CDSW4 curncy,1998-8-11,5.66
CDBS4 curncy,1998-8-11,
GBP curncy,1998-8-11,1.6303
SFBS4 curncy,1998-8-11,
CHF4Y curncy,1998-8-11,-1683.5
JPY curncy,1998-8-11,147.26
SFSW4 curncy,1998-8-11,2.73
NOK curncy,1998-8-11,7.621
GBP4Y curncy,1998-8-11,-528
BPBS4 curncy,1998-8-11,1
NZD curncy,1998-8-11,0.5019
JPY4Y curncy,1998-8-11,-2593
JYBS4 curncy,1998-8-11,-18.5
SEK curncy,1998-8-11,8.1576
BPSW4 curncy,1998-8-11,6.7
USSWAP4 curncy,1998-8-11,5.83
NOK4Y curncy,1998-8-11,400
JYSW4 curncy,1998-8-11,1.045
NKBS4 curncy,1998-8-11,3
DEM curncy,1998-8-11,1.7806
NZD4Y curncy,1998-8-11,-282
DEM4Y curncy,1998-8-11,
NDBS4 curncy,1998-8-11,
NKSW4 curncy,1998-8-11,5.93
SEK4Y curncy,1998-8-11,-3134.5
DMBS4 curncy,1998-8-11,0.675
SKBS4 curncy,1998-8-11,1
NDSWAP4 curncy,1998-8-11,7.375
DMSW4 curncy,1998-8-11,4.281
SKSW4 curncy,1998-8-11,4.855
AUD curncy,1998-9-11,0.5983
ADSWAP4 curncy,1998-9-11,5.57
ADBS4 curncy,1998-9-11,4
AUD4Y curncy,1998-9-11,82
CAD curncy,1998-9-11,1.5138
CHF curncy,1998-9-11,1.3913
CDSW4 curncy,1998-9-11,5.49
CAD4Y curncy,1998-9-11,
CDBS4 curncy,1998-9-11,
GBP curncy,1998-9-11,1.6728
JPY curncy,1998-9-11,130.95
SFSW4 curncy,1998-9-11,2.41
CHF4Y curncy,1998-9-11,-1454.5
SFBS4 curncy,1998-9-11,0.5
NOK curncy,1998-9-11,7.5524
GBP4Y curncy,1998-9-11,-696.5
NZD curncy,1998-9-11,0.5188
BPBS4 curncy,1998-9-11,1
BPSW4 curncy,1998-9-11,6.38
SEK curncy,1998-9-11,7.865
JPY4Y curncy,1998-9-11,-2266.5
JYBS4 curncy,1998-9-11,-28
JYSW4 curncy,1998-9-11,0.76
NOK4Y curncy,1998-9-11,2800
USSWAP4 curncy,1998-9-11,5.32
NKSW4 curncy,1998-9-11,6.35
NKBS4 curncy,1998-9-11,3
DEM curncy,1998-9-11,1.6915
NZD4Y curncy,1998-9-11,-331.5
NDSWAP4 curncy,1998-9-11,6.885
DEM4Y curncy,1998-9-11,
NDBS4 curncy,1998-9-11,
DMBS4 curncy,1998-9-11,0.125
SEK4Y curncy,1998-9-11,-1755.5
SKSW4 curncy,1998-9-11,4.965
SKBS4 curncy,1998-9-11,-0.5
DMSW4 curncy,1998-9-11,3.83
AUD curncy,1998-10-16,0.6352
AUD4Y curncy,1998-10-16,67
ADBS4 curncy,1998-10-16,2
CAD curncy,1998-10-16,1.545
ADSWAP4 curncy,1998-10-16,5.08
CHF curncy,1998-10-16,1.3175
CAD4Y curncy,1998-10-16,
CDBS4 curncy,1998-10-16,
GBP curncy,1998-10-16,1.7027
CDSW4 curncy,1998-10-16,4.95
CHF4Y curncy,1998-10-16,-1359.5
SFBS4 curncy,1998-10-16,-5.5
JPY curncy,1998-10-16,115.27
NOK curncy,1998-10-16,7.4609
BPBS4 curncy,1998-10-16,-3.75
GBP4Y curncy,1998-10-16,-734
SFSW4 curncy,1998-10-16,2.17
NZD curncy,1998-10-16,0.5358
JPY4Y curncy,1998-10-16,-1930
JYBS4 curncy,1998-10-16,-35.5
SEK curncy,1998-10-16,7.7899
BPSW4 curncy,1998-10-16,6.09
NOK4Y curncy,1998-10-16,4400
JYSW4 curncy,1998-10-16,0.73
USSWAP4 curncy,1998-10-16,4.815
NKBS4 curncy,1998-10-16,
DEM curncy,1998-10-16,1.6143
NKSW4 curncy,1998-10-16,6.49
NZD4Y curncy,1998-10-16,-329
NDBS4 curncy,1998-10-16,
DEM4Y curncy,1998-10-16,
NDSWAP4 curncy,1998-10-16,6.4
SEK4Y curncy,1998-10-16,
SKBS4 curncy,1998-10-16,
DMBS4 curncy,1998-10-16,-5.25
SKSW4 curncy,1998-10-16,5.195
DMSW4 curncy,1998-10-16,3.732
AUD curncy,1998-11-10,0.6279
CAD curncy,1998-11-10,1.544
AUD4Y curncy,1998-11-10,7
ADSWAP4 curncy,1998-11-10,5.175
ADBS4 curncy,1998-11-10,2
CDBS4 curncy,1998-11-10,
CHF curncy,1998-11-10,1.3873
CAD4Y curncy,1998-11-10,
CDSW4 curncy,1998-11-10,5.15
GBP curncy,1998-11-10,1.6584
SFBS4 curncy,1998-11-10,-5.5
JPY curncy,1998-11-10,122.07
SFSW4 curncy,1998-11-10,2.3
CHF4Y curncy,1998-11-10,-1513
BPBS4 curncy,1998-11-10,-8.5
NOK curncy,1998-11-10,7.4686
BPSW4 curncy,1998-11-10,6
GBP4Y curncy,1998-11-10,-473
NZD curncy,1998-11-10,0.5296
JYSW4 curncy,1998-11-10,0.64
JYBS4 curncy,1998-11-10,-33.5
SEK curncy,1998-11-10,7.9591
JPY4Y curncy,1998-11-10,-2210.5
NKSW4 curncy,1998-11-10,6.11
USSWAP4 curncy,1998-11-10,5.175
NKBS4 curncy,1998-11-10,
NOK4Y curncy,1998-11-10,2300
DEM curncy,1998-11-10,1.6864
NDSWAP4 curncy,1998-11-10,6.425
NDBS4 curncy,1998-11-10,-6
DEM4Y curncy,1998-11-10,
NZD4Y curncy,1998-11-10,-252
SKSW4 curncy,1998-11-10,4.725
SKBS4 curncy,1998-11-10,
DMBS4 curncy,1998-11-10,-4.5
SEK4Y curncy,1998-11-10,
DMSW4 curncy,1998-11-10,3.8385
AUD curncy,1998-12-2,0.6298
ADBS4 curncy,1998-12-2,2
ADSWAP4 curncy,1998-12-2,5.025
AUD4Y curncy,1998-12-2,5
CAD curncy,1998-12-2,1.532
CHF curncy,1998-12-2,1.3665
CAD4Y curncy,1998-12-2,
CDBS4 curncy,1998-12-2,
CDSW4 curncy,1998-12-2,4.99
GBP curncy,1998-12-2,1.6671
SFSW4 curncy,1998-12-2,2.24
CHF4Y curncy,1998-12-2,-1452
JPY curncy,1998-12-2,119.97
SFBS4 curncy,1998-12-2,-5
NOK curncy,1998-12-2,7.429
BPBS4 curncy,1998-12-2,-5
GBP4Y curncy,1998-12-2,-421
NZD curncy,1998-12-2,0.5265
BPSW4 curncy,1998-12-2,5.79
JYBS4 curncy,1998-12-2,-26.5
JPY4Y curncy,1998-12-2,-2007.5
SEK curncy,1998-12-2,8.061
JYSW4 curncy,1998-12-2,0.79
NKBS4 curncy,1998-12-2,
USSWAP4 curncy,1998-12-2,5.11
NOK4Y curncy,1998-12-2,2036
NKSW4 curncy,1998-12-2,6.075
DEM curncy,1998-12-2,1.6696
NDBS4 curncy,1998-12-2,
NZD4Y curncy,1998-12-2,-222
DEM4Y curncy,1998-12-2,
NDSWAP4 curncy,1998-12-2,6.2
SEK4Y curncy,1998-12-2,
SKSW4 curncy,1998-12-2,4.285
DMBS4 curncy,1998-12-2,-3
SKBS4 curncy,1998-12-2,-5.5
DMSW4 curncy,1998-12-2,3.572
AUD curncy,1999-1-6,0.6283
AUD4Y curncy,1999-1-6,-5
CAD curncy,1999-1-6,1.5114
ADSWAP4 curncy,1999-1-6,5.2
CHF curncy,1999-1-6,1.3925
ADBS4 curncy,1999-1-6,2
CAD4Y curncy,1999-1-6,
GBP curncy,1999-1-6,1.6558
CDBS4 curncy,1999-1-6,
CDSW4 curncy,1999-1-6,5.06
CHF4Y curncy,1999-1-6,-1524.5
JPY curncy,1999-1-6,112.88
SFBS4 curncy,1999-1-6,-5
SFSW4 curncy,1999-1-6,2.27
NOK curncy,1999-1-6,7.445
GBP4Y curncy,1999-1-6,-74
NZD curncy,1999-1-6,0.5378
BPSW4 curncy,1999-1-6,5.29
BPBS4 curncy,1999-1-6,-7.5
SEK curncy,1999-1-6,7.94
JPY4Y curncy,1999-1-6,-1760
JYBS4 curncy,1999-1-6,-28.5
JYSW4 curncy,1999-1-6,1.22
USSWAP4 curncy,1999-1-6,5.21
NOK4Y curncy,1999-1-6,1300
EUR curncy,1999-1-6,1.1628
NKSW4 curncy,1999-1-6,5.8
NZD4Y curncy,1999-1-6,-200
NKBS4 curncy,1999-1-6,
EUR4Y curncy,1999-1-6,895
NDSWAP4 curncy,1999-1-6,6.25
SEK4Y curncy,1999-1-6,
NDBS4 curncy,1999-1-6,-8
SKSW4 curncy,1999-1-6,4.065
EUBS4 curncy,1999-1-6,-3.5
SKBS4 curncy,1999-1-6,-5.5
EUSA4 curncy,1999-1-6,3.4375
AUD curncy,1999-2-4,0.648
AUD4Y curncy,1999-2-4,-5
ADSWAP4 curncy,1999-2-4,5.385
CAD curncy,1999-2-4,1.4916
ADBS4 curncy,1999-2-4,3.25
CHF curncy,1999-2-4,1.4127
CDSW4 curncy,1999-2-4,5.21
CAD4Y curncy,1999-2-4,
GBP curncy,1999-2-4,1.6448
CDBS4 curncy,1999-2-4,
SFSW4 curncy,1999-2-4,2.25
JPY curncy,1999-2-4,112.07
CHF4Y curncy,1999-2-4,-1667.5
SFBS4 curncy,1999-2-4,-6
NOK curncy,1999-2-4,7.6309
BPSW4 curncy,1999-2-4,5.12
GBP4Y curncy,1999-2-4,124.5
NZD curncy,1999-2-4,0.5502
JYSW4 curncy,1999-2-4,1.33
BPBS4 curncy,1999-2-4,-7
JPY4Y curncy,1999-2-4,-1764.5
SEK curncy,1999-2-4,7.8255
NOK4Y curncy,1999-2-4,450
JYBS4 curncy,1999-2-4,-17.5
NKSW4 curncy,1999-2-4,5.34
USSWAP4 curncy,1999-2-4,5.37
EUR curncy,1999-2-4,1.134
NZD4Y curncy,1999-2-4,-191
NKBS4 curncy,1999-2-4,
NDSWAP4 curncy,1999-2-4,6.295
EUR4Y curncy,1999-2-4,906
SEK4Y curncy,1999-2-4,
NDBS4 curncy,1999-2-4,-7.5
SKSW4 curncy,1999-2-4,3.905
EUBS4 curncy,1999-2-4,-2.5
SKBS4 curncy,1999-2-4,-5.5
EUSA4 curncy,1999-2-4,3.398
AUD curncy,1999-3-29,0.6322
ADSWAP4 curncy,1999-3-29,5.47
AUD4Y curncy,1999-3-29,45
CAD curncy,1999-3-29,1.5129
ADBS4 curncy,1999-3-29,4.501
CHF curncy,1999-3-29,1.4856
CDSW4 curncy,1999-3-29,5.3
CAD4Y curncy,1999-3-29,
GBP curncy,1999-3-29,1.6157
CDBS4 curncy,1999-3-29,
SFSW4 curncy,1999-3-29,2.17
JPY curncy,1999-3-29,120.27
CHF4Y curncy,1999-3-29,-1875
SFBS4 curncy,1999-3-29,-4.5
NOK curncy,1999-3-29,7.7805
BPSW4 curncy,1999-3-29,5.3
GBP4Y curncy,1999-3-29,181.5
NZD curncy,1999-3-29,0.5332
BPBS4 curncy,1999-3-29,-4
SEK curncy,1999-3-29,8.3271
JPY4Y curncy,1999-3-29,-2146
JYSW4 curncy,1999-3-29,0.84
JYBS4 curncy,1999-3-29,-13.5
USSWAP4 curncy,1999-3-29,5.7
NKSW4 curncy,1999-3-29,5.535
NOK4Y curncy,1999-3-29,-800
NKBS4 curncy,1999-3-29,
EUR curncy,1999-3-29,1.0732
NZD4Y curncy,1999-3-29,-80
NDSWAP4 curncy,1999-3-29,6.09
NDBS4 curncy,1999-3-29,-3
EUR4Y curncy,1999-3-29,942
SEK4Y curncy,1999-3-29,
SKSW4 curncy,1999-3-29,3.92
SKBS4 curncy,1999-3-29,-2.5
EUBS4 curncy,1999-3-29,-0.625
EUSA4 curncy,1999-3-29,3.449
AUD curncy,1999-4-5,0.6313
ADBS4 curncy,1999-4-5,4.501
AUD4Y curncy,1999-4-5,55
CAD curncy,1999-4-5,1.501
ADSWAP4 curncy,1999-4-5,5.45
CHF curncy,1999-4-5,1.4795
CDBS4 curncy,1999-4-5,
CAD4Y curncy,1999-4-5,
GBP curncy,1999-4-5,1.6
SFBS4 curncy,1999-4-5,-4.5
CDSW4 curncy,1999-4-5,5.15
JPY curncy,1999-4-5,121.78
CHF4Y curncy,1999-4-5,-1905
BPBS4 curncy,1999-4-5,-4
SFSW4 curncy,1999-4-5,2.13
NOK curncy,1999-4-5,7.7861
GBP4Y curncy,1999-4-5,190
BPSW4 curncy,1999-4-5,5.33
NZD curncy,1999-4-5,0.5312
JYBS4 curncy,1999-4-5,-15.5
JPY4Y curncy,1999-4-5,-2155
SEK curncy,1999-4-5,8.2767
JYSW4 curncy,1999-4-5,0.805
NKBS4 curncy,1999-4-5,
NKSW4 curncy,1999-4-5,5.5
NOK4Y curncy,1999-4-5,-800
USSWAP4 curncy,1999-4-5,5.595
NDBS4 curncy,1999-4-5,-3
EUR curncy,1999-4-5,1.0712
NZD4Y curncy,1999-4-5,-73
NDSWAP4 curncy,1999-4-5,6.005
SKBS4 curncy,1999-4-5,-2.75
SEK4Y curncy,1999-4-5,
EUR4Y curncy,1999-4-5,1000
SKSW4 curncy,1999-4-5,3.795
EUBS4 curncy,1999-4-5,-0.75
EUSA4 curncy,1999-4-5,3.391
AUD curncy,1999-5-21,0.6576
ADSWAP4 curncy,1999-5-21,5.975
AUD4Y curncy,1999-5-21,10
CAD curncy,1999-5-21,1.4609
ADBS4 curncy,1999-5-21,7
CDSW4 curncy,1999-5-21,5.55
CHF curncy,1999-5-21,1.516
CAD4Y curncy,1999-5-21,-210
CDBS4 curncy,1999-5-21,
GBP curncy,1999-5-21,1.6011
CHF4Y curncy,1999-5-21,-2154.5
SFSW4 curncy,1999-5-21,2.09
JPY curncy,1999-5-21,124
SFBS4 curncy,1999-5-21,-3.875
NOK curncy,1999-5-21,7.7874
GBP4Y curncy,1999-5-21,200.5
BPSW4 curncy,1999-5-21,5.77
BPBS4 curncy,1999-5-21,-3.5
NZD curncy,1999-5-21,0.5445
JYSW4 curncy,1999-5-21,0.55
JPY4Y curncy,1999-5-21,-2445.8
SEK curncy,1999-5-21,8.4873
JYBS4 curncy,1999-5-21,-10
NKSW4 curncy,1999-5-21,5.675
NOK4Y curncy,1999-5-21,-1300
USSWAP4 curncy,1999-5-21,5.97
NKBS4 curncy,1999-5-21,-3
NZD4Y curncy,1999-5-21,-56
EUR curncy,1999-5-21,1.0585
NDSWAP4 curncy,1999-5-21,6.275
NDBS4 curncy,1999-5-21,-1
SEK4Y curncy,1999-5-21,
EUR4Y curncy,1999-5-21,1152
SKSW4 curncy,1999-5-21,4.305
SKBS4 curncy,1999-5-21,-3
EUBS4 curncy,1999-5-21,-1.5
EUSA4 curncy,1999-5-21,3.3
AUD curncy,1999-6-14,0.6637
AUD4Y curncy,1999-6-14,43.5
ADSWAP4 curncy,1999-6-14,6.3
ADBS4 curncy,1999-6-14,4.501
CAD curncy,1999-6-14,1.4608
CHF curncy,1999-6-14,1.5295
CAD4Y curncy,1999-6-14,-180
CDBS4 curncy,1999-6-14,
CDSW4 curncy,1999-6-14,5.93
GBP curncy,1999-6-14,1.6065
SFBS4 curncy,1999-6-14,-3.25
CHF4Y curncy,1999-6-14,-2251.5
JPY curncy,1999-6-14,120.61
SFSW4 curncy,1999-6-14,2.4275
NOK curncy,1999-6-14,7.855
GBP4Y curncy,1999-6-14,159.5
BPBS4 curncy,1999-6-14,
BPSW4 curncy,1999-6-14,6.11
NZD curncy,1999-6-14,0.5388
SEK curncy,1999-6-14,8.4965
JPY4Y curncy,1999-6-14,-2512.5
JYSW4 curncy,1999-6-14,0.81
JYBS4 curncy,1999-6-14,-13.5
NOK4Y curncy,1999-6-14,-1469.5
USSWAP4 curncy,1999-6-14,6.475
NKBS4 curncy,1999-6-14,
NKSW4 curncy,1999-6-14,5.96
EUR curncy,1999-6-14,1.0423
NZD4Y curncy,1999-6-14,-59
NDBS4 curncy,1999-6-14,-1
NDSWAP4 curncy,1999-6-14,6.755
EUR4Y curncy,1999-6-14,1185
SEK4Y curncy,1999-6-14,-5382.5
SKBS4 curncy,1999-6-14,
SKSW4 curncy,1999-6-14,4.76
EUBS4 curncy,1999-6-14,-0.875
EUSA4 curncy,1999-6-14,3.688
AUD curncy,1999-7-12,0.6609
ADBS4 curncy,1999-7-12,7
ADSWAP4 curncy,1999-7-12,6.23
AUD4Y curncy,1999-7-12,26.5
CAD curncy,1999-7-12,1.4788
CHF curncy,1999-7-12,1.5818
CAD4Y curncy,1999-7-12,-200
CDBS4 curncy,1999-7-12,
CDSW4 curncy,1999-7-12,5.76
GBP curncy,1999-7-12,1.5574
CHF4Y curncy,1999-7-12,-2022
JPY curncy,1999-7-12,122.12
SFSW4 curncy,1999-7-12,2.8575
SFBS4 curncy,1999-7-12,-2.75
NOK curncy,1999-7-12,7.992
BPSW4 curncy,1999-7-12,6.26
GBP4Y curncy,1999-7-12,150
NZD curncy,1999-7-12,0.5241
BPBS4 curncy,1999-7-12,-4.25
SEK curncy,1999-7-12,8.6027
JYSW4 curncy,1999-7-12,1
JPY4Y curncy,1999-7-12,-2400
NKSW4 curncy,1999-7-12,6.33
JYBS4 curncy,1999-7-12,-17.5
USSWAP4 curncy,1999-7-12,6.25
NOK4Y curncy,1999-7-12,-200
NDSWAP4 curncy,1999-7-12,6.73
NKBS4 curncy,1999-7-12,-3.5
EUR curncy,1999-7-12,1.0145
NZD4Y curncy,1999-7-12,-70.5
