NDSWAP6 curncy,1998-4-21,
DEM6Y curncy,1998-4-21,
SEK6Y curncy,1998-4-21,
SKSW6 curncy,1998-4-21,5.35
NKBS6 curncy,1998-4-21,
DMSW6 curncy,1998-4-21,4.875
NDBS6 curncy,1998-4-21,
SKBS6 curncy,1998-4-21,
AUD curncy,1998-5-13,0.6309
AUD6Y curncy,1998-5-13,
ADBS6 curncy,1998-5-13,
CAD curncy,1998-5-13,1.4448
ADSWAP6 curncy,1998-5-13,5.825
CDBS6 curncy,1998-5-13,
CHF curncy,1998-5-13,1.4806
CAD6Y curncy,1998-5-13,
CDSW6 curncy,1998-5-13,5.5365
GBP curncy,1998-5-13,1.6311
CHF6Y curncy,1998-5-13,
SFBS6 curncy,1998-5-13,
JPY curncy,1998-5-13,134.13
GBP6Y curncy,1998-5-13,
NOK curncy,1998-5-13,7.462
BPBS6 curncy,1998-5-13,
SFSW6 curncy,1998-5-13,3.07
NZD curncy,1998-5-13,0.5344
JPY6Y curncy,1998-5-13,-3210
JYBS6 curncy,1998-5-13,-14.5
BPSW6 curncy,1998-5-13,6.43
SEK curncy,1998-5-13,7.6665
NOK6Y curncy,1998-5-13,
NKBS6 curncy,1998-5-13,
JYSW6 curncy,1998-5-13,1.43
USSWAP6 curncy,1998-5-13,6.065
NZD6Y curncy,1998-5-13,
DEM curncy,1998-5-13,1.7784
NDBS6 curncy,1998-5-13,
DEM6Y curncy,1998-5-13,
NKSW6 curncy,1998-5-13,5.64
SEK6Y curncy,1998-5-13,
SKBS6 curncy,1998-5-13,1
NDSWAP6 curncy,1998-5-13,
DMSW6 curncy,1998-5-13,4.945
SKSW6 curncy,1998-5-13,5.41
AUD curncy,1998-6-11,0.5859
AUD6Y curncy,1998-6-11,
ADBS6 curncy,1998-6-11,
ADSWAP6 curncy,1998-6-11,5.97
CAD curncy,1998-6-11,1.4695
CDBS6 curncy,1998-6-11,
CAD6Y curncy,1998-6-11,
CHF curncy,1998-6-11,1.496
CDSW6 curncy,1998-6-11,5.5095
GBP curncy,1998-6-11,1.6278
CHF6Y curncy,1998-6-11,-3330
SFBS6 curncy,1998-6-11,
JPY curncy,1998-6-11,144.05
GBP6Y curncy,1998-6-11,
SFSW6 curncy,1998-6-11,3.03
NOK curncy,1998-6-11,7.655
BPBS6 curncy,1998-6-11,
NZD curncy,1998-6-11,0.4954
JPY6Y curncy,1998-6-11,-3360
SEK curncy,1998-6-11,8.0233
JYBS6 curncy,1998-6-11,-14.5
BPSW6 curncy,1998-6-11,6.4
NOK6Y curncy,1998-6-11,
JYSW6 curncy,1998-6-11,1.3765
NKBS6 curncy,1998-6-11,3
USSWAP6 curncy,1998-6-11,5.905
NZD6Y curncy,1998-6-11,
DEM curncy,1998-6-11,1.8058
NKSW6 curncy,1998-6-11,5.62
NDBS6 curncy,1998-6-11,
DEM6Y curncy,1998-6-11,
SEK6Y curncy,1998-6-11,
SKBS6 curncy,1998-6-11,1
NDSWAP6 curncy,1998-6-11,
DMSW6 curncy,1998-6-11,4.775
SKSW6 curncy,1998-6-11,5.045
AUD curncy,1998-7-8,0.618
ADBS6 curncy,1998-7-8,
AUD6Y curncy,1998-7-8,
ADSWAP6 curncy,1998-7-8,5.78
CAD curncy,1998-7-8,1.4715
CDBS6 curncy,1998-7-8,
CHF curncy,1998-7-8,1.5287
CAD6Y curncy,1998-7-8,
CDSW6 curncy,1998-7-8,5.4605
GBP curncy,1998-7-8,1.6378
JPY curncy,1998-7-8,139.4
CHF6Y curncy,1998-7-8,
SFSW6 curncy,1998-7-8,3.2
SFBS6 curncy,1998-7-8,
NOK curncy,1998-7-8,7.7323
GBP6Y curncy,1998-7-8,
BPSW6 curncy,1998-7-8,6.71
NZD curncy,1998-7-8,0.5175
BPBS6 curncy,1998-7-8,
JPY6Y curncy,1998-7-8,-3160
SEK curncy,1998-7-8,8.0663
JYSW6 curncy,1998-7-8,1.49
JYBS6 curncy,1998-7-8,-17
NOK6Y curncy,1998-7-8,
NKSW6 curncy,1998-7-8,5.86
USSWAP6 curncy,1998-7-8,5.915
NKBS6 curncy,1998-7-8,3
NZD6Y curncy,1998-7-8,
DEM curncy,1998-7-8,1.8184
NDSWAP6 curncy,1998-7-8,
NDBS6 curncy,1998-7-8,
DEM6Y curncy,1998-7-8,
SEK6Y curncy,1998-7-8,
SKSW6 curncy,1998-7-8,5.045
SKBS6 curncy,1998-7-8,1
DMSW6 curncy,1998-7-8,4.675
AUD curncy,1998-8-11,0.5942
ADSWAP6 curncy,1998-8-11,5.94
AUD6Y curncy,1998-8-11,
CAD curncy,1998-8-11,1.5224
ADBS6 curncy,1998-8-11,
CHF curncy,1998-8-11,1.4895
CAD6Y curncy,1998-8-11,
CDSW6 curncy,1998-8-11,5.7715
CDBS6 curncy,1998-8-11,
GBP curncy,1998-8-11,1.6303
JPY curncy,1998-8-11,147.26
CHF6Y curncy,1998-8-11,
SFBS6 curncy,1998-8-11,
SFSW6 curncy,1998-8-11,3.08
NOK curncy,1998-8-11,7.621
GBP6Y curncy,1998-8-11,
BPBS6 curncy,1998-8-11,
NZD curncy,1998-8-11,0.5019
BPSW6 curncy,1998-8-11,6.41
JPY6Y curncy,1998-8-11,-3420
SEK curncy,1998-8-11,8.1576
JYBS6 curncy,1998-8-11,-19.5
JYSW6 curncy,1998-8-11,1.385
NOK6Y curncy,1998-8-11,
NKBS6 curncy,1998-8-11,3
USSWAP6 curncy,1998-8-11,5.91
NKSW6 curncy,1998-8-11,5.89
DEM curncy,1998-8-11,1.7806
NZD6Y curncy,1998-8-11,
NDSWAP6 curncy,1998-8-11,
NDBS6 curncy,1998-8-11,
DEM6Y curncy,1998-8-11,
SEK6Y curncy,1998-8-11,
SKBS6 curncy,1998-8-11,1
SKSW6 curncy,1998-8-11,5.005
DMSW6 curncy,1998-8-11,4.513
AUD curncy,1998-9-11,0.5983
AUD6Y curncy,1998-9-11,
ADBS6 curncy,1998-9-11,
ADSWAP6 curncy,1998-9-11,5.59
CAD curncy,1998-9-11,1.5138
CHF curncy,1998-9-11,1.3913
CDBS6 curncy,1998-9-11,
CAD6Y curncy,1998-9-11,
CDSW6 curncy,1998-9-11,5.5605
GBP curncy,1998-9-11,1.6728
CHF6Y curncy,1998-9-11,
JPY curncy,1998-9-11,130.95
SFSW6 curncy,1998-9-11,2.84
NOK curncy,1998-9-11,7.5524
SFBS6 curncy,1998-9-11,
GBP6Y curncy,1998-9-11,
NZD curncy,1998-9-11,0.5188
BPSW6 curncy,1998-9-11,6.25
JPY6Y curncy,1998-9-11,-2990
SEK curncy,1998-9-11,7.865
BPBS6 curncy,1998-9-11,
JYSW6 curncy,1998-9-11,1.03
NOK6Y curncy,1998-9-11,
JYBS6 curncy,1998-9-11,-30
USSWAP6 curncy,1998-9-11,5.45
DEM curncy,1998-9-11,1.6915
NKBS6 curncy,1998-9-11,3
NKSW6 curncy,1998-9-11,6.62
NZD6Y curncy,1998-9-11,
DEM6Y curncy,1998-9-11,
NDSWAP6 curncy,1998-9-11,
NDBS6 curncy,1998-9-11,
SEK6Y curncy,1998-9-11,
SKBS6 curncy,1998-9-11,-0.5
DMSW6 curncy,1998-9-11,4.125
SKSW6 curncy,1998-9-11,5.165
AUD curncy,1998-10-16,0.6352
AUD6Y curncy,1998-10-16,
ADSWAP6 curncy,1998-10-16,5.395
ADBS6 curncy,1998-10-16,
CAD curncy,1998-10-16,1.545
CHF curncy,1998-10-16,1.3175
CDBS6 curncy,1998-10-16,
CAD6Y curncy,1998-10-16,
CDSW6 curncy,1998-10-16,5.0795
GBP curncy,1998-10-16,1.7027
SFBS6 curncy,1998-10-16,
CHF6Y curncy,1998-10-16,
JPY curncy,1998-10-16,115.27
SFSW6 curncy,1998-10-16,2.67
NOK curncy,1998-10-16,7.4609
GBP6Y curncy,1998-10-16,
BPBS6 curncy,1998-10-16,
BPSW6 curncy,1998-10-16,6.07
NZD curncy,1998-10-16,0.5358
JPY6Y curncy,1998-10-16,-2680
SEK curncy,1998-10-16,7.7899
JYBS6 curncy,1998-10-16,-38.5
JYSW6 curncy,1998-10-16,0.908
NOK6Y curncy,1998-10-16,
NKBS6 curncy,1998-10-16,
USSWAP6 curncy,1998-10-16,5.035
NKSW6 curncy,1998-10-16,
NZD6Y curncy,1998-10-16,
DEM curncy,1998-10-16,1.6143
NDBS6 curncy,1998-10-16,
NDSWAP6 curncy,1998-10-16,
DEM6Y curncy,1998-10-16,
SEK6Y curncy,1998-10-16,
SKBS6 curncy,1998-10-16,
SKSW6 curncy,1998-10-16,5.435
DMSW6 curncy,1998-10-16,4.029
AUD curncy,1998-11-10,0.6279
ADBS6 curncy,1998-11-10,
CAD curncy,1998-11-10,1.544
AUD6Y curncy,1998-11-10,
ADSWAP6 curncy,1998-11-10,5.39
CHF curncy,1998-11-10,1.3873
CDBS6 curncy,1998-11-10,
CAD6Y curncy,1998-11-10,
GBP curncy,1998-11-10,1.6584
CDSW6 curncy,1998-11-10,5.353
JPY curncy,1998-11-10,122.07
SFBS6 curncy,1998-11-10,
CHF6Y curncy,1998-11-10,
NOK curncy,1998-11-10,7.4686
SFSW6 curncy,1998-11-10,2.67
BPBS6 curncy,1998-11-10,
GBP6Y curncy,1998-11-10,
NZD curncy,1998-11-10,0.5296
SEK curncy,1998-11-10,7.9591
JYBS6 curncy,1998-11-10,-36.5
BPSW6 curncy,1998-11-10,5.94
JPY6Y curncy,1998-11-10,-3020
NKBS6 curncy,1998-11-10,
NOK6Y curncy,1998-11-10,
JYSW6 curncy,1998-11-10,0.83
USSWAP6 curncy,1998-11-10,5.28
DEM curncy,1998-11-10,1.6864
NDBS6 curncy,1998-11-10,
NZD6Y curncy,1998-11-10,
DEM6Y curncy,1998-11-10,
SKBS6 curncy,1998-11-10,
NKSW6 curncy,1998-11-10,
SEK6Y curncy,1998-11-10,
DMSW6 curncy,1998-11-10,4.14
NDSWAP6 curncy,1998-11-10,
SKSW6 curncy,1998-11-10,5.015
AUD curncy,1998-12-2,0.6298
ADSWAP6 curncy,1998-12-2,5.195
AUD6Y curncy,1998-12-2,
CAD curncy,1998-12-2,1.532
ADBS6 curncy,1998-12-2,
CHF curncy,1998-12-2,1.3665
CDSW6 curncy,1998-12-2,5.05
CDBS6 curncy,1998-12-2,
CAD6Y curncy,1998-12-2,
GBP curncy,1998-12-2,1.6671
JPY curncy,1998-12-2,119.97
SFSW6 curncy,1998-12-2,2.59
CHF6Y curncy,1998-12-2,
SFBS6 curncy,1998-12-2,
NOK curncy,1998-12-2,7.429
GBP6Y curncy,1998-12-2,
BPBS6 curncy,1998-12-2,
BPSW6 curncy,1998-12-2,5.62
NZD curncy,1998-12-2,0.5265
JPY6Y curncy,1998-12-2,-2985
SEK curncy,1998-12-2,8.061
JYSW6 curncy,1998-12-2,1.08
JYBS6 curncy,1998-12-2,-29.5
NOK6Y curncy,1998-12-2,
USSWAP6 curncy,1998-12-2,5.235
NKSW6 curncy,1998-12-2,5.98
NKBS6 curncy,1998-12-2,
DEM curncy,1998-12-2,1.6696
NZD6Y curncy,1998-12-2,
DEM6Y curncy,1998-12-2,
NDSWAP6 curncy,1998-12-2,
NDBS6 curncy,1998-12-2,
SEK6Y curncy,1998-12-2,
SKSW6 curncy,1998-12-2,4.545
SKBS6 curncy,1998-12-2,
DMSW6 curncy,1998-12-2,3.872
AUD curncy,1999-1-6,0.6283
ADSWAP6 curncy,1999-1-6,5.43
ADBS6 curncy,1999-1-6,
AUD6Y curncy,1999-1-6,
CAD curncy,1999-1-6,1.5114
CHF curncy,1999-1-6,1.3925
CDSW6 curncy,1999-1-6,5.1905
CAD6Y curncy,1999-1-6,
CDBS6 curncy,1999-1-6,
GBP curncy,1999-1-6,1.6558
JPY curncy,1999-1-6,112.88
SFSW6 curncy,1999-1-6,2.62
CHF6Y curncy,1999-1-6,
SFBS6 curncy,1999-1-6,
NOK curncy,1999-1-6,7.445
GBP6Y curncy,1999-1-6,
NZD curncy,1999-1-6,0.5378
BPSW6 curncy,1999-1-6,5.22
BPBS6 curncy,1999-1-6,
SEK curncy,1999-1-6,7.94
JPY6Y curncy,1999-1-6,
JYSW6 curncy,1999-1-6,1.64
JYBS6 curncy,1999-1-6,-31.5
NOK6Y curncy,1999-1-6,
USSWAP6 curncy,1999-1-6,5.3
NKSW6 curncy,1999-1-6,5.8
NKBS6 curncy,1999-1-6,
EUR curncy,1999-1-6,1.1628
NZD6Y curncy,1999-1-6,
NDBS6 curncy,1999-1-6,
NDSWAP6 curncy,1999-1-6,
EUR6Y curncy,1999-1-6,
SEK6Y curncy,1999-1-6,
SKBS6 curncy,1999-1-6,
SKSW6 curncy,1999-1-6,4.315
EUBS6 curncy,1999-1-6,
EUSA6 curncy,1999-1-6,3.706
AUD curncy,1999-2-4,0.648
AUD6Y curncy,1999-2-4,
ADSWAP6 curncy,1999-2-4,5.575
ADBS6 curncy,1999-2-4,
CAD curncy,1999-2-4,1.4916
CHF curncy,1999-2-4,1.4127
CAD6Y curncy,1999-2-4,
CDSW6 curncy,1999-2-4,5.303
CDBS6 curncy,1999-2-4,
GBP curncy,1999-2-4,1.6448
SFSW6 curncy,1999-2-4,2.62
JPY curncy,1999-2-4,112.07
CHF6Y curncy,1999-2-4,
SFBS6 curncy,1999-2-4,
NOK curncy,1999-2-4,7.6309
GBP6Y curncy,1999-2-4,
BPSW6 curncy,1999-2-4,5.11
NZD curncy,1999-2-4,0.5502
JPY6Y curncy,1999-2-4,-2160
BPBS6 curncy,1999-2-4,
SEK curncy,1999-2-4,7.8255
JYSW6 curncy,1999-2-4,1.85
NOK6Y curncy,1999-2-4,
JYBS6 curncy,1999-2-4,-25
USSWAP6 curncy,1999-2-4,5.47
NKSW6 curncy,1999-2-4,5.395
EUR curncy,1999-2-4,1.134
NZD6Y curncy,1999-2-4,
NKBS6 curncy,1999-2-4,
NDSWAP6 curncy,1999-2-4,
EUR6Y curncy,1999-2-4,
SEK6Y curncy,1999-2-4,
SKSW6 curncy,1999-2-4,4.205
NDBS6 curncy,1999-2-4,
EUBS6 curncy,1999-2-4,
SKBS6 curncy,1999-2-4,
EUSA6 curncy,1999-2-4,3.688
AUD curncy,1999-3-29,0.6322
ADSWAP6 curncy,1999-3-29,5.68
AUD6Y curncy,1999-3-29,
CAD curncy,1999-3-29,1.5129
ADBS6 curncy,1999-3-29,
CHF curncy,1999-3-29,1.4856
CDSW6 curncy,1999-3-29,5.378
CAD6Y curncy,1999-3-29,
CDBS6 curncy,1999-3-29,
GBP curncy,1999-3-29,1.6157
CHF6Y curncy,1999-3-29,
JPY curncy,1999-3-29,120.27
SFBS6 curncy,1999-3-29,
SFSW6 curncy,1999-3-29,2.56
GBP6Y curncy,1999-3-29,
NOK curncy,1999-3-29,7.7805
BPBS6 curncy,1999-3-29,
NZD curncy,1999-3-29,0.5332
BPSW6 curncy,1999-3-29,5.31
JPY6Y curncy,1999-3-29,-2892
JYBS6 curncy,1999-3-29,-21
SEK curncy,1999-3-29,8.3271
JYSW6 curncy,1999-3-29,1.35
NOK6Y curncy,1999-3-29,
USSWAP6 curncy,1999-3-29,5.83
NKBS6 curncy,1999-3-29,
NKSW6 curncy,1999-3-29,5.64
NZD6Y curncy,1999-3-29,
EUR curncy,1999-3-29,1.0732
NDBS6 curncy,1999-3-29,
SEK6Y curncy,1999-3-29,
EUR6Y curncy,1999-3-29,
NDSWAP6 curncy,1999-3-29,
SKBS6 curncy,1999-3-29,
EUBS6 curncy,1999-3-29,
SKSW6 curncy,1999-3-29,4.33
EUSA6 curncy,1999-3-29,3.8445
AUD curncy,1999-4-5,0.6313
AUD6Y curncy,1999-4-5,
ADBS6 curncy,1999-4-5,
CAD curncy,1999-4-5,1.501
ADSWAP6 curncy,1999-4-5,5.61
CHF curncy,1999-4-5,1.4795
CAD6Y curncy,1999-4-5,
CDBS6 curncy,1999-4-5,
CDSW6 curncy,1999-4-5,5.2255
GBP curncy,1999-4-5,1.6
JPY curncy,1999-4-5,121.78
CHF6Y curncy,1999-4-5,
SFSW6 curncy,1999-4-5,2.54
SFBS6 curncy,1999-4-5,
NOK curncy,1999-4-5,7.7861
GBP6Y curncy,1999-4-5,
NZD curncy,1999-4-5,0.5312
BPBS6 curncy,1999-4-5,
BPSW6 curncy,1999-4-5,5.34
JPY6Y curncy,1999-4-5,-2890
SEK curncy,1999-4-5,8.2767
JYSW6 curncy,1999-4-5,1.315
JYBS6 curncy,1999-4-5,-21
NOK6Y curncy,1999-4-5,
NKSW6 curncy,1999-4-5,5.565
NKBS6 curncy,1999-4-5,
USSWAP6 curncy,1999-4-5,5.77
NZD6Y curncy,1999-4-5,
EUR curncy,1999-4-5,1.0712
NDBS6 curncy,1999-4-5,
NDSWAP6 curncy,1999-4-5,
SEK6Y curncy,1999-4-5,
EUR6Y curncy,1999-4-5,
SKBS6 curncy,1999-4-5,
SKSW6 curncy,1999-4-5,4.23
EUBS6 curncy,1999-4-5,
EUSA6 curncy,1999-4-5,3.787
AUD curncy,1999-5-21,0.6576
ADBS6 curncy,1999-5-21,
AUD6Y curncy,1999-5-21,
CAD curncy,1999-5-21,1.4609
ADSWAP6 curncy,1999-5-21,6.19375
CHF curncy,1999-5-21,1.516
CDBS6 curncy,1999-5-21,
CAD6Y curncy,1999-5-21,
CDSW6 curncy,1999-5-21,5.676
GBP curncy,1999-5-21,1.6011
JPY curncy,1999-5-21,124
CHF6Y curncy,1999-5-21,
SFSW6 curncy,1999-5-21,2.5
SFBS6 curncy,1999-5-21,
NOK curncy,1999-5-21,7.7874
GBP6Y curncy,1999-5-21,
BPSW6 curncy,1999-5-21,5.75
NZD curncy,1999-5-21,0.5445
BPBS6 curncy,1999-5-21,
JPY6Y curncy,1999-5-21,-3330
SEK curncy,1999-5-21,8.4873
JYSW6 curncy,1999-5-21,1.035
NOK6Y curncy,1999-5-21,
JYBS6 curncy,1999-5-21,-16.5
NKSW6 curncy,1999-5-21,5.785
USSWAP6 curncy,1999-5-21,6.095
NZD6Y curncy,1999-5-21,
NKBS6 curncy,1999-5-21,
EUR curncy,1999-5-21,1.0585
NDSWAP6 curncy,1999-5-21,
SEK6Y curncy,1999-5-21,
EUR6Y curncy,1999-5-21,1733
NDBS6 curncy,1999-5-21,
SKSW6 curncy,1999-5-21,4.7
EUBS6 curncy,1999-5-21,
SKBS6 curncy,1999-5-21,
EUSA6 curncy,1999-5-21,3.716
AUD curncy,1999-6-14,0.6637
AUD6Y curncy,1999-6-14,
ADBS6 curncy,1999-6-14,
CAD curncy,1999-6-14,1.4608
ADSWAP6 curncy,1999-6-14,6.57626
CHF curncy,1999-6-14,1.5295
CAD6Y curncy,1999-6-14,
CDBS6 curncy,1999-6-14,
GBP curncy,1999-6-14,1.6065
CDSW6 curncy,1999-6-14,6.03
CHF6Y curncy,1999-6-14,-3779
JPY curncy,1999-6-14,120.61
SFSW6 curncy,1999-6-14,2.8125
NOK curncy,1999-6-14,7.855
GBP6Y curncy,1999-6-14,
SFBS6 curncy,1999-6-14,
NZD curncy,1999-6-14,0.5388
BPBS6 curncy,1999-6-14,
SEK curncy,1999-6-14,8.4965
JPY6Y curncy,1999-6-14,-3310
BPSW6 curncy,1999-6-14,6.085
JYBS6 curncy,1999-6-14,-20.5
NOK6Y curncy,1999-6-14,
USSWAP6 curncy,1999-6-14,6.635
JYSW6 curncy,1999-6-14,1.3
NKBS6 curncy,1999-6-14,
EUR curncy,1999-6-14,1.0423
NZD6Y curncy,1999-6-14,
NKSW6 curncy,1999-6-14,6.06
NDBS6 curncy,1999-6-14,
SEK6Y curncy,1999-6-14,
EUR6Y curncy,1999-6-14,1733
EUBS6 curncy,1999-6-14,
NDSWAP6 curncy,1999-6-14,
SKBS6 curncy,1999-6-14,
SKSW6 curncy,1999-6-14,5.19
EUSA6 curncy,1999-6-14,4.1115
AUD curncy,1999-7-12,0.6609
ADSWAP6 curncy,1999-7-12,6.55001
AUD6Y curncy,1999-7-12,
ADBS6 curncy,1999-7-12,
CAD curncy,1999-7-12,1.4788
CHF curncy,1999-7-12,1.5818
CDSW6 curncy,1999-7-12,5.8
CAD6Y curncy,1999-7-12,
GBP curncy,1999-7-12,1.5574
CDBS6 curncy,1999-7-12,
SFSW6 curncy,1999-7-12,3.2375
JPY curncy,1999-7-12,122.12
CHF6Y curncy,1999-7-12,
SFBS6 curncy,1999-7-12,
NOK curncy,1999-7-12,7.992
GBP6Y curncy,1999-7-12,382
BPSW6 curncy,1999-7-12,6.23
BPBS6 curncy,1999-7-12,
NZD curncy,1999-7-12,0.5241
JPY6Y curncy,1999-7-12,-3235
SEK curncy,1999-7-12,8.6027
JYSW6 curncy,1999-7-12,1.47
JYBS6 curncy,1999-7-12,-21.5
NOK6Y curncy,1999-7-12,
USSWAP6 curncy,1999-7-12,6.395
NKSW6 curncy,1999-7-12,6.495
NKBS6 curncy,1999-7-12,
EUR curncy,1999-7-12,1.0145
NZD6Y curncy,1999-7-12,
NDSWAP6 curncy,1999-7-12,
NDBS6 curncy,1999-7-12,
EUR6Y curncy,1999-7-12,1777.5
SEK6Y curncy,1999-7-12,
SKBS6 curncy,1999-7-12,
EUBS6 curncy,1999-7-12,
SKSW6 curncy,1999-7-12,5.85
EUSA6 curncy,1999-7-12,4.482
AUD curncy,1999-8-16,0.6486
ADSWAP6 curncy,1999-8-16,6.76125
AUD6Y curncy,1999-8-16,
CAD curncy,1999-8-16,1.4834
ADBS6 curncy,1999-8-16,
CHF curncy,1999-8-16,1.5138
CAD6Y curncy,1999-8-16,
CDSW6 curncy,1999-8-16,6.23
CDBS6 curncy,1999-8-16,
GBP curncy,1999-8-16,1.6012
JPY curncy,1999-8-16,114.59
CHF6Y curncy,1999-8-16,
SFBS6 curncy,1999-8-16,
SFSW6 curncy,1999-8-16,3.4025
NOK curncy,1999-8-16,7.784
GBP6Y curncy,1999-8-16,
NZD curncy,1999-8-16,0.5275
BPBS6 curncy,1999-8-16,
BPSW6 curncy,1999-8-16,6.62
SEK curncy,1999-8-16,8.2915
JPY6Y curncy,1999-8-16,-3080
JYBS6 curncy,1999-8-16,-23.5
JYSW6 curncy,1999-8-16,1.76
NOK6Y curncy,1999-8-16,
USSWAP6 curncy,1999-8-16,6.76
NKSW6 curncy,1999-8-16,6.74
NKBS6 curncy,1999-8-16,
EUR curncy,1999-8-16,1.0581
NZD6Y curncy,1999-8-16,
NDSWAP6 curncy,1999-8-16,
SEK6Y curncy,1999-8-16,
EUR6Y curncy,1999-8-16,1733
NDBS6 curncy,1999-8-16,
SKSW6 curncy,1999-8-16,6.275
EUBS6 curncy,1999-8-16,
