AUD curncy,1998-6-11,0.5859
BBSW3M curncy,1998-6-11,5.5733
US0003M curncy,1998-6-11,5.6875
AUD3M curncy,1998-6-11,2.54
CAD curncy,1998-6-11,1.4695
DEM curncy,1998-6-11,1.8058
CDOR03 curncy,1998-6-11,5.014
CHF curncy,1998-6-11,1.496
DEM3M curncy,1998-6-11,-94
GBP curncy,1998-6-11,1.6278
CAD3M curncy,1998-6-11,-24
SF0003M curncy,1998-6-11,1.875
DM0003M curncy,1998-6-11,3.5625
JPY curncy,1998-6-11,144.05
BP0003M curncy,1998-6-11,7.6875
CHF3M curncy,1998-6-11,-141.5
JY0003M curncy,1998-6-11,0.54688
NOK curncy,1998-6-11,7.655
NZD curncy,1998-6-11,0.4954
NIBOR3M curncy,1998-6-11,4.76
GBP3M curncy,1998-6-11,-78.5
NDBB3M curncy,1998-6-11,9.805
SEK curncy,1998-6-11,8.0233
JPY3M curncy,1998-6-11,-187.5
STBB3M curncy,1998-6-11,
NOK3M curncy,1998-6-11,-181
NZD3M curncy,1998-6-11,-50
SEK3M curncy,1998-6-11,-263
AUD curncy,1998-7-8,0.618
AUD3M curncy,1998-7-8,7.04
BBSW3M curncy,1998-7-8,5.165
CAD curncy,1998-7-8,1.4715
US0003M curncy,1998-7-8,5.6875
CHF curncy,1998-7-8,1.5287
DEM curncy,1998-7-8,1.8184
CDOR03 curncy,1998-7-8,4.976
CAD3M curncy,1998-7-8,-26.25
GBP curncy,1998-7-8,1.6378
DEM3M curncy,1998-7-8,-98
SF0003M curncy,1998-7-8,2.125
JPY curncy,1998-7-8,139.4
CHF3M curncy,1998-7-8,-141
DM0003M curncy,1998-7-8,3.55078
BP0003M curncy,1998-7-8,7.875
NOK curncy,1998-7-8,7.7323
GBP3M curncy,1998-7-8,-85.02
NZD curncy,1998-7-8,0.5175
JY0003M curncy,1998-7-8,0.61328
SEK curncy,1998-7-8,8.0663
JPY3M curncy,1998-7-8,-182.5
NIBOR3M curncy,1998-7-8,5.29
